syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,7,14,13,12,6,3,7,4,4,0,light,light,light,light,light,o,o,o,c,c,CL,CL,CL,CKC,CKC,C,C,C,C,C,,,,C,C,L,L,L,K,K,2,2,2,3,3,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,CVV,CVV,CVV,CVC,CVC,0,0,0,2,2,N,A,T,1,Liberalismus,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,7,10,13,10,6,3,5,4,3,0,light,light,light,light,light,o,o,c,c,c,CL,CL,CK,CKC,CKC,C,C,C,C,C,,,,C,C,L,L,K,K,K,2,2,2,2,6,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,CVV,CVV,CVC,CVC,CVC,0,0,2,2,2,A,A,F,1,liberalistisch,antepaenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,7,14,12,8,6,3,7,6,2,-1,light,light,light,light,light,o,o,o,o,c,CL,CL,CL,CL,CLC,C,C,C,C,C,,,,,C,L,L,L,L,L,2,2,2,2,3,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,CVV,CVV,CVV,CVV,CVVC,0,0,0,0,1,N,A,T,1,Liberalitaet,ultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,11,9,13,7,6,3,4,6,3,-1,light,light,light,light,schwa,o,c,o,o,o,CL,CKC,CL,CL,CK,C,C,C,C,C,,C,,,,L,K,L,L,K,2,3,2,2,2,0,1,0,0,0,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CV,0,2,0,0,1,N,N,T,1,Libertinage,paenultima
ø,ø,e,ie,gie,ogie,logie,L,CL,ø,ø,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,7,9,10,9,6,3,4,5,4,-1,light,light,light,light,light,o,o,o,o,o,CL,CL,CL,CL,CL,C,C,C,C,C,,,,,,L,L,L,L,L,2,3,2,2,3,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,CVV,CVV,CVV,CVV,CVV,0,0,0,0,0,N,ø,T,0,Lichenologie,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,11,13,10,12,6,2,4,3,4,-1,light,schwa,light,light,light,o,c,c,c,c,CL,CKCC,CKC,CKC,CDC,C,C,C,C,C,,CC,C,C,C,L,K,K,K,D,3,4,3,3,4,0,2,1,1,1,1,1,1,1,1,2,1,1,1,2,CVV,CVCC,CVC,CVC,CVVC,0,3,2,2,1,N,A,T,1,Liebenswuerdigkeit,prima
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,7,16,11,7,6,3,4,5,3,-1,light,schwa,heavy,light,schwa,o,o,c,o,o,CL,CK,CKCC,CD,CK,C,C,C,C,C,,,CC,,,L,K,K,D,K,3,2,5,3,2,0,0,2,0,0,1,1,1,1,1,2,1,1,2,1,CVV,CV,CVCC,CVV,CV,0,1,3,0,1,ADV,N,F,1,lieferungsweise,prima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,12,9,11,13,6,6,4,5,4,0,light,light,light,light,schwa,o,o,o,o,c,CL,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,L,L,L,L,K,2,2,2,2,3,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CVC,0,0,0,0,2,N,N,T,1,Liliputaner,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,11,7,9,9,6,5,3,4,4,-1,light,light,light,light,light,o,o,c,o,c,CL,CL,CK,AL,LC,C,C,C,A,,,,,,C,L,L,K,L,L,2,2,2,2,2,0,0,1,0,1,1,1,1,1,0,2,2,1,2,2,CVV,CVV,CVC,CVV,VVC,0,0,2,0,0,N,N,T,1,Limitation,ultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,7,9,7,7,6,3,4,3,3,-1,light,light,light,light,schwa,o,o,c,o,o,CL,CL,CK,CL,CK,C,C,C,C,C,,,,,,L,L,K,L,K,2,2,2,2,2,0,0,1,0,0,1,1,1,1,1,2,2,1,2,1,CVV,CVV,CVC,CVV,CV,0,0,2,0,1,N,ø,T,0,Lipomatose,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCC,ø,ø,12,8,8,9,9,6,2,2,4,4,-1,light,light,light,light,light,o,o,c,o,c,CL,CCL,CKC,AL,LC,C,CC,C,A,,,,C,,C,L,L,K,L,L,2,3,3,2,2,0,0,1,0,1,1,2,1,1,0,2,2,1,2,2,CVV,CCVV,CVC,CVV,VVC,0,1,2,0,0,N,ø,T,0,Liquefaktion,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCC,ø,ø,12,10,7,9,9,6,3,3,4,4,-1,light,light,light,light,light,o,o,c,o,c,CL,CCL,CK,AL,LC,C,CC,C,A,,,,,,C,L,L,K,L,L,2,3,2,2,2,0,0,1,0,1,1,2,1,1,0,2,2,1,2,2,CVV,CCVV,CVC,CVV,VVC,0,1,2,0,0,N,R,T,1,Liquidation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,7,11,9,13,6,3,3,4,4,0,light,light,light,light,schwa,o,o,c,o,c,CL,CL,CCK,CL,CKC,C,C,CC,C,C,,,,,C,L,L,K,L,K,2,3,3,4,3,0,0,1,0,1,1,1,2,1,1,2,2,1,2,1,CVV,CVV,CCVC,CVV,CVC,0,0,3,0,2,V,N,F,1,lithographieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,7,13,11,13,5,3,4,5,4,1,light,light,light,light,schwa,o,c,c,o,c,CL,CK,CKC,CL,CKC,C,C,C,C,C,,,C,,C,L,K,K,L,K,2,2,4,3,3,0,1,1,0,1,1,1,1,1,1,2,1,1,2,1,CVV,CVC,CVC,CVV,CVC,0,2,2,0,2,V,R,F,1,logarithmieren,paenultima
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,9,11,11,7,5,4,3,5,3,-1,light,light,schwa,light,schwa,o,c,c,o,o,CL,CK,CKC,CD,CK,C,C,C,C,C,,,C,,,L,K,K,D,K,2,2,5,3,2,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,CVV,CVC,CVC,CVV,CV,0,2,2,0,1,ADV,A,F,1,logischerweise,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,11,12,9,13,5,5,6,4,4,0,light,light,light,light,schwa,o,o,o,o,c,CL,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,L,L,L,L,K,2,2,2,3,3,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CVC,0,0,0,0,2,V,A,F,1,lokalisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,11,12,9,15,5,5,6,4,5,0,light,light,light,light,light,o,o,o,o,c,CL,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,L,L,L,L,K,2,2,2,3,4,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CVC,0,0,0,0,2,N,V,T,1,Lokalisierung,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,7,9,9,9,5,3,4,4,4,0,light,light,light,light,light,o,o,o,o,c,CL,CL,CL,AL,LC,C,C,C,A,,,,,,C,L,L,L,L,L,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,2,2,2,2,2,CVV,CVV,CVV,CVV,VVC,0,0,0,0,0,N,ø,T,0,Lokomotion,ultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,7,9,9,7,5,3,4,4,3,-1,light,light,light,light,schwa,o,o,o,o,o,CL,CL,CL,CL,CK,C,C,C,C,C,,,,,,L,L,L,L,K,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CV,0,0,0,0,1,N,ø,T,0,Lokomotive,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,7,9,7,13,5,3,4,3,4,0,light,light,light,light,light,o,o,o,o,c,CL,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,L,L,L,L,K,2,2,2,2,5,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CVC,0,0,0,0,2,A,R,F,1,lokomotorisch,paenultima
ø,ø,l,ø,ø,ø,ø,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,l,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,13,9,9,9,17,4,4,4,4,5,0,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,CLC,C,C,C,C,C,C,,,,C,K,L,L,L,L,3,2,2,2,3,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,CVC,CVV,CVV,CVV,CVVC,2,0,0,0,1,A,ø,F,0,longitudinal,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,L,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,12,10,10,10,12,6,3,5,3,4,0,light,schwa,light,light,light,c,c,o,c,c,CK,CKC,CL,CKC,CDC,C,C,C,C,C,,C,,C,C,K,K,L,K,D,2,4,2,3,4,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,CVC,CVC,CVV,CVC,CVVC,2,2,0,2,1,N,A,T,1,Lueckenlosigkeit,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,ø,ø,l,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,11,10,9,13,6,5,3,4,4,0,light,light,light,light,schwa,o,o,c,o,c,CL,CL,CKC,AL,CKC,C,C,C,A,C,,,C,,C,L,L,K,L,K,2,2,3,3,3,0,0,1,0,1,1,1,1,1,1,2,2,1,2,1,CVV,CVV,CVC,CVV,CVC,0,0,2,0,2,V,R,F,1,lumineszieren,paenultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,L,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,15,7,9,7,7,5,3,4,3,3,-2,light,light,light,light,schwa,c,o,o,o,o,CKC,CL,AL,CL,CK,C,C,A,C,C,C,,,,,K,L,L,L,K,3,3,2,2,2,1,0,0,0,0,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CV,2,0,0,0,1,N,N,T,1,Lymphozytose,paenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,M,ø,ø,ø,ø,C,CL,CLC,CLCC,ø,ø,10,10,8,10,12,3,3,2,3,4,0,light,schwa,light,light,light,c,c,c,c,c,ø,CKC,CKC,CKC,CDC,C,C,C,C,C,C,C,C,C,C,L,K,K,K,D,3,4,3,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,ø,CVC,CVC,CVC,CVVC,1,2,2,2,1,N,A,T,1,Maedchenhaftigkeit,prima
ø,ø,e,ø,ø,ø,ø,C,KC,CKC,KCKC,ø,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,9,7,9,6,11,4,3,4,6,3,0,light,schwa,light,light,light,c,o,o,c,c,CK,CK,CL,ø,CKC,C,C,C,,C,,,,,C,K,K,L,K,K,2,2,3,3,2,1,0,0,1,1,1,1,1,0,1,1,1,2,1,1,CVC,CV,CVV,VC,CVC,2,1,0,1,2,N,ø,T,0,Mademoiselle,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCK,ø,ø,9,7,9,11,13,4,3,4,5,4,1,light,light,light,light,schwa,c,c,o,o,c,CK,CK,AL,CL,CKC,C,C,A,C,C,,,,,C,K,K,L,L,K,2,2,2,3,3,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,CVC,CVC,CVV,CVV,CVC,2,2,0,0,2,V,N,F,1,magazinieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,9,10,9,9,13,4,3,4,4,4,0,light,light,light,light,schwa,c,o,o,o,c,CK,CCL,CL,CL,CKC,C,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,3,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,V,N,F,1,magnetisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,9,10,9,9,15,4,3,4,4,5,1,light,light,light,light,light,c,o,o,o,c,CK,CCL,CL,CL,CKC,C,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,4,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,N,V,T,1,Magnetisierung,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,11,8,9,13,4,5,2,4,4,0,light,light,light,light,schwa,c,o,c,o,c,CK,CL,CKC,CL,CKC,C,C,C,C,C,,,C,,C,K,L,K,L,K,2,2,2,4,3,1,0,1,0,1,1,1,1,1,1,1,2,1,2,1,CVC,CVV,CVC,CVV,CVC,2,0,2,0,2,V,A,F,1,manifestieren,paenultima
ø,ø,v,ø,ø,ø,ø,C,LC,CLC,ø,ø,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,11,9,10,10,4,5,4,5,3,0,light,light,light,light,light,c,o,o,c,c,CK,CL,CL,CK,CLC,C,C,C,C,C,,,,,C,K,L,L,K,L,2,2,2,2,3,1,0,0,1,1,1,1,1,1,1,1,2,2,1,2,CVC,CVV,CVV,CVC,CVVC,2,0,0,2,1,A,R,F,1,manipulativ,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,11,9,12,13,4,5,4,6,4,0,light,light,light,light,schwa,c,o,o,o,c,CK,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,K,L,L,L,K,2,2,2,3,3,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,V,R,F,1,manipulieren,paenultima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,ø,ø,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,11,9,16,15,4,5,4,5,5,1,light,light,light,light,light,c,o,o,c,c,CK,CL,CL,CLC,CLC,C,C,C,C,C,,,,C,C,K,L,L,L,L,2,2,2,4,3,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,CVC,CVV,CVV,CVVC,CVVC,2,0,0,1,1,A,V,F,1,manipulierbar,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,11,9,12,15,4,5,4,6,5,1,light,light,light,light,light,c,o,o,o,c,CK,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,K,L,L,L,K,2,2,2,3,4,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,N,V,T,1,Manipulierung,paenultima
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,CKCC,ø,acc,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,11,8,9,14,4,5,2,4,3,0,light,light,light,light,heavy,c,o,c,o,c,CK,CL,CKC,CL,CKCC,C,C,C,C,C,,,C,,CC,K,L,K,L,K,2,2,3,2,4,1,0,1,0,2,1,1,1,1,1,1,2,1,2,1,CVC,CVV,CVC,CVV,CVCC,2,0,2,0,3,N,N,T,1,Manufakturist,ultima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,ø,ø,9,12,9,7,11,4,6,4,3,3,-1,light,light,schwa,light,schwa,c,o,c,o,c,CK,CL,KC,CL,CKC,C,C,,C,C,,,C,,C,K,L,K,L,K,2,2,2,2,3,1,0,1,0,1,1,1,0,1,1,1,2,1,2,1,CVC,CVV,VC,CVV,CVC,2,0,1,0,2,N,ø,T,0,Marienkaefer,sekunda
ø,ø,a,ø,ø,ø,ø,L,CL,ø,ø,ø,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,12,9,10,13,4,6,4,10,6,0,light,light,light,light,light,c,o,o,o,o,CK,CL,CL,L,CL,C,C,C,,C,,,,,,K,L,L,L,L,2,2,2,1,2,1,0,0,0,0,1,1,1,0,1,1,2,2,2,2,CVC,CVV,CVV,VV,CVV,2,0,0,0,0,N,N,T,1,Marihuana,paenultima
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,ø,ø,9,12,6,9,7,4,6,6,4,3,-1,light,light,light,light,schwa,c,o,o,c,o,CK,CL,L,CK,CK,C,C,,C,C,,,,,,K,L,L,K,K,2,2,1,3,2,1,0,0,1,0,1,1,0,1,1,1,2,2,1,1,CVC,CVV,VV,CVC,CV,2,0,0,2,1,N,N,T,1,Marionette,paenultima
ø,ø,n,ø,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,7,10,7,15,4,3,3,3,5,0,light,schwa,light,schwa,light,c,o,c,o,c,CKC,CK,CKC,CK,CKC,C,C,C,C,C,C,,C,,C,K,K,K,K,K,3,2,3,2,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,CVC,CV,CVC,CV,CVC,2,1,2,1,2,N,N,T,1,Marketenderin,antepaenultima
ø,ø,n,en,ø,ø,ø,C,KC,CKC,ø,ø,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,9,9,15,10,4,4,4,5,3,0,light,light,schwa,light,schwa,c,o,o,o,c,CK,CL,CK,ø,CKC,C,C,C,CC,C,,,,,C,K,L,K,D,K,2,4,2,6,3,1,0,0,0,1,1,1,1,2,1,1,2,1,2,1,CVC,CVV,CV,CCVV,CVC,2,0,1,1,2,N,F,T,1,Maschineschreiben,sekunda
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,10,13,7,9,9,3,4,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,2,4,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,R,T,1,Masturbation,ultima
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,CKCC,ø,acc,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,7,12,10,14,4,3,6,10,3,1,light,light,light,light,heavy,c,o,o,o,c,CK,CL,CL,L,CKCC,C,C,C,,C,,,,,CC,K,L,L,L,K,2,2,2,1,4,1,0,0,0,2,1,1,1,0,1,1,2,2,2,1,CVC,CVV,CVV,VV,CVCC,2,0,0,0,3,N,N,T,1,Materialist,ultima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,M,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,7,9,9,11,4,3,4,4,3,0,light,light,light,light,schwa,c,o,c,o,c,CK,CL,CK,CL,CKC,C,C,C,C,C,,,,,C,K,L,K,L,K,2,3,2,2,3,1,0,1,0,1,1,1,1,1,1,1,2,1,2,1,CVC,CVV,CVC,CVV,CVC,2,0,2,0,2,N,N,T,1,Mathematiker,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,9,13,10,11,13,4,4,5,5,4,0,light,light,light,light,light,c,o,c,o,c,CK,CCL,KC,CL,CKC,C,CC,,C,C,,,C,,C,K,L,K,L,K,2,3,2,3,5,1,0,1,0,1,1,2,0,1,1,1,2,1,2,1,CVC,CCVV,VC,CVV,CVC,2,1,1,0,2,A,R,F,1,matriarchalisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,7,11,9,13,4,3,5,4,4,1,light,light,light,light,schwa,o,c,o,o,c,CL,CK,CL,CL,CKC,C,C,C,C,C,,,,,C,L,K,L,L,K,2,3,2,3,3,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,V,R,F,1,mechanisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,M,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,7,11,9,15,4,3,5,4,5,1,light,light,light,light,light,o,c,o,o,c,CL,CK,CL,CL,CKC,C,C,C,C,C,,,,,C,L,K,L,L,K,2,3,2,3,4,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,N,V,T,1,Mechanisierung,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,M,ø,ø,ø,ø,C,CL,CLC,CLCL,ø,ø,9,9,6,9,9,4,4,6,4,4,0,light,light,light,light,light,o,o,c,o,c,CL,CL,K,AL,LC,C,C,,A,,,,,,C,L,L,K,L,L,2,2,1,2,2,0,0,1,0,1,1,1,0,1,0,2,2,1,2,2,CVV,CVV,VC,CVV,VVC,0,0,1,0,0,N,R,T,1,Mediation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,M,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,9,7,9,9,4,4,3,4,4,0,light,light,light,light,light,o,o,c,o,c,CL,CL,CK,AL,LC,C,C,C,A,,,,,,C,L,L,K,L,L,2,2,2,2,2,0,0,1,0,1,1,1,1,1,0,2,2,1,2,2,CVV,CVV,CVC,CVV,VVC,0,0,2,0,0,N,ø,T,0,Medikation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,M,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,9,7,9,9,4,4,3,4,4,0,light,light,light,light,light,o,o,c,o,c,CL,CL,CK,AL,LC,C,C,C,A,,,,,,C,L,L,K,L,L,2,2,2,2,2,0,0,1,0,1,1,1,1,1,0,2,2,1,2,2,CVV,CVV,CVC,CVV,VVC,0,0,2,0,0,N,R,T,1,Meditation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,m,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,7,11,9,13,4,3,5,4,4,1,light,light,light,light,schwa,o,c,o,o,c,CL,CK,CL,CL,CKC,C,C,C,C,C,,,,,C,L,K,L,L,K,2,2,2,3,3,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,V,V,F,1,mekanisieren,paenultima
