syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
2,2,4,un,be,wu$t,u$t,ø,A,A,AS,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,KCKCC,ø,VC,CV,CVCC,1,1,3,1,0,2,0,1,1,1,1,1,1,1001,101,301,3,2,2,-1,KC,CK,CKCC,?,C,C,C,?,CC,K,K,K,1,0,2,F,3,antepaenultima
2,5,3,an,schir,ren,en,an,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,1001,101,1011,3,3,3,1,KC,CK,CKC,?,C,C,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
3,3,3,zer,wer,fen,en,zer,V,V,AS,noacc,A,AK,AKC,AKCC,AKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,111,1101,2,2,2,1,AKC,CKC,CKC,A,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
3,4,3,tat,kr1f,tig,ig,ø,A,N,SA,ø,C,CL,CLC,CLCC,CLCCC,C,KC,CKC,CCKC,KCCKC,noacc,CVVC,CCVC,CVC,1,3,2,1,1,1,1,2,1,2,1,1,1,201,211,201,2,2,2,0,CLC,CCKC,CKC,C,CC,C,C,C,C,L,K,K,1,1,1,F,3,antepaenultima
5,2,5,meist,ge,nannt,annt,ø,A,ø,SS,ø,C,CD,CDC,CDCC,CDCCC,C,CC,KCC,CKCC,KCKCC,ø,CVVCC,CV,CVCC,1,1,3,2,0,2,1,1,1,2,1,1,2,1201,101,2101,2,2,2,1,CDCC,CK,CKCC,C,C,C,CC,?,CC,D,K,K,2,0,2,F,3,antepaenultima
3,3,3,aus,par,ken,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,?,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,2,auf,ha2,en,en,auf,V,V,AS,acc,D,DC,DCC,DCCD,DCCDK,C,KC,DKC,CDKC,CCDKC,ø,VVC,CVV,VC,0,0,1,1,0,1,0,1,0,2,2,1,1,101,101,1001,3,3,3,1,DC,CD,KC,?,C,?,C,?,C,D,D,K,1,1,0,F,3,antepaenultima
3,2,5,buh,le,risch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,1,101,11,111,3,3,3,1,CL,CK,CKC,C,C,C,?,?,C,L,K,K,1,0,1,F,3,antepaenultima
3,5,4,mit,leids,voll,oll,mit,A,NA,SAS,acc,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,ACKC,DACKC,ø,CVC,CVVC,CVC,2,1,2,1,1,1,1,1,1,1,2,1,2,1101,111,111,2,3,2,-1,CKC,CDA,CKC,C,C,C,C,A,C,K,D,K,1,1,1,F,3,antepaenultima
3,3,4,Win,ter,saat,aat,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,2,1101,111,201,2,2,2,-1,CKC,CKC,CLC,C,C,C,C,C,C,K,K,L,1,0,1,T,3,antepaenultima
3,3,4,vor,z2g,lich,ich,vor,A,N,SA,acc,C,CL,CLC,CLCA,CLCAL,C,KC,CKC,CCKC,LCCKC,noacc,CVVC,CVVC,CVC,1,1,2,1,1,1,1,1,1,2,2,1,1,111,201,111,2,2,3,0,CLC,ALC,CKC,C,A,C,C,C,C,L,L,K,1,1,1,F,3,paenultima
4,3,3,spar,tie,ren,en,ø,V,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,LCKC,CLCKC,ø,CCVC,CVV,CVC,3,0,2,1,0,1,2,1,1,1,2,1,0,211,101,1011,2,3,3,1,CCKC,CL,CKC,CC,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
4,3,2,borg,wei,se,e,ø,ADV,N,SA,ø,C,CK,CKC,CKCC,CKCCC,K,CK,DCK,CDCK,CCDCK,ø,CVCC,CVV,CV,3,0,1,2,0,0,1,1,1,1,2,1,1,211,101,101,2,3,2,-1,CKCC,CD,CK,C,C,C,CC,?,?,K,D,K,2,1,0,F,3,antepaenultima
2,3,4,me,ter,hoch,och,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,CCLC,KCCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,2,1001,111,201,3,2,2,-1,CL,CKC,CLC,C,C,C,?,C,C,L,K,L,1,0,1,F,3,antepaenultima
6,3,2,Tscher,kes,se,e,ø,N,ø,ø,ø,A,AK,AKC,AKCC,AKCCK,K,CK,KCK,CKCK,CCKCK,ø,CVC,CVC,CV,2,2,1,1,1,0,1,1,1,1,1,1,0,111,101,101,2,2,2,-1,AKC,CK,CK,A,C,C,C,?,?,K,K,K,1,1,0,T,3,paenultima
3,3,3,ver,keh,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,2,3,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
2,3,3,er,sin,nen,en,er,V,V,AS,noacc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,11,101,2001,3,3,2,1,KC,CK,CKC,?,C,C,C,?,C,K,K,K,1,1,0,F,3,paenultima
3,2,5,wie,ne,risch,isch,ø,A,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,0,101,1001,111,3,3,3,1,CL,CK,CKC,C,C,C,?,?,C,L,K,K,1,0,1,F,3,antepaenultima
3,2,4,Neu,ig,keit,eit,ø,N,A,SA,ø,C,CD,CDK,CDKC,CDKCC,C,DC,CDC,CCDC,KCCDC,ø,CVV,VC,CVVC,0,1,1,0,1,1,1,0,1,2,1,2,1,1001,101,201,4,3,2,-1,CD,KC,CDC,C,?,C,?,C,C,D,K,D,1,1,1,T,3,antepaenultima
5,2,4,durch,ba,cken,en,durch,V,PV,SS,acc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVCC,CVC,CVC,3,2,2,2,1,1,1,1,1,1,1,1,2,211,101,1101,2,2,2,1,CKCC,CK,CKC,C,C,C,CC,?,C,K,K,K,2,1,0,F,3,paenultima
2,3,3,ge,zie,men,en,ø,V,V,S,ø,C,CK,CKA,CKAL,CKALC,C,KC,CKC,LCKC,ALCKC,ø,CV,CVV,CVC,1,0,2,0,0,1,1,1,1,1,2,1,1,101,101,2001,2,3,2,1,CK,AL,CKC,C,A,C,?,?,C,K,L,K,0,1,0,F,3,paenultima
5,3,3,stern,kun,dig,ig,ø,A,N,SA,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,KCCKC,noacc,CCVCC,CVC,CVC,4,2,2,2,1,1,2,1,1,1,1,1,1,1211,1101,201,2,2,2,-1,CCKCC,CKC,CKC,CC,C,C,CC,C,C,K,K,K,2,1,1,F,3,antepaenultima
2,4,4,se,gens,voll,oll,ø,A,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CVCC,CVC,0,3,2,0,2,1,1,1,1,2,1,1,1,101,1201,111,2,2,2,1,CL,CKCC,CKC,C,C,C,?,CC,C,L,K,K,1,0,1,F,3,antepaenultima
2,2,7,an,ge,knackst,ackst,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,CCC,KCCC,CKCCC,ø,VC,CV,CCVCCC,1,1,5,1,0,3,0,1,2,1,1,1,1,1001,101,1401,3,2,1,1,KC,CK,CCKCCC,?,C,CC,C,?,CCC,K,K,K,1,0,2,F,3,antepaenultima
2,2,5,ka,no,nisch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVC,0,0,2,0,0,1,1,1,1,2,2,1,1,101,1001,1101,3,3,2,1,CL,CL,CKC,C,C,C,?,?,C,L,L,K,1,1,1,F,3,paenultima
4,2,3,lang,m2,tig,ig,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,noacc,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,1011,1001,201,3,3,2,-1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,1,F,3,antepaenultima
4,3,2,hier,her,um,um,ø,ADV,ø,SS,ø,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,KCKC,CKCKC,ø,CVVC,CVC,CVC,1,2,2,1,1,1,1,1,1,2,1,1,2,111,101,1011,3,2,3,1,CLC,CK,CKC,C,C,C,C,?,C,L,K,K,1,1,1,F,3,multa
2,3,4,An,zei,chen,en,an,N,N,AS,acc,K,KC,KCA,KCAD,KCADC,C,KC,CKC,DCKC,ADCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,1001,101,1101,3,3,2,1,KC,AD,CKC,?,A,C,C,?,C,K,D,K,1,1,0,T,3,antepaenultima
2,2,2,Se,ni,or,or,ø,N,A,S,ø,C,CL,CLC,CLCL,CLCLK,C,KC,LKC,CLKC,LCLKC,ø,CVV,CVV,VC,0,0,1,0,0,1,1,1,0,2,2,1,1,101,1001,11,2,3,3,-1,CL,CL,KC,C,C,?,?,?,C,L,L,K,1,1,1,T,3,antepaenultima
2,4,4,K2,chen,herd,erd,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,CC,LCC,CLCC,CCLCC,ø,CVC,CVC,CVVCC,2,2,1,1,1,2,1,1,1,1,1,2,2,101,1101,211,3,2,2,1,CK,CKC,CLCC,C,C,C,?,C,CC,K,K,L,1,0,2,T,3,antepaenultima
3,3,4,son,nen,hell,ell,ø,A,NA,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,2,101,2001,111,2,2,2,1,CK,CKC,CKC,C,C,C,?,C,C,K,K,K,1,0,1,F,3,antepaenultima
3,2,4,Mon,ar,chin,in,ø,N,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,1001,1011,1101,3,3,2,1,CL,CKC,CKC,C,C,C,?,C,C,L,K,K,1,1,1,T,3,paenultima
2,4,4,Er,stei,gung,ung,er,N,V,SA,noacc,K,KC,KCC,KCCC,KCCCD,C,KC,CKC,DCKC,CDCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,11,201,1101,3,2,2,1,KC,CCD,CKC,?,CC,C,C,?,C,K,D,K,1,1,1,T,3,paenultima
2,4,3,Im,plan,tat,at,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCK,C,LC,CLC,CCLC,KCCLC,ø,VC,CCVC,CVVC,1,3,1,1,1,1,0,2,1,1,1,2,1,1001,1111,201,3,2,2,-1,KC,CCKC,CLC,?,CC,C,C,C,C,K,K,L,1,1,1,T,3,ultima
4,2,4,nach,su,chen,en,nach,V,PV,SS,acc,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,1101,101,1101,3,3,2,0,CLC,CL,CKC,C,C,C,C,?,C,L,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,z1h,len,en,ab,V,V,AS,acc,K,KC,KCA,KCAL,KCALC,C,KC,CKC,LCKC,ALCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,2,3,1,KC,AL,CKC,?,A,C,C,?,C,K,L,K,1,1,0,F,3,antepaenultima
4,2,3,Sing,vo,gel,el,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,2,1101,101,111,2,2,2,-1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,T,3,antepaenultima
3,3,4,Arm,bru,ster,er,ø,N,N,SA,ø,K,KC,KCC,KCCC,KCCCC,C,KC,CKC,CCKC,KCCKC,ø,VCC,CCVC,CVC,2,3,2,2,1,1,0,2,1,1,1,1,1,1011,211,111,3,2,2,-1,KCC,CCKC,CKC,?,CC,C,CC,C,C,K,K,K,2,1,0,T,3,antepaenultima
3,2,4,Dik,ta,phon,on,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,KCLC,CKCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,0,201,101,1101,2,2,2,1,CKC,CK,CLC,C,C,C,C,?,C,K,K,L,1,1,1,T,3,ultima
5,2,3,Sch2r,ei,sen,en,ø,N,VN,SS,ø,C,CL,CLC,CLCD,CLCDC,C,KC,CKC,DCKC,CDCKC,ø,CVVC,VV,CVC,1,0,2,1,0,1,1,0,1,2,2,1,2,111,1,1101,3,6,2,1,CLC,D,CKC,C,?,C,C,?,C,L,D,K,1,1,0,T,3,antepaenultima
3,3,3,weg,zie,hen,en,weg,V,BV,SS,acc,C,CK,CKC,CKCA,CKCAL,C,KC,LKC,ALKC,CALKC,ø,CVC,CVV,VC,2,0,1,1,0,1,1,1,0,1,2,1,2,201,101,1001,2,3,3,1,CKC,AL,KC,C,A,?,C,?,C,K,L,K,1,1,0,F,3,antepaenultima
4,2,5,gram,er,f2llt,2llt,ø,A,ø,SS,ø,C,CC,CCL,CCLC,CCLCK,C,CC,KCC,CKCC,CCKCC,ø,CCVVC,VC,CVCC,1,1,3,1,1,2,2,0,1,2,1,1,2,1111,11,211,3,3,2,-1,CCLC,KC,CKCC,CC,?,C,C,C,CC,L,K,K,1,1,2,F,3,antepaenultima
6,3,2,Specht,mei,se,e,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,K,CK,DCK,CDCK,CCDCK,ø,CCVCC,CVV,CV,4,0,1,2,0,0,2,1,1,1,2,1,2,401,1001,101,1,4,2,-1,CCKCC,CD,CK,CC,C,C,CC,?,?,K,D,K,2,1,0,T,3,antepaenultima
3,3,3,Mi$,kre,dit,it,ø,N,N,AS,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,LCLC,CLCLC,ø,CVC,CCVV,CVVC,2,1,1,1,0,1,1,2,1,1,2,2,1,1101,111,201,2,2,2,-1,CKC,CCL,CLC,C,CC,C,C,?,C,K,L,L,1,1,1,T,3,antepaenultima
2,3,2,Ge,lei,er,er,ø,N,V,AS,ø,C,CK,CKC,CKCD,CKCDK,C,KC,DKC,CDKC,KCDKC,ø,CV,CVV,VC,1,0,1,0,0,1,1,1,0,1,2,1,1,101,11,11,2,4,3,-1,CK,CD,KC,C,C,?,?,?,C,K,D,K,0,1,0,T,3,paenultima
2,3,3,Wu,che,rer,er,ø,N,V,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,1,101,101,21,3,2,3,-1,CL,CK,CKC,C,C,C,?,?,C,L,K,K,1,0,0,T,3,antepaenultima
3,3,5,Stu,ten,zucht,ucht,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,CC,KCC,AKCC,CAKCC,ø,CCVV,CVC,CVCC,1,2,3,0,1,2,2,1,1,2,1,1,2,201,1101,301,2,2,2,1,CCL,CKC,AKCC,CC,C,A,?,C,CC,L,K,K,1,0,2,T,3,antepaenultima
3,2,3,Tal,bo,den,en,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,111,101,1101,3,2,2,1,CLC,CL,CKC,C,C,C,C,?,C,L,L,K,1,1,0,T,3,antepaenultima
4,2,3,Land,ro,ver,er,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,0,1011,111,111,3,2,2,-1,CKC,CCL,CKC,C,CC,C,C,?,C,K,L,K,1,1,0,T,3,antepaenultima
3,4,3,sol,cher,art,art,ø,ø,ø,SS,ø,C,CK,CKC,CKCC,CKCCK,C,CC,LCC,CLCC,KCLCC,ø,CVC,CVC,VVCC,2,2,1,1,1,2,1,1,0,1,1,2,2,111,111,111,2,2,3,0,CKC,CKC,LCC,C,C,?,C,C,CC,K,K,L,1,0,2,F,3,multa
2,2,4,ab,lo,cken,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,11,1101,2,3,2,1,KC,CK,CKC,?,C,C,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,kip,pen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,1101,3,3,2,1,DC,CK,CKC,?,C,C,C,?,C,D,K,K,1,1,0,F,3,antepaenultima
5,5,4,gl2ck,strah,lend,end,ø,A,NA,SS,ø,C,CC,CCK,CCKC,CCKCC,C,CC,KCC,CKCC,LCKCC,ø,CCVC,CCCVV,CVCC,3,1,3,1,0,2,2,3,1,1,2,1,2,211,211,1111,2,2,2,1,CCKC,CCCL,CKCC,CC,CCC,C,C,?,CC,K,L,K,1,1,0,F,3,antepaenultima
4,2,4,W2hl,ar,beit,eit,ø,N,VN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVVC,VC,CVVC,1,1,1,1,1,1,1,0,1,2,1,2,2,111,11,201,3,3,2,1,CLC,KC,CDC,C,?,C,C,C,C,L,K,D,1,1,1,T,3,antepaenultima
4,3,3,hoch,dre,hen,en,hoch,V,ø,SS,acc,C,CL,CLC,CLCC,CLCCC,C,KC,LKC,CLKC,CCLKC,ø,CVVC,CCVV,VC,1,1,1,1,0,1,1,2,0,2,2,1,2,201,111,1001,2,2,3,1,CLC,CCL,KC,C,CC,?,C,?,C,L,L,K,1,1,0,F,3,antepaenultima
2,2,3,an,ha,ken,en,an,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,1001,101,1101,3,3,2,1,KC,CL,CKC,?,C,C,C,?,C,K,L,K,1,1,0,F,3,antepaenultima
4,2,4,Farb,ka,sten,en,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,KCCKC,ø,CVCC,CVC,CVC,3,2,2,2,1,1,1,1,1,1,1,1,2,211,201,1101,2,2,2,1,CKCC,CKC,CKC,C,C,C,CC,C,C,K,K,K,2,1,0,T,3,antepaenultima
6,3,3,schmal,ran,dig,ig,ø,A,AN,SSA,ø,C,CC,CCL,CCLC,CCLCC,C,KC,CKC,CCKC,KCCKC,noacc,CCVVC,CVC,CVC,1,2,2,1,1,1,2,1,1,2,1,1,2,1111,1011,201,3,3,2,-1,CCLC,CKC,CKC,CC,C,C,C,C,C,L,K,K,1,1,1,F,3,antepaenultima
4,3,4,acht,hun,dert,ert,ø,ø,ø,SS,ø,K,KC,KCC,KCCC,KCCCK,C,CC,KCC,CKCC,CCKCC,ø,VCC,CVC,CVCC,2,2,3,2,1,2,0,1,1,1,1,1,2,201,1101,211,2,2,2,1,KCC,CKC,CKCC,?,C,C,CC,C,CC,K,K,K,2,1,0,F,3,paenultima
2,4,4,an,sehn,lich,ich,ø,A,N,SA,ø,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,CCKC,LCCKC,noacc,VC,CVVC,CVC,1,1,2,1,1,1,0,1,1,1,2,1,1,1001,1101,111,3,2,3,-1,KC,CLC,CKC,?,C,C,C,C,C,K,L,K,1,1,1,F,3,antepaenultima
2,4,4,Ab,trei,bung,ung,ab,N,V,SA,acc,K,KC,KCC,KCCC,KCCCD,C,KC,CKC,DCKC,CDCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCD,CKC,?,CC,C,C,?,C,K,D,K,1,1,1,T,3,antepaenultima
3,3,3,vor,w1h,len,en,vor,V,PV,SS,acc,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,111,101,1011,2,2,3,1,CLC,CL,CKC,C,C,C,C,?,C,L,L,K,1,1,0,F,3,antepaenultima
3,5,4,Mai,gl3ck,chen,en,ø,N,NN,SSA,ø,C,CD,CDC,CDCC,CDCCK,C,KC,CKC,CCKC,KCCKC,ø,CVV,CCVC,CVC,0,3,2,0,1,1,1,2,1,2,1,1,2,1001,211,1101,4,2,2,1,CD,CCKC,CKC,C,CC,C,?,C,C,D,K,K,1,1,0,T,3,antepaenultima
3,3,4,St2,cke,lung,ung,ø,N,V,SA,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CV,CVC,3,1,2,1,0,1,2,1,1,1,1,1,1,201,101,1011,2,2,3,1,CCK,CK,CKC,CC,C,C,?,?,C,K,K,K,1,0,1,T,3,antepaenultima
7,3,3,Schwung,rie,men,en,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,LCKC,CLCKC,ø,CCVC,CVV,CVC,3,0,2,1,0,1,2,1,1,1,2,1,2,1201,11,2001,2,4,2,1,CCKC,CL,CKC,CC,C,C,C,?,C,K,L,K,1,1,0,T,3,antepaenultima
4,4,4,Tipp,fr1u,lein,ein,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,DC,CDC,DCDC,CDCDC,ø,CVC,CCVV,CVVC,2,1,1,1,0,1,1,2,1,1,2,2,2,201,111,1011,2,3,3,1,CKC,CCD,CDC,C,CC,C,C,?,C,K,D,D,1,1,1,T,3,antepaenultima
3,3,3,kup,fer,rot,ot,ø,A,NA,SS,ø,C,CK,CKA,CKAK,CKAKC,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,2,101,111,111,3,2,2,1,CK,AKC,CLC,C,A,C,?,C,C,K,K,L,1,0,1,F,3,antepaenultima
4,4,4,H1us,lich,keit,eit,ø,N,A,SA,ø,C,CD,CDC,CDCC,CDCCK,C,DC,CDC,CCDC,KCCDC,ø,CVVC,CVC,CVVC,1,2,1,1,1,1,1,1,1,2,1,2,1,201,111,201,2,3,2,0,CDC,CKC,CDC,C,C,C,C,C,C,D,K,D,1,1,1,T,3,antepaenultima
3,4,4,Aus,sied,lung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,CCKC,LCCKC,ø,VVC,CVV,CCVC,0,0,3,1,0,1,0,1,2,2,2,1,1,101,101,1111,3,3,2,1,DC,CL,CCKC,?,C,CC,C,?,C,D,L,K,1,1,1,T,3,antepaenultima
3,2,5,Zei,ge,stock,ock,ø,N,VN,SAS,ø,A,AD,ADC,ADCK,ADCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CV,CCVC,0,1,3,0,0,1,1,1,2,2,1,1,2,101,101,301,3,2,1,1,AD,CK,CCKC,A,C,CC,?,?,C,D,K,K,1,0,1,T,3,antepaenultima
4,3,3,murr,k3p,fig,ig,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,KC,AKC,KAKC,CKAKC,noacc,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,1011,101,201,3,2,2,-1,CKC,CK,AKC,C,C,A,C,?,C,K,K,K,1,1,1,F,3,antepaenultima
5,2,5,angst,er,f2llt,2llt,ø,A,ø,SS,ø,K,KC,KCC,KCCC,KCCCK,C,CC,KCC,CKCC,CCKCC,ø,VCCC,VC,CVCC,3,1,3,3,1,2,0,0,1,1,1,1,2,1201,11,211,2,3,2,-1,KCCC,KC,CKCC,?,?,C,CCC,C,CC,K,K,K,2,1,2,F,3,antepaenultima
5,2,3,Arsch,le,der,er,ø,N,NN,SS,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VCC,CVV,CVC,2,0,2,2,0,1,0,1,1,1,2,1,2,111,11,111,2,3,2,0,KCC,CL,CKC,?,C,C,CC,?,C,K,L,K,2,1,0,T,3,antepaenultima
2,5,4,ge,spren,kelt,elt,ø,A,F,S,ø,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CV,CCCVC,CVCC,1,4,3,0,1,2,1,3,1,1,1,1,1,101,1211,211,2,2,2,1,CK,CCCKC,CKCC,C,CCC,C,?,C,CC,K,K,K,0,1,0,F,3,paenultima
2,3,3,um,ren,nen,en,um,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,1001,11,2001,3,3,2,1,KC,CK,CKC,?,C,C,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,3,er,w1h,len,en,er,V,V,AS,noacc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,11,101,1011,3,2,3,1,KC,CL,CKC,?,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
3,7,4,Not,schlach,tung,ung,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCC,C,KC,CKC,CCKC,KCCKC,ø,CVVC,CCVC,CVC,1,3,2,1,1,1,1,2,1,2,1,1,2,1101,211,1101,2,2,2,0,CLC,CCKC,CKC,C,CC,C,C,C,C,L,K,K,1,1,1,T,3,antepaenultima
