syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,11,9,10,9,9,5,5,4,5,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,CL,CL,CL,CK,AL,LC,C,C,C,C,A,,,,,,,C,L,L,L,K,L,L,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,0,2,2,2,1,2,2,CVV,CVV,CVV,CVC,CVV,VVC,0,0,0,2,0,0,N,R,T,1,Remuneration,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,14,9,6,9,9,5,4,4,6,4,4,-1,light,light,light,light,light,light,o,c,o,c,o,c,CL,CKC,AL,ø,AL,LC,C,C,A,,A,,,C,,,,C,L,K,L,K,L,L,2,3,2,1,2,2,0,1,0,1,0,1,1,1,1,0,1,0,2,1,2,1,2,2,CVV,CVC,CVV,ø,CVV,VVC,0,2,0,1,0,0,N,ø,T,0,Renunziation,ultima
ø,ø,r,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,ø,ø,ø,ø,10,10,7,11,11,11,5,5,3,5,5,3,0,light,light,light,light,light,light,o,c,c,o,o,c,CL,ø,CK,CL,CL,CKC,C,,C,C,C,C,,C,,,,C,L,K,K,L,L,K,2,2,2,2,2,3,0,1,1,0,0,1,1,0,1,1,1,1,2,1,1,2,2,1,CVV,ø,CVC,CVV,CVV,CVC,0,1,2,0,0,2,N,N,T,1,Reorganisator,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,ø,ø,ø,ø,10,10,7,11,9,13,5,5,3,5,4,4,0,light,light,light,light,light,schwa,o,c,c,o,o,c,CL,ø,CK,CL,CL,CKC,C,,C,C,C,C,,C,,,,C,L,K,K,L,L,K,2,2,2,2,3,3,0,1,1,0,0,1,1,0,1,1,1,1,2,1,1,2,2,1,CVV,ø,CVC,CVV,CVV,CVC,0,1,2,0,0,2,V,V,F,1,reorganisieren,paenultima
ø,um,m,ø,ø,ø,ø,C,KC,ø,ø,ø,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,7,9,7,12,11,5,3,4,3,6,5,0,light,light,light,light,light,light,o,o,o,o,o,c,CL,CL,CL,CL,CL,ø,C,C,C,C,C,,,,,,,C,L,L,L,L,L,K,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,2,2,2,2,2,1,CVV,CVV,CVV,CVV,CVV,ø,0,0,0,0,0,1,N,ø,T,0,Repositorium,antepaenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,ø,ø,ø,10,11,10,7,9,9,5,3,3,3,4,4,-1,light,light,light,light,light,light,o,c,c,c,o,c,CL,ø,CKC,CK,AL,LC,C,CC,C,C,A,,,,C,,,C,L,K,K,K,L,L,2,3,3,2,2,2,0,1,1,1,0,1,1,2,1,1,1,0,2,1,1,1,2,2,CVV,ø,CVC,CVC,CVV,VVC,0,3,2,2,0,0,N,R,T,1,Repraesentation,ultima
ø,ø,g,ø,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,ø,ø,ø,10,13,7,9,9,15,5,4,3,4,4,5,0,light,light,light,light,light,light,o,o,c,o,o,c,CL,CCL,CK,CL,CL,CKC,C,CC,C,C,C,C,,,,,,C,L,L,K,L,L,K,2,3,2,2,3,4,0,0,1,0,0,1,1,2,1,1,1,1,2,2,1,2,2,1,CVV,CCVV,CVC,CVV,CVV,CVC,0,1,2,0,0,2,N,N,T,1,Reprivatisierung,paenultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,9,13,7,12,12,5,4,4,3,4,4,0,light,light,light,light,light,light,o,c,o,c,c,c,CL,CK,ø,CK,CKC,CKC,C,C,CC,C,C,C,,,,,C,C,L,K,L,K,K,K,2,2,3,2,3,3,0,1,0,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,CVV,CVC,ø,CVC,CVC,CVC,0,2,1,2,2,2,N,R,T,1,Republikanismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,9,9,6,9,9,5,4,4,6,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,CL,CL,CL,ø,AL,LC,C,C,C,,A,,,,,,,C,L,L,L,K,L,L,2,2,2,1,2,2,0,0,0,1,0,1,1,1,1,0,1,0,2,2,2,1,2,2,CVV,CVV,CVV,ø,CVV,VVC,0,0,0,1,0,0,N,ø,T,0,Repudiation,ultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,ø,ø,ø,11,8,7,9,12,8,3,2,3,4,6,2,0,light,light,light,light,light,light,c,c,c,o,o,c,ø,CKC,CK,CL,CL,CLC,C,C,C,C,C,C,C,C,,,,C,L,K,K,L,L,L,2,4,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,2,2,2,ø,CVC,CVC,CVV,CVV,CVVC,1,2,2,0,0,1,N,A,T,1,Respektabilitaet,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,8,9,9,9,9,5,2,4,4,4,4,-1,light,light,light,light,light,light,o,c,o,c,o,c,CL,CKC,AL,CK,AL,LC,C,C,A,C,A,,,C,,,,C,L,K,L,K,L,L,2,3,2,2,2,2,0,1,0,1,0,1,1,1,1,1,1,0,2,1,2,1,2,2,CVV,CVC,CVV,CVC,CVV,VVC,0,2,0,2,0,0,N,N,T,1,Revakzination,ultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,9,9,6,12,12,5,4,4,6,4,4,0,light,light,light,light,light,light,o,o,o,o,c,c,CL,CL,CL,L,CKC,CKC,C,C,C,,C,C,,,,,C,C,L,L,L,L,K,K,2,2,2,1,3,3,0,0,0,0,1,1,1,1,1,0,1,1,2,2,2,2,1,1,CVV,CVV,CVV,VV,CVC,CVC,0,0,0,0,2,2,N,N,T,1,Revisionismus,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,9,9,6,12,10,5,4,4,6,4,3,0,light,light,light,light,light,light,o,o,o,o,c,c,CL,CL,CL,L,CKC,CKC,C,C,C,,C,C,,,,,C,C,L,L,L,L,K,K,2,2,2,1,2,6,0,0,0,0,1,1,1,1,1,0,1,1,2,2,2,2,1,1,CVV,CVV,CVV,VV,CVC,CVC,0,0,0,0,2,2,A,N,F,1,revisionistisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,9,7,12,9,13,5,4,3,6,4,4,0,light,light,light,light,light,schwa,o,o,c,o,o,c,CL,CL,CK,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,L,L,K,L,L,K,2,2,2,2,3,3,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,2,2,1,CVV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,V,V,F,1,revitalisieren,paenultima
ø,ø,g,ø,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,9,7,12,9,15,5,4,3,6,4,5,0,light,light,light,light,light,light,o,o,c,o,o,c,CL,CL,CK,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,L,L,K,L,L,K,2,2,2,2,3,4,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,2,2,1,CVV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,N,V,T,1,Revitalisierung,paenultima
ø,ø,r,ø,ø,ø,ø,C,LC,ø,ø,ø,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,7,12,9,6,13,5,3,6,4,6,4,0,light,light,light,light,light,light,o,o,o,o,o,c,CL,CL,CL,ø,L,CLC,C,C,C,A,,C,,,,,,C,L,L,L,L,L,L,2,2,2,2,1,3,0,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,CVV,CVV,CVV,CVV,ø,CVVC,0,0,0,0,0,1,A,N,F,1,revolutionaer,ultima
ø,ø,r,ø,ø,ø,ø,C,LC,ø,ø,ø,ø,Re,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,7,12,9,6,13,5,3,6,4,6,4,0,light,light,light,light,light,light,o,o,o,o,o,c,CL,CL,CL,ø,L,CLC,C,C,C,A,,C,,,,,,C,L,L,L,L,L,L,2,2,2,2,1,3,0,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,CVV,CVV,CVV,CVV,ø,CVVC,0,0,0,0,0,1,N,N,T,1,Revolutionaer,ultima
ø,ø,n,ø,ø,ø,ø,C,KC,CKC,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,ø,ø,8,7,10,11,7,15,2,3,5,5,3,5,1,light,schwa,light,light,schwa,light,c,o,c,o,o,c,CKC,CK,ø,ø,ø,CKC,C,C,,C,C,C,C,,C,,,C,K,K,K,D,K,K,4,2,2,3,2,3,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,2,1,1,CVC,ø,ø,CVV,ø,CVC,2,1,1,0,1,2,N,N,T,1,Sachbearbeiterin,prima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,7,9,7,10,10,3,3,4,3,3,3,0,light,light,light,light,light,light,c,o,c,c,c,c,CK,CL,CK,CK,CKC,CKC,C,C,C,C,C,C,,,,,C,C,K,L,K,K,K,K,2,2,2,2,3,6,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,CVC,CVV,CVC,CVC,CVC,CVC,2,0,2,2,2,2,A,ø,F,0,sadomasochistisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,9,14,12,9,13,3,4,7,6,4,4,0,light,light,light,light,light,schwa,c,o,o,o,o,c,CK,CL,CL,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,K,L,L,L,L,K,2,2,2,2,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,CVC,CVV,CVV,CVV,CVV,CVC,2,0,0,0,0,2,V,A,F,1,saekularisieren,paenultima
ø,ø,g,ø,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,9,14,12,9,15,3,4,7,6,4,5,1,light,light,light,light,light,light,c,o,o,o,o,c,CK,CL,CL,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,K,L,L,L,L,K,2,2,2,2,3,4,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,CVC,CVV,CVV,CVV,CVV,CVC,2,0,0,0,0,2,N,V,T,1,Saekularisierung,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,11,9,6,11,13,3,3,4,6,5,4,0,light,light,light,light,light,schwa,o,c,o,o,o,c,CL,CKC,AL,L,CL,CKC,C,C,A,,C,C,,C,,,,C,L,K,L,L,L,K,2,3,2,1,3,3,0,1,0,0,0,1,1,1,1,0,1,1,2,1,2,2,2,1,CVV,CVC,CVV,VV,CVV,CVC,0,2,0,0,0,2,V,N,F,1,selektionieren,paenultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,s,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,7,11,11,9,10,11,3,5,3,4,10,3,0,light,light,light,light,light,schwa,o,o,c,o,o,c,CL,CL,CKC,CL,L,CKC,C,C,C,C,,C,,,C,,,C,L,L,K,L,L,K,2,2,3,2,1,3,0,0,1,0,0,1,1,1,1,1,0,1,2,2,1,2,2,1,CVV,CVV,CVC,CVV,ø,CVC,0,0,2,0,0,2,A,A,F,1,semipermeabel,paenultima
ø,ø,r,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,12,11,11,3,4,4,6,5,3,0,light,light,light,light,light,light,c,o,o,o,o,c,CKC,CL,CL,CL,CL,CKC,C,C,C,C,C,C,C,,,,,C,K,L,L,L,L,K,3,2,2,2,2,3,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,CVC,CVV,CVV,CVV,CVV,CVC,2,0,0,0,0,2,N,R,T,1,Sensibilisator,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,12,9,13,3,4,4,6,4,4,0,light,light,light,light,light,schwa,c,o,o,o,o,c,CKC,CL,CL,CL,CL,CKC,C,C,C,C,C,C,C,,,,,C,K,L,L,L,L,K,3,2,2,2,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,CVC,CVV,CVV,CVV,CVV,CVC,2,0,0,0,0,2,V,A,F,1,sensibilisieren,paenultima
ø,ø,g,ø,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,12,9,15,3,4,4,6,4,5,0,light,light,light,light,light,light,c,o,o,o,o,c,CKC,CL,CL,CL,CL,CKC,C,C,C,C,C,C,C,,,,,C,K,L,L,L,L,K,3,2,2,2,3,4,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,1,CVC,CVV,CVV,CVV,CVV,CVC,2,0,0,0,0,2,N,V,T,1,Sensibilisierung,paenultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,10,9,12,7,12,8,3,4,4,3,6,2,-1,light,light,light,light,light,light,c,o,c,c,o,c,CKC,CL,CKC,CK,CL,CLC,C,C,C,C,C,C,C,,C,,,C,K,L,K,K,L,L,3,2,3,2,2,3,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,CVC,CVV,CVC,CVC,CVV,CVVC,2,0,2,2,0,1,N,A,T,1,Sentimentalitaet,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,7,10,6,12,9,13,3,3,6,6,4,4,0,light,light,light,light,light,schwa,c,o,c,o,o,c,CK,CCL,ø,CL,CL,CKC,C,CC,,C,C,C,,,,,,C,K,L,K,L,L,K,2,2,1,2,3,3,1,0,1,0,0,1,1,2,0,1,1,1,1,2,1,2,2,1,CVC,CCVV,ø,CVV,CVV,CVC,2,1,1,0,0,2,V,A,F,1,sexualisieren,paenultima
ø,ø,g,ø,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,7,10,6,12,9,15,3,3,6,6,4,5,1,light,light,light,light,light,light,c,o,c,o,o,c,CK,CCL,ø,CL,CL,CKC,C,CC,,C,C,C,,,,,,C,K,L,K,L,L,K,2,2,1,2,3,4,1,0,1,0,0,1,1,2,0,1,1,1,1,2,1,2,2,1,CVC,CCVV,ø,CVV,CVV,CVC,2,1,1,0,0,2,N,V,T,1,Sexualisierung,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CL,ø,ø,ø,ø,7,7,9,6,12,10,3,3,4,6,4,3,0,light,light,light,light,light,light,o,c,o,o,c,c,CL,ø,CL,L,CKC,CKC,C,A,C,,C,C,,,,,C,C,L,K,L,L,K,K,2,3,2,1,2,6,0,1,0,0,1,1,1,1,1,0,1,1,2,1,2,2,1,1,CVV,CVC,CVV,VV,CVC,CVC,0,2,0,0,2,2,A,N,F,1,sezessionistisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,S,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,12,9,7,9,9,4,6,4,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,CL,CL,CL,CK,AL,LC,C,C,C,C,A,,,,,,,C,L,L,L,K,L,L,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,0,2,2,2,1,2,2,CVV,CVV,CVV,CVC,CVV,VVC,0,0,0,2,0,0,N,R,T,1,Silifikation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,ø,ø,12,13,9,7,9,9,4,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CKC,CCL,CL,CK,AL,LC,C,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,3,3,2,2,2,2,1,0,0,1,0,1,1,2,1,1,1,0,1,2,2,1,2,2,CVC,CCVV,CVV,CVC,CVV,VVC,2,1,0,2,0,0,N,R,T,1,Simplifikation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,S,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,10,12,7,9,9,3,5,6,3,4,4,0,light,light,light,light,light,light,o,c,o,c,o,c,CL,CK,CL,CK,AL,LC,C,C,C,C,A,,,,,,,C,L,K,L,K,L,L,2,2,2,2,2,2,0,1,0,1,0,1,1,1,1,1,1,0,2,1,2,1,2,2,CVV,CVC,CVV,CVC,CVV,VVC,0,2,0,2,0,0,N,R,T,1,Solarisation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,7,12,7,12,9,13,3,6,3,6,4,4,0,light,light,light,light,light,schwa,o,o,c,o,o,c,CL,CL,CK,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,L,L,K,L,L,K,2,2,2,2,3,3,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,2,2,1,CVV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,V,R,F,1,solidarisieren,paenultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CL,ø,ø,ø,ø,7,9,6,9,12,8,3,4,6,4,6,2,0,light,light,light,light,light,light,o,o,c,o,o,c,CL,ø,ø,CL,CL,CLC,C,A,,C,C,C,,,,,,C,L,L,K,L,L,L,2,2,1,2,2,3,0,0,1,0,0,1,1,1,0,1,1,1,2,2,1,2,2,2,CVV,CVV,ø,CVV,CVV,CVVC,0,0,1,0,0,1,N,A,T,1,Soziabilitaet,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CL,ø,ø,ø,ø,7,9,10,12,9,13,3,4,10,6,4,4,0,light,light,light,light,light,schwa,o,o,o,o,o,c,CL,ø,L,CL,CL,CKC,C,A,,C,C,C,,,,,,C,L,L,L,L,L,K,2,2,1,2,3,3,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,1,CVV,CVV,ø,CVV,CVV,CVC,0,0,0,0,0,2,V,A,F,1,sozialisieren,paenultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,12,11,6,7,9,7,3,5,6,3,4,3,-1,light,light,light,light,light,schwa,c,o,o,o,o,o,ø,CL,L,CL,CL,CK,CC,C,,C,C,C,C,,,,,,K,L,L,L,L,K,4,2,1,2,2,2,1,0,0,0,0,0,2,1,0,1,1,1,1,2,2,2,2,1,ø,CVV,ø,CVV,CVV,CV,3,0,0,0,0,1,N,ø,T,0,Spermiogenese,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,8,9,10,12,9,13,2,4,10,6,4,4,0,light,light,light,light,light,schwa,o,o,o,o,o,c,ø,ø,L,CL,CL,CKC,CC,A,,C,C,C,,,,,,C,L,L,L,L,L,K,3,2,1,2,3,3,0,0,0,0,0,1,2,1,0,1,1,1,2,2,2,2,2,1,ø,CVV,ø,CVV,CVV,CVC,1,0,0,0,0,2,V,A,F,1,spezialisieren,paenultima
ø,tum,m,ø,ø,ø,ø,C,LC,ø,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,8,9,6,13,10,12,2,4,6,4,3,4,0,light,light,light,light,schwa,light,o,o,c,c,c,c,ø,ø,ø,CKC,CKC,CLC,CC,A,,C,C,C,,,,C,C,C,L,L,K,K,K,L,3,2,1,2,4,3,0,0,1,1,1,1,2,1,0,1,1,1,2,2,1,1,1,2,ø,CVV,ø,CVC,CVC,CVVC,1,0,1,2,2,1,N,N,T,1,Spezialistentum,antepaenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,8,9,9,7,9,9,2,4,4,3,4,4,0,light,light,light,light,light,light,o,o,o,c,o,c,ø,ø,CL,CK,AL,LC,CC,A,C,C,A,,,,,,,C,L,L,L,K,L,L,3,2,2,2,2,2,0,0,0,1,0,1,2,1,1,1,1,0,2,2,2,1,2,2,ø,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Spezifikation,ultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,10,12,9,10,13,12,3,6,4,10,4,4,0,light,light,light,light,light,light,o,o,o,o,c,c,ø,CL,CL,L,CKC,CKC,CC,C,C,,C,C,,,,,C,C,L,L,L,L,K,K,3,2,2,1,3,3,0,0,0,0,1,1,2,1,1,0,1,1,2,2,2,2,1,1,ø,CVV,CVV,VV,CVC,CVC,1,0,0,0,2,2,N,A,T,1,Spiritualismus,paenultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,10,12,9,6,12,8,3,6,4,6,6,2,-1,light,light,light,light,light,light,o,o,o,c,o,c,ø,CL,CL,ø,CL,CLC,CC,C,C,,C,C,,,,,,C,L,L,L,K,L,L,3,2,2,1,2,3,0,0,0,1,0,1,2,1,1,0,1,1,2,2,2,1,2,2,ø,CVV,CVV,ø,CVV,CVVC,1,0,0,1,0,1,N,A,T,1,Spiritualitaet,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,8,10,6,9,9,13,2,5,6,4,4,4,0,light,light,light,light,light,schwa,o,o,o,o,o,c,ø,CL,L,CL,CL,CKC,CC,C,,C,C,C,,,,,,C,L,L,L,L,L,K,3,2,1,2,3,3,0,0,0,0,0,1,2,1,0,1,1,1,2,2,2,2,2,1,ø,CVV,ø,CVV,CVV,CVC,1,0,0,0,0,2,V,N,F,1,stereotypieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,8,12,12,7,9,9,2,6,6,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,ø,CL,CL,CK,AL,LC,CC,C,C,C,A,,,,,,,C,L,L,L,K,L,L,3,2,2,2,2,2,0,0,0,1,0,1,2,1,1,1,1,0,2,2,2,1,2,2,ø,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,A,T,1,Sterilisation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,S,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,10,10,9,7,9,9,3,3,4,3,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,ø,ø,CL,CK,AL,LC,CC,CC,C,C,A,,,,,,,C,K,K,L,K,L,L,4,2,2,2,2,2,1,1,0,1,0,1,2,2,1,1,1,0,1,1,2,1,2,2,ø,ø,CVV,CVC,CVV,VVC,3,3,0,2,0,0,N,ø,T,0,Stigmatisation,ultima
