syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
gung,ø,g,ng,ung,gung,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,7,15,12,2,3,5,4,0,heavy,schwa,light,light,c,o,o,c,CKCCC,CK,CCL,CKC,C,C,CC,C,CCC,,,C,K,K,L,K,5,2,3,4,3,0,0,1,1,1,2,1,1,1,2,1,CVCCC,CV,CCVV,CVC,4,1,1,2,N,NV,T,2,Volksbefragung,prima
ø,ø,k,ik,ø,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,10,9,14,2,5,4,3,0,heavy,light,light,light,c,o,c,c,CKCCC,CL,CK,CCLC,C,C,C,CC,CCC,,,C,K,L,K,L,5,2,2,4,3,0,1,1,1,1,1,2,1,2,1,2,CVCCC,CVV,CVC,CCVVC,4,0,2,1,N,NN,T,2,Volksrepublik,prima
rer,ø,r,er,rer,ø,ehrer,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,13,10,14,2,4,5,4,0,heavy,light,light,schwa,c,c,o,c,CKCCC,CLC,CL,CKC,C,C,C,C,CCC,C,,C,K,L,L,K,5,5,3,3,3,1,0,1,1,1,1,1,1,2,2,1,CVCCC,CVVC,CVV,CVC,4,1,0,2,N,NN,T,2,Volksschullehrer,prima
ø,ø,g,ø,ø,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,15,10,12,2,5,5,4,-1,heavy,light,schwa,light,c,o,c,c,CKCCC,CCD,KC,CLC,C,CC,,C,CCC,,C,C,K,D,K,L,5,4,2,3,3,0,1,1,1,2,0,1,1,2,1,2,CVCCC,CCVV,VC,CVVC,4,1,1,1,N,NN,T,2,Volkstrauertag,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,12,13,12,2,4,4,4,-1,heavy,light,light,light,c,c,c,c,CKCCC,CLC,CKC,CDC,C,C,C,C,CCC,C,C,C,K,L,K,D,5,3,4,4,3,1,1,1,1,1,1,1,1,2,1,2,CVCCC,CVVC,CVC,CVVC,4,1,2,1,N,A,T,1,Volkstuemlichkeit,prima
ter,ø,r,er,ter,eter,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,11,11,11,2,3,3,3,-1,heavy,light,light,schwa,c,c,o,c,CKCCC,CKC,CCL,CKC,C,C,CC,C,CCC,C,,C,K,K,L,K,5,3,3,3,3,1,0,1,1,1,2,1,1,1,2,1,CVCCC,CVC,CCVV,CVC,4,2,1,2,N,NV,T,2,Volksvertreter,prima
ø,ø,k,ø,ø,ø,ø,C,CC,KCC,CKCC,CCKCC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,11,10,12,2,5,3,3,-1,heavy,light,schwa,heavy,c,o,c,c,CKCCC,CL,CKC,CKCC,C,C,C,C,CCC,,C,CC,K,L,K,K,5,2,3,4,3,0,1,2,1,1,1,1,1,2,1,1,CVCCC,CVV,CVC,CVCC,4,0,2,3,N,NN,T,2,Volkswagenwerk,prima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,ø,ø,v,vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,14,9,13,2,3,2,4,-1,heavy,heavy,heavy,light,c,c,c,c,CKCCC,CKCC,CKCC,CKC,C,C,C,C,CCC,CC,CC,C,K,K,K,K,5,4,6,4,3,2,2,1,1,1,1,1,1,1,1,1,CVCCC,CVCC,CVCC,CVC,4,3,3,2,A,N,F,1,volkswirtschaftlich,prima
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,CKCC,CCKCC,ø,ø,ø,v,vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,7,8,11,3,3,2,2,0,light,schwa,light,heavy,c,o,c,c,CKC,CK,CKC,CKCC,C,C,C,C,C,,C,CC,K,K,K,K,4,2,5,4,1,0,1,2,1,1,1,1,1,1,1,1,CVC,CV,CVC,CVCC,2,1,2,3,A,ø,F,2,vollbeschaeftigt,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,11,12,13,12,3,6,4,4,0,light,light,light,light,c,o,c,c,CKC,CL,CKC,CDC,C,C,C,C,C,,C,C,K,L,K,D,4,3,3,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,A,T,1,Volljaehrigkeit,prima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,7,12,12,3,3,4,4,0,light,light,schwa,light,c,c,c,c,CKC,CK,CKC,CDC,C,C,C,C,C,,C,C,K,K,K,D,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,A,T,1,Vollkommenheit,antepaenultima
ø,ø,t,ht,cht,icht,ø,C,CC,KCC,CKCC,KCKCC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,11,13,7,11,3,3,3,2,-1,light,heavy,schwa,heavy,c,c,o,c,CKC,CLCC,CK,CKCC,C,C,C,C,C,CC,,CC,K,L,K,K,4,4,2,5,1,2,0,2,1,1,1,1,1,2,1,1,CVC,CVVCC,CV,CVCC,2,1,1,3,N,NN,T,2,Vollmondgesicht,prima
se,ø,e,se,ose,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,13,7,7,3,4,3,3,-2,light,light,light,schwa,c,c,o,o,CKC,CKC,CL,CK,C,C,C,C,C,C,,,K,K,L,K,4,3,2,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,AN,T,2,Vollnarkose,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,11,11,10,12,3,2,3,4,0,light,light,light,light,c,c,c,c,CKC,CCKC,CKC,CDC,C,CC,C,C,C,C,C,C,K,K,K,D,4,4,3,4,1,1,1,1,1,2,1,1,1,1,1,2,CVC,CCVC,CVC,CVVC,2,3,2,1,N,A,T,1,Vollstaendigkeit,prima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,11,13,15,12,3,2,5,4,0,light,light,light,light,c,c,c,c,CKC,ø,CLC,CDC,C,CCC,C,C,C,C,C,C,K,K,L,D,4,6,3,4,1,1,1,1,1,3,1,1,1,1,2,2,CVC,ø,CVVC,CVVC,2,4,1,1,N,A,T,1,Vollstreckbarkeit,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,11,11,10,12,3,3,3,4,0,light,light,light,light,c,c,c,c,CKC,CLC,CKC,CDC,C,C,C,C,C,C,C,C,K,L,K,D,4,3,3,4,1,1,1,1,1,1,1,1,1,2,1,2,CVC,CVVC,CVC,CVVC,2,1,2,1,N,A,T,1,Vollwertigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCA,ø,ø,11,7,13,12,3,3,4,4,1,light,light,light,light,c,o,c,c,CKC,AL,CKC,CDC,C,A,C,C,C,,C,C,K,L,K,D,4,3,3,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,A,T,1,Vollzaehligkeit,prima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCA,ø,ø,11,9,15,12,3,4,5,4,1,light,light,light,light,c,o,c,c,CKC,AL,CLC,CDC,C,A,C,C,C,,C,C,K,L,L,D,4,4,3,4,1,0,1,1,1,1,1,1,1,2,2,2,CVC,CVV,CVVC,CVVC,2,0,1,1,N,A,T,1,Vollziehbarkeit,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,v,vo,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,13,9,13,3,4,4,4,1,light,light,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,2,3,3,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,V,R,F,1,volontieren,paenultima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,V,Vo,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,7,9,11,3,3,4,3,0,light,light,light,schwa,c,c,o,c,CKC,CK,CL,CKC,C,C,C,C,C,,,C,K,K,L,K,3,2,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Voltameter,paenultima
ø,ø,t,ht,cht,icht,ø,C,CC,KCC,CKCC,KCKCC,ø,ø,ø,V,Vo,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,7,15,7,11,3,5,3,2,0,light,light,schwa,heavy,o,c,o,c,CL,CLC,CK,CKCC,C,C,C,C,,C,,CC,L,L,K,K,2,3,2,5,0,1,0,2,1,1,1,1,2,2,1,1,CVV,CVVC,CV,CVCC,0,1,1,3,N,NN,T,2,Volumgewicht,antepaenultima
ø,ø,s,ø,oes,ø,ø,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,v,vo,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,7,12,11,10,3,6,5,3,0,light,light,light,light,o,o,o,c,CL,CL,CL,CLC,C,C,C,C,,,,C,L,L,L,L,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,2,CVV,CVV,CVV,CVVC,0,0,0,1,A,N,F,1,voluminoes,ultima
ø,ø,t,nt,ent,ø,ø,C,CC,KCC,ø,ø,ø,ø,ø,V,Vo,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,15,11,11,3,5,3,2,0,light,light,light,heavy,o,c,o,c,CL,CKC,CCL,ø,C,C,CC,A,,C,,CC,L,K,L,K,2,3,3,4,0,1,0,2,1,1,2,1,2,1,2,1,CVV,CVC,CCVV,CVCC,0,2,1,3,N,NN,T,2,Volumprozent,antepaenultima
der,ø,r,er,der,nder,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,v,vo,ø,ø,ø,C,CK,CKC,CKCD,CKCDC,ø,10,13,9,11,3,6,4,3,0,light,light,light,schwa,c,c,c,c,CKC,DC,KC,CKC,C,,,C,C,C,C,C,K,D,K,K,3,3,2,3,1,1,1,1,1,0,0,1,1,2,1,1,CVC,VVC,VC,CVC,2,0,1,2,ADV,ø,F,2,voneinander,paenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,CCLKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,7,13,7,9,3,4,3,4,0,light,light,light,schwa,o,c,o,c,CL,CKC,CL,KC,C,C,C,,,C,,C,L,K,L,K,3,2,2,3,0,1,0,1,1,1,1,0,2,1,2,1,CVV,CVC,CVV,VC,0,2,0,1,V,BV,F,2,vorangehen,antepaenultima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,7,13,7,12,3,4,3,4,1,light,light,light,schwa,o,c,c,c,CL,CKC,CK,CKC,C,C,C,C,,C,,C,L,K,K,K,3,2,3,3,0,1,1,1,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CVC,0,2,2,2,V,BV,F,2,vorankommen,antepaenultima
den,ø,n,en,den,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,11,9,13,10,3,4,4,3,0,light,light,light,schwa,c,c,c,c,CLC,KC,CKC,CKC,C,,C,C,C,C,C,C,L,K,K,K,3,2,3,3,1,1,1,1,1,0,1,1,2,1,1,1,CVVC,VC,CVC,CVC,1,1,2,2,V,PV,F,2,voranmelden,prima
dung,ø,g,ng,ung,dung,ø,C,KC,CKC,CCKC,KCCKC,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,11,9,13,12,3,4,4,4,0,light,light,light,light,c,c,c,c,CLC,KC,CKC,CKC,C,,C,C,C,C,C,C,L,K,K,K,3,2,3,4,1,1,1,1,1,0,1,1,2,1,1,1,CVVC,VC,CVC,CVC,1,1,2,2,N,V,T,1,Voranmeldung,prima
len,ø,n,en,len,llen,ellen,C,KC,CKC,KCKC,CKCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,7,13,8,13,3,4,2,4,1,light,light,light,schwa,o,c,c,c,CL,CKC,CCK,CKC,C,C,CC,C,,C,,C,L,K,K,K,3,2,4,3,0,1,1,1,1,1,2,1,2,1,1,1,CVV,CVC,CCVC,CVC,0,2,3,2,V,BV,F,2,voranstellen,antepaenultima
ge,ø,e,ge,ø,ø,ø,K,CK,DCK,ø,ø,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,11,9,11,7,3,4,5,3,-1,light,light,light,schwa,c,c,o,o,CLC,KC,AD,CK,C,,A,C,C,C,,,L,K,D,K,3,2,3,2,1,1,0,0,1,0,1,1,2,1,2,1,CVVC,VC,CVV,CV,1,1,0,1,N,PN,T,2,Voranzeige,prima
ten,ø,n,en,ten,iten,eiten,C,KC,CKC,DCKC,CDCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCK,CLCKC,acc,11,10,11,10,3,5,5,3,-1,light,light,light,schwa,c,c,o,c,CLC,KC,CD,CKC,C,,C,C,C,C,,C,L,K,D,K,3,2,3,3,1,1,0,1,1,0,1,1,2,1,2,1,CVVC,VC,CVV,CVC,1,1,0,2,V,PV,F,2,vorarbeiten,prima
ren,ø,n,en,ren,hren,ahren,C,KC,CKC,LCKC,CLCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,11,13,3,5,5,4,1,light,light,light,schwa,o,c,o,c,CL,CDC,CL,CKC,C,C,C,C,,C,,C,L,D,L,K,3,3,3,3,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,V,BV,F,2,vorausfahren,antepaenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,CCLKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,7,9,3,5,3,4,-1,light,light,light,schwa,o,c,o,c,CL,CDC,CL,KC,C,C,C,,,C,,C,L,D,L,K,3,3,2,3,0,1,0,1,1,1,1,0,2,2,2,1,CVV,CVVC,CVV,VC,0,1,0,1,V,BV,F,2,vorausgehen,antepaenultima
ben,ø,n,en,ben,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,11,10,3,5,5,3,0,light,light,light,schwa,o,c,o,c,CL,CDC,CL,CKC,C,C,C,C,,C,,C,L,D,L,K,3,3,2,3,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,V,BV,F,2,voraushaben,antepaenultima
gen,ø,n,en,gen,agen,ø,C,KC,CKC,LCKC,CLCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,11,10,3,5,5,3,0,light,light,light,schwa,o,c,o,c,CL,CDC,CL,CKC,C,C,C,C,,C,,C,L,D,L,K,3,3,2,3,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,V,BV,F,2,voraussagen,antepaenultima
ge,ø,e,ge,age,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCD,CLCDC,ø,7,15,11,7,3,5,5,3,-1,light,light,light,schwa,o,c,o,o,CL,CDC,CL,CK,C,C,C,C,,C,,,L,D,L,K,3,3,2,2,0,1,0,0,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CV,0,1,0,1,N,F,T,1,Voraussage,antepaenultima
hen,ø,n,en,hen,ehen,ø,C,KC,LKC,CLKC,CCLKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,7,9,3,5,3,4,-1,light,light,light,schwa,o,c,o,c,CL,CDC,CL,KC,C,C,C,,,C,,C,L,D,L,K,3,3,2,3,0,1,0,1,1,1,1,0,2,2,2,1,CVV,CVVC,CVV,VC,0,1,0,1,V,BV,F,2,voraussehen,antepaenultima
ø,ø,n,en,zen,ø,ø,C,KC,AKC,KAKC,CKAKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,7,10,3,5,3,3,0,light,light,light,schwa,o,c,c,c,CL,CDC,CK,AKC,C,C,C,A,,C,,C,L,D,K,K,3,3,3,3,0,1,1,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVC,CVC,0,1,2,2,V,BV,F,2,voraussetzen,antepaenultima
ø,ø,g,ng,ung,ø,tzung,C,KC,AKC,KAKC,CKAKC,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,7,12,3,5,3,4,0,light,light,light,light,o,c,c,c,CL,CDC,CK,AKC,C,C,C,A,,C,,C,L,D,K,K,3,3,3,4,0,1,1,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVC,CVC,0,1,2,2,N,V,T,1,Voraussetzung,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,11,13,3,5,2,4,1,light,light,heavy,light,o,c,c,c,CL,CDC,CKCC,CKC,C,C,C,C,,C,CC,C,L,D,K,K,3,3,5,4,0,1,2,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVCC,CVC,0,1,3,2,A,N,F,1,voraussichtlich,antepaenultima
sen,ø,n,en,sen,ssen,ø,C,KC,CKC,KCKC,CKCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,9,10,3,5,4,3,0,light,light,light,schwa,o,c,c,c,CL,CDC,CK,CKC,C,C,C,C,,C,,C,L,D,K,K,3,3,3,3,0,1,1,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVC,CVC,0,1,2,2,V,BV,F,2,vorauswissen,antepaenultima
len,ø,n,en,len,ø,ø,C,KC,CKC,LCKC,ALCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,7,13,3,5,3,4,1,light,light,light,schwa,o,c,o,c,CL,CDC,AL,CKC,C,C,A,C,,C,,C,L,D,L,K,3,3,3,3,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,V,BV,F,2,vorauszahlen,antepaenultima
lung,ø,g,ng,ung,lung,ø,C,KC,CKC,LCKC,ALCKC,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCD,CLCDC,acc,7,15,7,15,3,5,3,5,1,light,light,light,light,o,c,o,c,CL,CDC,AL,CKC,C,C,A,C,,C,,C,L,D,L,K,3,3,3,4,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,N,V,T,1,Vorauszahlung,antepaenultima
tig,ø,g,ig,tig,htig,chtig,C,KC,CKC,CCKC,KCCKC,noacc,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,8,10,3,3,2,3,-1,light,schwa,light,light,c,o,c,c,CLC,CK,CKC,CKC,C,C,C,C,C,,C,C,L,K,K,K,3,2,4,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,A,N,F,1,vorbedaechtig,prima
tung,ø,g,ng,ung,tung,ø,C,KC,CKC,DCKC,CDCKC,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,11,12,3,3,5,4,0,light,schwa,light,light,c,o,o,c,CLC,CK,CD,CKC,C,C,C,C,C,,,C,L,K,D,K,3,2,3,4,1,0,0,1,1,1,1,1,2,1,2,1,CVVC,CV,CVV,CVC,1,1,0,2,N,PN,T,2,Vorbedeutung,prima
gung,ø,g,ng,ung,gung,ø,C,KC,CKC,KCKC,CKCKC,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,9,14,3,3,4,4,1,light,schwa,light,light,c,o,c,c,CLC,CK,CK,CKC,C,C,C,C,C,,,C,L,K,K,K,3,2,3,4,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,N,PN,T,2,Vorbedingung,prima
ten,ø,n,en,ten,lten,alten,C,KC,CKC,CCKC,KCCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,11,10,3,3,3,3,0,light,schwa,light,schwa,c,o,c,c,CLC,CK,CKC,CKC,C,C,C,C,C,,C,C,L,K,K,K,3,2,3,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,V,PV,F,2,vorbehalten,prima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,LCKC,CLCKC,noacc,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,7,13,3,3,3,4,0,light,schwa,heavy,light,c,o,c,c,CLC,CK,CL,CKC,C,C,C,C,C,,,C,L,K,L,K,3,2,4,4,1,0,2,1,1,1,1,1,2,1,1,1,CVVC,CV,CVCC,CVC,1,1,3,2,A,N,F,1,vorbehaltlich,prima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,LCKC,CLCKC,noacc,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,7,13,3,3,3,4,0,light,schwa,heavy,light,c,o,c,c,CLC,CK,CL,CKC,C,C,C,C,C,,,C,L,K,L,K,3,2,4,4,1,0,2,1,1,1,1,1,2,1,1,1,CVVC,CV,CVCC,CVC,1,1,3,2,X,N,F,1,vorbehaltlich,prima
ø,ø,t,ø,ø,ø,ø,C,LC,CLC,ø,ø,ø,Vor,ø,V,Vo,Vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,12,10,3,3,3,3,0,light,schwa,heavy,light,c,o,c,c,CLC,CK,CKCA,CLC,C,C,C,C,C,,CA,C,L,K,K,L,3,2,5,3,1,0,2,1,1,1,1,1,2,1,1,2,CVVC,CV,CVCC,CVVC,1,1,3,1,N,NN,T,2,Vorbehaltsgut,prima
ø,los,s,os,los,ø,ø,C,LC,CLC,ø,ø,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCK,acc,11,7,12,11,3,3,3,3,0,light,schwa,heavy,light,c,o,c,c,CLC,CK,CKCA,CLC,C,C,C,C,C,,CA,C,L,K,K,L,3,2,5,3,1,0,2,1,1,1,1,1,2,1,1,2,CVVC,CV,CVCC,CVVC,1,1,3,1,A,N,F,1,vorbehaltslos,prima
ren,ø,n,en,ren,hren,ahren,C,KC,CKC,LCKC,CLCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCD,acc,11,11,11,13,3,5,5,4,0,light,light,light,schwa,c,o,o,c,CLC,CD,CL,CKC,C,C,C,C,C,,,C,L,D,L,K,3,3,3,3,1,0,0,1,1,1,1,1,2,2,2,1,CVVC,CVV,CVV,CVC,1,0,0,2,V,BV,F,2,vorbeifahren,antepaenultima
gen,ø,n,en,gen,egen,ø,C,KC,CKC,LCKC,CLCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCD,acc,11,11,13,10,3,5,4,3,0,light,light,light,schwa,c,o,o,c,CLC,CD,CCL,CKC,C,C,CC,C,C,,,C,L,D,L,K,3,3,4,3,1,0,0,1,1,1,2,1,2,2,2,1,CVVC,CVV,CCVV,CVC,1,0,1,2,V,BV,F,2,vorbeifliegen,antepaenultima
ren,ø,n,en,ren,hren,ø,C,KC,CKC,LCKC,CLCKC,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCD,acc,11,11,9,13,3,5,4,4,0,light,light,light,schwa,c,o,o,c,CLC,CD,CL,CKC,C,C,C,C,C,,,C,L,D,L,K,3,3,3,3,1,0,0,1,1,1,1,1,2,2,2,1,CVVC,CVV,CVV,CVC,1,0,0,2,V,BV,F,2,vorbeifuehren,antepaenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,ø,ø,vor,vor,v,vo,vor,ø,ø,C,CL,CLC,CLCC,CLCCD,acc,11,11,7,9,3,5,3,4,-1,light,light,light,schwa,c,o,o,c,CLC,CD,CL,KC,C,C,C,,C,,,C,L,D,L,K,3,3,2,3,1,0,0,1,1,1,1,0,2,2,2,1,CVVC,CVV,CVV,VC,1,0,0,1,V,BV,F,2,vorbeigehen,antepaenultima
