syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
e,ø,e,ie,mie,emie,aemie,K,LK,CLK,LCLK,CLCLK,ø,Spar,ø,S,Sp,Spa,Spar,Sparp,C,CC,CCL,CCLC,CCLCC,ø,16,11,11,6,4,3,5,6,-3,light,light,light,schwa,c,o,o,o,CCLC,CCL,CL,K,CC,CC,C,,C,,,,L,L,L,K,4,3,2,1,1,0,0,0,2,2,1,0,2,2,2,1,CCVVC,CCVV,CVV,V,1,1,0,0,N,VN,T,2,Sparpraemie,prima
ke,ø,e,ke,ike,tike,ntike,K,CK,LCK,CLCK,CCLCK,ø,Sp1t,ø,S,Sp,Spa,Spae,Spaet,C,CC,CCL,CCLC,CCLCK,ø,9,9,9,7,2,4,4,3,-1,light,light,light,schwa,c,c,o,o,CCLC,KC,CL,CK,CC,,C,C,C,C,,,L,K,L,K,4,2,2,2,1,1,0,0,2,0,1,1,2,1,2,1,CCVVC,VC,CVV,CV,1,1,0,1,N,AN,T,2,Spaetantike,prima
her,ø,r,er,her,eher,teher,C,KC,LKC,CLKC,CCLKC,ø,Sp1t,ø,S,Sp,Spa,Spae,Spaet,C,CC,CCL,CCLC,CCLCD,ø,9,11,8,10,2,5,2,5,0,light,light,light,schwa,c,c,o,c,CCLC,DC,CCL,KC,CC,,CC,,C,C,,C,L,D,L,K,4,3,3,3,1,1,0,1,2,0,2,0,2,2,2,1,CCVVC,VVC,CCVV,VC,1,0,1,1,N,AV,T,2,Spaetaufsteher,prima
schung,ø,g,ng,ung,hung,chung,C,KC,CKC,CCKC,KCCKC,ø,Spa,ø,S,Sp,Spa,Spat,Spate,C,CC,CCL,CCLC,CCLCK,ø,12,10,11,12,4,3,3,4,0,light,schwa,light,light,o,c,c,c,CCL,CKC,CKC,CKC,CC,C,C,C,,C,C,C,L,K,K,K,3,3,3,6,0,1,1,1,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CVC,1,2,2,2,N,NV,T,2,Spatenforschung,prima
tags,ø,s,gs,ags,tags,ttags,C,CC,LCC,CLCC,KCLCC,ø,sp1t,ø,s,sp,spa,spae,spaet,C,CC,CCL,CCLC,CCLCC,ø,9,14,11,13,2,4,5,3,1,light,light,light,heavy,c,c,c,c,CCLC,CLC,CK,CLCC,CC,C,C,C,C,C,,CC,L,L,K,L,4,4,3,4,1,1,1,2,2,1,1,1,2,2,1,2,CCVVC,CVVC,CVC,CVVCC,1,1,2,1,ADV,ø,F,2,spaetnachmittags,prima
tik,ø,k,ik,tik,ntik,antik,C,KC,CKC,CCKC,KCCKC,noacc,Sp1t,ø,S,Sp,Spa,Spae,Spaet,C,CC,CCL,CCLC,CCLCC,ø,9,10,12,10,2,5,4,3,0,light,light,light,light,c,o,c,c,CCLC,CL,CKC,CKC,CC,C,C,C,C,,C,C,L,L,K,K,4,2,3,3,1,0,1,1,2,1,1,1,2,2,1,1,CCVVC,CVV,CVC,CVC,1,0,2,2,N,AN,T,2,Spaetromantik,prima
se,ø,e,se,ese,uese,ruese,K,CK,LCK,CLCK,CCLCK,ø,Spei,ø,S,Sp,Spe,Spei,Speic,C,CC,CCD,CCDC,CCDCK,ø,12,11,13,7,4,3,4,3,-2,light,schwa,light,schwa,o,c,o,o,CCD,CKC,CCL,CK,CC,C,CC,C,,C,,,D,K,L,K,4,4,3,2,0,1,0,0,2,1,2,1,2,1,2,1,CCVV,CVC,CCVV,CV,1,2,1,1,N,NN,T,2,Speicheldruese,prima
fen,ø,n,en,fen,ofen,rofen,C,KC,CKC,LCKC,CLCKC,ø,Spei,ø,S,Sp,Spe,Spei,Speic,C,CC,CCD,CCDC,CCDCK,ø,12,11,6,10,4,3,6,3,-1,light,schwa,light,schwa,o,c,o,c,CCD,CKC,L,CKC,CC,C,,C,,C,,C,D,K,L,K,4,4,1,3,0,1,0,1,2,1,0,1,2,1,2,1,CCVV,CVC,VV,CVC,1,2,0,2,N,VN,T,2,Speicherofen,prima
mer,ø,r,er,mer,mmer,ammer,C,KC,CKC,KCKC,CKCKC,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,7,13,4,3,3,4,0,light,schwa,light,schwa,o,o,c,c,CCD,CK,CK,CKC,CC,C,C,C,,,,C,D,K,K,K,4,2,3,3,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,N,NN,T,2,Speisekammer,prima
te,ø,e,te,rte,arte,karte,K,CK,CCK,KCCK,CKCCK,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,11,7,4,3,3,3,-1,light,schwa,light,schwa,o,o,c,o,CCD,CK,CKC,CK,CC,C,C,C,,,C,,D,K,K,K,4,2,3,2,0,0,1,0,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CV,1,1,2,1,N,NN,T,2,Speisekarte,prima
zug,ø,g,ug,zug,fzug,ufzug,C,LC,ALC,CALC,DCALC,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,10,11,10,4,3,5,3,-1,light,schwa,light,light,o,c,c,c,CCD,CKC,DC,ALC,CC,C,,A,,C,C,C,D,K,D,L,4,3,3,3,0,1,1,1,2,1,0,1,2,1,2,2,CCVV,CVC,VVC,CVVC,1,2,0,1,N,NN,T,2,Speisenaufzug,prima
ge,ø,e,ge,lge,olge,folge,K,CK,CCK,KCCK,CKCCK,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,10,11,7,4,3,3,3,-2,light,schwa,light,schwa,o,c,c,o,CCD,CKC,CKC,CK,CC,C,C,C,,C,C,,D,K,K,K,4,3,3,2,0,1,1,0,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CV,1,2,2,1,N,NN,T,2,Speisenfolge,prima
te,ø,e,te,rte,arte,karte,K,CK,CCK,KCCK,CKCCK,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,10,11,7,4,3,3,3,-2,light,schwa,light,schwa,o,c,c,o,CCD,CKC,CKC,CK,CC,C,C,C,,C,C,,D,K,K,K,4,3,3,2,0,1,1,0,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CV,1,2,2,1,N,NN,T,2,Speisenkarte,prima
re,ø,e,re,hre,ehre,oehre,K,CK,LCK,CLCK,KCLCK,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,10,10,4,3,5,5,-1,light,schwa,light,schwa,o,o,o,o,CCD,CK,CL,CK,CC,C,C,C,,,,,D,K,L,K,4,2,3,2,0,0,0,0,2,1,1,1,2,1,2,1,CCVV,CV,CVV,CV,1,1,0,1,N,NN,T,2,Speiseroehre,prima
gen,ø,n,en,gen,agen,wagen,C,KC,CKC,LCKC,CLCKC,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,11,10,4,3,5,3,-1,light,schwa,light,schwa,o,o,o,c,CCD,CK,CL,CKC,CC,C,C,C,,,,C,D,K,L,K,4,2,2,3,0,0,0,1,2,1,1,1,2,1,2,1,CCVV,CV,CVV,CVC,1,1,0,2,N,VN,T,2,Speisewagen,prima
ze,ø,e,ze,rze,erze,uerze,K,AK,CAK,KCAK,CKCAK,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,13,7,4,3,4,3,-1,light,schwa,light,schwa,o,o,c,o,CCD,CK,CKC,AK,CC,C,C,A,,,C,,D,K,K,K,4,2,3,2,0,0,1,0,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CV,1,1,2,1,N,NN,T,2,Speisewuerze,prima
tel,ø,l,el,tel,ttel,ettel,C,KC,CKC,KCKC,AKCKC,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,7,11,4,3,3,3,-1,light,schwa,light,schwa,o,o,c,c,CCD,CK,AK,CKC,CC,C,A,C,,,,C,D,K,K,K,4,2,3,3,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,N,NN,T,2,Speisezettel,prima
mer,ø,r,er,mer,mmer,immer,C,KC,CKC,KCKC,AKCKC,ø,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,ø,12,7,9,13,4,3,4,4,0,light,schwa,light,schwa,o,o,c,c,CCD,CK,AK,CKC,CC,C,A,C,,,,C,D,K,K,K,4,2,3,3,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,N,VN,T,2,Speisezimmer,prima
be,ø,e,be,rbe,arbe,farbe,K,CK,CCK,KCCK,CKCCK,ø,Spek,ø,S,Sp,Spe,Spek,Spekt,C,CC,CCK,CCKC,CCKCC,ø,9,19,11,7,2,4,3,3,-2,light,light,light,schwa,c,c,c,o,CCKC,CCLC,CKC,CK,CC,CC,C,C,C,C,C,,K,L,K,K,4,4,3,2,1,1,1,0,2,2,1,1,1,2,1,1,CCVC,CCVVC,CVC,CV,3,1,2,1,N,AN,T,2,Spektralfarbe,antepaenultima
se,ø,e,se,sse,asse,lasse,K,CK,KCK,CKCK,CCKCK,ø,Spek,ø,S,Sp,Spe,Spek,Spekt,C,CC,CCK,CCKC,CCKCC,ø,9,19,11,7,2,4,3,3,-2,light,light,light,schwa,c,c,c,o,CCKC,CCLC,CCK,CK,CC,CC,CC,C,C,C,,,K,L,K,K,4,4,4,2,1,1,1,0,2,2,2,1,1,2,1,1,CCVC,CCVVC,CCVC,CV,3,1,3,1,N,AN,T,2,Spektralklasse,antepaenultima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,Spek,ø,S,Sp,Spe,Spek,Spekt,C,CC,CCK,CCKC,CCKCC,ø,9,11,9,11,2,3,4,3,0,light,light,light,schwa,c,o,o,c,CCKC,CCL,CL,CKC,CC,CC,C,C,C,,,C,K,L,L,K,4,3,2,3,1,0,0,1,2,2,1,1,1,2,2,1,CCVC,CCVV,CVV,CVC,3,1,0,2,N,ø,T,2,Spektrometer,paenultima
sen,ø,n,en,sen,osen,hosen,C,KC,CKC,LCKC,CLCKC,ø,Spen,ø,S,Sp,Spe,Spen,Spend,C,CC,CCK,CCKC,CCKCC,ø,11,13,7,10,2,4,3,3,-1,light,light,light,schwa,c,c,o,c,CCKC,CLC,CL,CKC,CC,C,C,C,C,C,,C,K,L,L,K,4,4,2,3,1,1,0,1,2,1,1,1,1,2,2,1,CCVC,CVVC,CVV,CVC,3,1,0,2,N,VN,T,2,Spendierhosen,antepaenultima
weit,ø,t,it,eit,weit,lweit,C,DC,CDC,CCDC,KCCDC,ø,sperr,ø,s,sp,spe,sper,sperr,C,CC,CCK,CCKC,CCKCK,ø,12,6,13,12,3,6,4,4,0,light,light,schwa,light,c,c,c,c,CCKC,K,CKC,CDC,CC,,C,C,C,,C,C,K,K,K,D,5,2,3,4,1,1,1,1,2,0,1,1,1,1,1,2,CCVC,VC,CVC,CVVC,3,1,2,1,ADV,NA,F,2,sperrangelweit,multa
rie,ø,e,ie,rie,erie,terie,L,CL,KCL,CKCL,KCKCL,ø,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,ø,12,7,7,12,3,3,3,6,0,light,light,schwa,light,c,c,o,o,CCKC,CK,CK,CL,CC,C,C,C,C,,,,K,K,K,L,5,3,2,3,1,1,0,0,2,1,1,1,1,1,1,2,CCVC,CVC,CV,CVV,3,2,1,0,N,VN,T,2,Sperrbatterie,prima
te,ø,e,te,tte,atte,latte,K,CK,KCK,CKCK,CCKCK,ø,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,ø,12,12,11,7,3,3,3,3,-2,light,heavy,light,schwa,c,c,c,o,CCKC,CKCA,CCK,CK,CC,C,CC,C,C,CA,,,K,K,K,K,5,4,4,2,1,2,1,0,2,1,2,1,1,1,1,1,CCVC,CVCC,CCVC,CV,3,3,3,1,N,NN,T,2,Sperrholzplatte,prima
arzt,ø,t,zt,rzt,arzt,larzt,C,AC,CAC,LCAC,CLCAC,ø,Spe,ø,S,Sp,Spe,Spez,Spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,14,16,2,4,7,4,3,light,light,light,heavy,o,o,c,c,CCL,AL,LC,LCAC,CC,A,,,,,C,CAC,L,L,L,L,3,2,2,4,0,0,1,3,2,1,0,0,2,2,2,2,CCVV,CVV,VVC,VVCCC,1,0,0,1,N,AN,T,2,Spezialarzt,paenultima
fach,ø,h,ch,ach,fach,lfach,C,KC,CKC,CCKC,LCCKC,ø,Spe,ø,S,Sp,Spe,Spez,Spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,14,8,2,4,7,2,0,light,light,light,light,o,o,c,c,CCL,AL,LC,CKC,CC,A,,C,,,C,C,L,L,L,K,3,2,2,4,0,0,1,1,2,1,0,1,2,2,2,1,CCVV,CVV,VVC,CVC,1,0,0,2,N,AN,T,2,Spezialfach,paenultima
sik,ø,k,ik,sik,usik,musik,C,LC,CLC,LCLC,CLCLC,ø,Sph1,ø,S,Sp,Sph,Spha,Sphae,C,CC,CCL,CCLC,CCLCK,ø,8,13,11,10,2,4,5,3,0,light,schwa,light,light,o,c,o,c,CCL,CKC,CL,CLC,CC,C,C,C,,C,,C,L,K,L,L,4,3,2,3,0,1,0,1,2,1,1,1,2,1,2,2,CCVV,CVC,CVV,CVVC,1,2,0,1,N,NN,T,2,Sphaerenmusik,prima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,Sph1,ø,S,Sp,Sph,Spha,Sphae,C,CC,CCK,CCKC,CCKCL,ø,8,10,9,11,2,5,4,3,0,light,light,light,schwa,c,o,o,c,CCK,CL,CL,CKC,CC,C,C,C,,,,C,K,L,L,K,4,2,2,3,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,N,NN,T,2,Sphaerometer,paenultima
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,ø,Spie,ø,S,Sp,Spi,Spie,Spieg,C,CC,CCL,CCLC,CCLCK,ø,10,11,8,11,3,3,2,3,0,light,schwa,light,schwa,o,c,c,c,CCL,CKC,CKC,CKC,CC,C,C,C,,C,C,C,L,K,K,K,4,3,4,3,0,1,1,1,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CVC,1,2,2,2,N,NN,T,2,Spiegelfechter,prima
kehrt,ø,t,rt,hrt,ehrt,kehrt,C,CC,LCC,CLCC,CCLCC,ø,spie,ø,s,sp,spi,spie,spieg,C,CC,CCL,CCLC,CCLCK,ø,10,11,11,12,3,3,3,3,0,light,schwa,light,heavy,o,c,c,c,CCL,CKC,CKC,CLCC,CC,C,C,C,,C,C,CC,L,K,K,L,4,3,3,5,0,1,1,2,2,1,1,1,2,1,1,2,CCVV,CVC,CVC,CVVCC,1,2,2,1,A,NA,F,2,spiegelverkehrt,prima
mat,ø,t,at,mat,omat,tomat,C,LC,CLC,LCLC,CLCLC,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCD,ø,14,10,7,14,3,10,3,4,-1,light,light,light,light,c,o,o,c,CCLC,D,CL,CLC,CC,,C,C,C,,,C,L,D,L,L,5,2,2,3,1,0,0,1,2,0,1,1,2,2,2,2,CCVVC,VV,CVV,CVVC,1,0,0,1,N,NN,T,2,Spielautomat,prima
te,ø,e,te,rte,hrte,ehrte,K,CK,CCK,LCCK,CLCCK,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,ø,14,7,11,7,3,3,3,3,-2,light,schwa,light,schwa,c,o,c,o,CCLC,CK,CLC,CK,CC,C,C,C,C,,C,,L,K,L,K,5,2,4,2,1,0,1,0,2,1,1,1,2,1,2,1,CCVVC,CV,CVVC,CV,1,1,1,1,N,VN,T,2,Spielgefaehrte,prima
rad,ø,d,ad,rad,erad,merad,C,LC,CLC,KCLC,CKCLC,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,ø,14,7,9,15,3,3,4,5,0,light,light,schwa,light,c,c,o,c,CCLC,CK,CK,CLC,CC,C,C,C,C,,,C,L,K,K,L,5,2,2,3,1,1,0,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CV,CVVC,1,2,1,1,N,VN,T,2,Spielkamerad,prima
no,ø,o,no,ino,sino,asino,L,CL,LCL,CLCL,KCLCL,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,ø,14,7,9,9,3,3,4,4,-2,light,light,light,light,c,c,o,o,CCLC,CK,CL,CL,CC,C,C,C,C,,,,L,K,L,L,5,2,2,2,1,1,0,0,2,1,1,1,2,1,2,2,CCVVC,CVC,CVV,CVV,1,2,0,0,N,VN,T,2,Spielkasino,prima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,ø,14,14,10,9,3,7,3,2,-2,light,light,schwa,heavy,c,o,c,c,CCLC,CD,CKC,CKCC,CC,C,C,C,C,,C,CC,L,D,K,K,5,3,3,6,1,0,1,2,2,1,1,1,2,2,1,1,CCVVC,CVV,CVC,CVCC,1,0,2,3,N,VN,T,2,Spielleidenschaft,prima
tung,ø,g,ng,ung,tung,htung,C,KC,CKC,CCKC,KCCKC,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,ø,14,13,10,12,3,3,3,4,-1,light,heavy,light,light,c,c,c,c,CCLC,CKCC,CKC,CKC,CC,C,C,C,C,CC,C,C,L,K,K,K,5,5,4,4,1,2,1,1,2,1,1,1,2,1,1,1,CCVVC,CVCC,CVC,CVC,1,3,2,2,N,NN,T,2,Spielmannsdichtung,prima
ber,ø,r,er,ber,rber,erber,C,KC,CKC,CCKC,KCCKC,ø,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,ø,14,11,11,11,3,3,3,3,-1,light,light,light,schwa,c,c,c,c,CCLC,CKC,CKC,CKC,CC,C,C,C,C,C,C,C,L,K,K,K,5,3,3,3,1,1,1,1,2,1,1,1,2,1,1,1,CCVVC,CVC,CVC,CVC,1,2,2,2,N,NV,T,2,Spielverderber,prima
le,ø,e,le,lle,elle,selle,K,CK,KCK,CKCK,KCKCK,ø,Spie$,ø,S,Sp,Spi,Spie,Spies,C,CC,CCL,CCLC,CCLCC,ø,11,7,7,10,2,3,3,5,-1,light,schwa,light,schwa,c,o,c,o,CCLC,CK,CK,CK,CC,C,C,C,C,,,,L,K,K,K,5,2,3,2,1,0,1,0,2,1,1,1,2,1,1,1,CCVVC,CV,CVC,CV,1,1,2,1,N,NN,T,2,Spiessgeselle,prima
tel,ø,l,el,tel,htel,chtel,C,KC,CKC,CCKC,KCCKC,ø,Spi,ø,S,Sp,Spi,Spin,Spina,C,CC,CCL,CCLC,CCLCL,ø,10,14,8,11,3,4,2,3,-1,light,light,light,schwa,o,c,c,c,CCL,CLC,CKC,CKC,CC,C,C,C,,C,C,C,L,L,K,K,3,3,4,3,0,1,1,1,2,1,1,1,2,2,1,1,CCVV,CVVC,CVC,CVC,1,1,2,2,N,NN,T,2,Spinatwachtel,antepaenultima
ger,ø,r,er,ger,ager,lager,C,KC,CKC,LCKC,CLCKC,ø,Spin,ø,S,Sp,Spi,Spin,Spind,C,CC,CCK,CCKC,CCKCC,ø,13,11,14,11,3,3,7,3,-1,light,schwa,light,schwa,c,c,o,c,CCKC,CKC,CL,CKC,CC,C,C,C,C,C,,C,K,K,L,K,4,3,2,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,NN,T,2,Spindellager,prima
ne,ø,e,ne,ine,hine,chine,K,CK,LCK,CLCK,KCLCK,ø,Spinn,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCC,ø,13,9,9,9,3,4,4,4,-2,light,light,light,schwa,c,c,o,o,CCKC,CK,CL,CK,CC,C,C,C,C,,,,K,K,L,K,5,2,4,2,1,1,0,0,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CV,3,2,0,1,N,VN,T,2,Spinnmaschine,prima
rer,ø,r,er,rer,hrer,ohrer,C,KC,CKC,LCKC,CLCKC,ø,Spi,ø,S,Sp,Spi,Spir,Spira,C,CC,CCL,CCLC,CCLCL,ø,10,18,7,14,3,6,3,4,0,light,light,light,schwa,o,c,o,c,CCL,CLC,CL,CKC,CC,C,C,C,,C,,C,L,L,L,K,3,3,3,3,0,1,0,1,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CVC,1,1,0,2,N,AN,T,2,Spiralbohrer,antepaenultima
der,ø,r,er,der,eder,feder,C,KC,CKC,LCKC,CLCKC,ø,Spi,ø,S,Sp,Spi,Spir,Spira,C,CC,CCL,CCLC,CCLCL,ø,10,18,7,11,3,6,3,3,-1,light,light,light,schwa,o,c,o,c,CCL,CLC,CL,CKC,CC,C,C,C,,C,,C,L,L,L,K,3,3,2,3,0,1,0,1,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CVC,1,1,0,2,N,AN,T,2,Spiralfeder,antepaenultima
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,noacc,spi,ø,s,sp,spi,spir,spira,C,CC,CCL,CCLC,CCLCL,ø,10,18,11,12,3,6,3,4,0,light,light,light,light,o,c,c,c,CCL,CLC,CKC,CKC,CC,C,C,C,,C,C,C,L,L,K,K,3,3,3,3,0,1,1,1,2,1,1,1,2,2,1,1,CCVV,CVVC,CVC,CVC,1,1,2,2,A,AN,F,2,spiralfoermig,antepaenultima
bel,ø,l,el,bel,ebel,nebel,C,KC,CKC,LCKC,CLCKC,ø,Spi,ø,S,Sp,Spi,Spir,Spira,C,CC,CCL,CCLC,CCLCL,ø,10,18,9,11,3,6,4,3,-1,light,light,light,schwa,o,c,o,c,CCL,CLC,CL,CKC,CC,C,C,C,,C,,C,L,L,L,K,3,3,2,3,0,1,0,1,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CVC,1,1,0,2,N,AN,T,2,Spiralnebel,antepaenultima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,Spi,ø,S,Sp,Spi,Spir,Spiro,C,CC,CCL,CCLC,CCLCL,ø,10,10,9,11,3,5,4,3,0,light,light,light,schwa,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,2,2,3,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,N,ø,T,2,Spirometer,paenultima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,ø,spitz,ø,s,sp,spi,spit,spitz,C,CC,CCK,CCKA,CCKAC,ø,11,7,7,12,2,3,3,4,0,light,schwa,light,schwa,c,o,c,c,CCKA,CK,CK,CKC,CC,C,C,C,A,,,C,K,K,K,K,5,2,3,3,1,0,1,1,2,1,1,1,1,1,1,1,CCVC,CV,CVC,CVC,3,1,2,2,V,AV,F,2,spitzbekommen,prima
se,ø,e,se,sse,asse,lasse,K,CK,KCK,CKCK,CCKCK,ø,Spit,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAK,ø,10,10,11,7,3,3,3,3,-1,light,schwa,light,schwa,c,c,c,o,CCK,AKC,CCK,CK,CC,A,CC,C,,C,,,K,K,K,K,4,3,4,2,1,1,1,0,2,1,2,1,1,1,1,1,CCVC,CVC,CCVC,CV,3,2,3,1,N,NN,T,2,Spitzenklasse,prima
stung,ø,g,ng,ung,tung,stung,C,KC,CKC,CCKC,DCCKC,ø,Spit,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAK,ø,10,10,15,12,3,3,5,4,1,light,schwa,light,light,c,c,c,c,CCK,AKC,CDC,CKC,CC,A,C,C,,C,C,C,K,K,D,K,4,3,3,5,1,1,1,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVVC,CVC,3,2,1,2,N,NN,T,2,Spitzenleistung,prima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,ø,Spit,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAK,ø,10,10,14,11,3,3,7,3,0,light,schwa,light,schwa,c,c,o,c,CCK,AKC,CD,CKC,CC,A,C,C,,C,,C,K,K,D,K,4,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,NN,T,2,Spitzenreiter,prima
ler,ler,r,er,ler,tler,rtler,C,KC,CKC,CCKC,CCCKC,noacc,Spit,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAK,ø,10,10,13,14,3,3,2,4,1,light,schwa,heavy,schwa,c,c,c,c,CCK,AKC,CCKCC,CKC,CC,A,CC,C,,C,CC,C,K,K,K,K,4,3,5,3,1,1,2,1,2,1,2,1,1,1,1,1,CCVC,CVC,CCVCC,CVC,3,2,4,2,N,NN,T,2,Spitzensportler,prima
lig,ø,g,ig,lig,elig,kelig,C,KC,CKC,KCKC,CKCKC,noacc,spitz,ø,s,sp,spi,spit,spitz,C,CC,CCK,CCKA,CCKAC,ø,11,12,7,13,2,4,3,4,0,light,light,schwa,light,c,c,o,c,CCKA,CKC,CK,CKC,CC,C,C,C,A,C,,C,K,K,K,K,5,3,2,3,1,1,0,1,2,1,1,1,1,1,1,1,CCVC,CVC,CV,CVC,3,2,1,2,A,AN,F,2,spitzwinkelig,prima
tei,ø,i,ei,tei,rtei,artei,D,CD,CCD,KCCD,CKCCD,ø,Split,ø,S,Sp,Spl,Spli,Split,C,CC,CCC,CCCK,CCCKC,ø,14,11,11,11,3,3,3,5,-1,light,schwa,light,light,c,c,c,o,CCCK,CKC,CKC,CD,CCC,C,C,C,,C,C,,K,K,K,D,5,3,3,3,1,1,1,0,3,1,1,1,1,1,1,2,CCCVC,CVC,CVC,CVV,4,2,2,0,N,VN,T,2,Splitterpartei,prima
