syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,syl_len6,syl0,syl1,syl2,syl3,syl4,syl5,syl6,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,rhyme5,rhyme6,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,cv_ratio6,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,koda_len6,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,onset_len6,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,nucleus_len6,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority6,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_ratio6,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,syl_class5,syl_class6,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,onset_class5,onset_class6,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,koda_class5,koda_class6,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,nucleus_class5,nucleus_class6,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_weight6,nomen,sylcnt,stress_class
2,2,2,2,2,2,2,Re,or,ga,ni,sa,ti,on,on,ø,N,N,AS,ø,C,CL,CLK,CLKC,CLKCC,C,LC,LLC,ALLC,KALLC,ø,CVV,VC,CVC,CVV,CVC,CVV,VVC,0,1,2,0,2,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,2,1,1,2,1,2,2,1,11,11,101,1001,101,101,1001,3,3,2,3,2,3,3,1,CL,KC,CK,CL,CK,AL,LC,C,,C,C,C,A,,,C,,,,,C,L,K,K,L,K,L,L,1,1,1,1,1,1,1,T,7,ultima
2,2,2,2,3,3,5,Re,pa,ra,ti,ons,lei,stung,ung,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,DCCKC,ø,CVV,CVC,CVC,CVV,VVCC,CVVC,CVC,0,2,2,0,1,1,2,0,1,1,0,2,1,1,1,1,1,1,0,1,1,2,1,1,2,2,2,1,2,11,101,11,101,1101,111,1101,3,2,3,3,2,3,2,1,CL,CK,CK,AL,LCC,CDC,CKC,C,C,C,A,,C,C,,,,,CC,C,C,L,K,K,L,L,D,K,1,1,1,1,2,1,1,T,7,antepaenultima
2,2,2,3,2,3,3,re,pa,ra,tur,an,f1l,lig,ig,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,noacc,CVV,CVC,CVC,CVVC,VC,CVC,CVC,0,2,2,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,2,1,1,1,2,11,101,11,111,1001,101,111,3,2,3,3,3,2,3,1,CL,CK,CK,CLC,KC,CK,CKC,C,C,C,C,,C,C,,,,C,C,,C,L,K,K,L,K,K,K,1,1,1,1,1,1,1,F,7,undef
2,2,2,3,2,4,3,re,pa,ra,tur,be,d2rf,tig,ig,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CVC,CVC,CVVC,CV,CVCC,CVC,0,2,2,1,1,3,2,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,11,101,11,111,101,211,201,3,2,3,3,2,2,2,1,CL,CK,CK,CLC,CK,CKCC,CKC,C,C,C,C,C,C,C,,,,C,,CC,C,L,K,K,L,K,K,K,1,1,1,1,0,2,1,F,7,undef
2,3,3,2,3,2,4,Re,pr1,sen,ta,tiv,ge,walt,alt,ø,N,AN,SS,ø,C,CL,CLC,CLCC,CLCCK,L,CL,KCL,CKCL,CCKCL,ø,CVV,CCVC,CVC,CVC,CVVC,CV,CVCC,0,3,2,2,1,1,3,0,1,1,1,1,0,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,11,111,1101,101,201,101,101,3,2,2,2,2,2,2,-1,CL,CCK,CKC,CK,CLC,CK,CL,C,CC,C,C,C,C,C,,,C,,C,,,L,K,K,K,L,K,L,1,1,1,1,1,0,2,T,7,antepaenultima
2,3,3,2,3,3,3,Re,pro,duk,ti,ons,fak,tor,or,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,CCKC,KCCKC,ø,CVV,CCVV,CVC,CVV,VVCC,CVC,CVC,0,1,2,0,1,2,2,0,0,1,0,2,1,1,1,2,1,1,0,1,1,2,2,1,2,2,1,1,2,11,111,201,101,1101,201,111,3,2,2,3,2,2,2,1,CL,CCL,CKC,AL,LCC,CKC,CKC,C,CC,C,A,,C,C,,,C,,CC,C,C,L,L,K,L,L,K,K,1,1,1,1,2,1,1,T,7,antepaenultima
2,3,3,2,3,4,3,Re,pro,duk,ti,ons,tech,nik,ik,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,CCKC,KCCKC,noacc,CVV,CCVV,CVC,CVV,VVCC,CVC,CVC,0,1,2,0,1,2,2,0,0,1,0,2,1,1,1,2,1,1,0,1,1,2,2,1,2,2,1,1,2,11,111,201,101,1101,201,1101,3,2,2,3,2,2,2,1,CL,CCL,CKC,AL,LCC,CKC,CKC,C,CC,C,A,,C,C,,,C,,CC,C,C,L,L,K,L,L,K,K,1,1,1,1,2,1,1,T,7,antepaenultima
2,2,2,1,2,3,3,re,so,zi,a,li,sie,ren,en,ø,V,V,AS,ø,C,CL,CLC,CLCL,CLCLA,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVV,VV,CVV,CVV,CVC,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,1,1,11,101,101,1,11,101,1011,3,2,3,6,4,3,3,1,CL,CL,AL,L,CL,CL,CKC,C,C,A,,C,C,C,,,,,,,C,L,L,L,L,L,L,K,1,1,1,1,1,1,0,F,7,paenultima
2,2,2,1,2,3,4,Re,so,zi,a,li,sie,rung,ung,ø,N,V,SA,ø,C,CL,CLC,CLCL,CLCLA,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVV,VV,CVV,CVV,CVC,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,1,1,11,101,101,1,11,101,1011,3,2,3,6,4,3,3,1,CL,CL,AL,L,CL,CL,CKC,C,C,A,,C,C,C,,,,,,,C,L,L,L,L,L,L,K,1,1,1,1,1,1,1,T,7,paenultima
2,4,2,2,3,2,4,Re,stau,ra,ti,ons,ar,beit,eit,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCD,C,DC,CDC,CCDC,KCCDC,ø,CVVC,CVV,CVC,CVV,VVCC,VC,CVVC,1,0,2,0,1,1,1,1,0,1,0,2,1,1,1,1,1,1,0,0,1,2,2,1,2,2,1,2,2,111,101,11,101,1101,11,201,2,3,3,3,2,3,2,1,CLC,CD,CK,AL,LCC,KC,CDC,C,C,C,A,,,C,C,,,,CC,C,C,L,D,K,L,L,K,D,1,1,1,1,2,1,1,T,7,antepaenultima
2,2,2,2,1,3,3,re,vo,lu,ti,o,nie,ren,en,ø,V,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVV,CVV,VV,CVV,CVC,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,1,1,11,101,11,101,1,1001,1011,3,2,4,3,4,3,3,1,CL,CL,CL,AL,L,CL,CKC,C,C,C,A,,C,C,,,,,,,C,L,L,L,L,L,L,K,1,1,1,1,1,1,0,F,7,paenultima
2,3,2,3,2,2,4,Re,zen,si,ons,ex,em,plar,ar,ø,N,NN,SAS,ø,C,CL,CLA,CLAK,CLAKC,C,LC,CLC,CCLC,CCCLC,ø,CVV,CVC,CVV,VVCC,VC,CCVC,CCVVC,0,2,0,1,1,3,1,0,1,0,2,1,1,1,1,1,1,0,0,2,2,2,1,2,2,1,1,2,2,11,1101,101,1101,1,1201,121,3,2,3,2,4,2,3,1,CL,AKC,CL,LCC,K,CCKC,CCLC,C,A,C,,,CC,CC,,C,,CC,,C,C,L,K,L,L,K,K,L,1,1,1,2,1,1,1,T,7,undef
2,2,2,3,2,3,2,Ri,bo,nu,kle,in,s1u,re,e,ø,N,ø,SS,ø,C,CL,CLC,CLCL,CLCLC,K,CK,DCK,CDCK,CCDCK,ø,CVV,CVV,CVV,CCVV,VVC,CVV,CV,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,0,1,1,2,2,2,2,2,2,1,2,11,101,1001,111,1001,101,11,4,2,3,2,3,3,3,0,CL,CL,CL,CCL,LC,CD,CK,C,C,C,CC,,C,C,,,,,C,,,L,L,L,L,L,D,K,1,1,1,1,1,1,0,T,7,antepaenultima
2,2,2,3,2,4,2,Ro,ta,ti,ons,ma,schi,ne,e,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKA,K,CK,LCK,CLCK,KCLCK,ø,CVV,CVC,CVV,VVCC,CVC,CVV,CV,0,2,0,1,2,0,1,0,1,0,2,1,0,0,1,1,1,0,1,1,1,2,1,2,2,1,2,1,2,11,101,101,1101,1001,101,1001,3,2,3,2,3,3,3,1,CL,CK,AL,LCC,CK,CL,CK,C,C,A,,C,C,C,,,,CC,,,,L,K,L,L,K,L,K,1,1,1,2,1,1,0,T,7,undef
2,2,2,2,2,2,2,S1,ku,la,ri,sa,ti,on,on,ø,N,A,SA,ø,C,CK,CKC,CKCL,CKCLC,C,LC,LLC,ALLC,KALLC,ø,CVC,CVV,CVC,CVV,CVC,CVV,VVC,2,0,2,0,2,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2,1,2,1,2,2,1,101,101,11,11,101,101,1001,2,3,3,4,2,3,3,1,CK,CL,CK,CL,CK,AL,LC,C,C,C,C,C,A,,,,,,,,C,K,L,K,L,K,L,L,1,1,1,1,1,1,1,T,7,ultima
5,5,2,4,5,3,3,Sch1d,lings,be,k1mp,fungs,mit,tel,el,ø,N,NN,ø,ø,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,KCKC,CKCKC,ø,CVVC,CVCC,CV,CVC,CVCC,CVC,CVC,1,3,1,2,3,2,2,1,2,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,201,1111,101,1101,1201,1001,111,2,2,2,2,2,3,2,1,CLC,CKCC,CK,CKC,AKCC,CK,CKC,C,C,C,C,A,C,C,C,CC,,C,CC,,C,L,K,K,K,K,K,K,1,2,0,1,2,1,0,T,7,prima
5,3,4,2,2,2,4,Schau,fen,ster,de,ko,ra,teur,eur,ø,N,NN,SS,ø,C,CD,CDC,CDCK,CDCKC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVC,CCVC,CVV,CVV,CVC,CVVC,0,2,3,0,0,2,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,101,1101,211,101,101,11,111,3,2,2,2,2,3,2,-1,CD,CKC,CCKC,CL,CL,CK,CLC,C,C,CC,C,C,C,C,,C,C,,,,C,D,K,K,L,L,K,L,1,1,0,1,1,1,1,T,7,prima
8,3,3,2,2,1,2,Schlecht,wet,ter,pe,ri,o,de,e,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,K,CK,LCK,LLCK,CLLCK,ø,CCVCC,CVC,CVC,CVV,CVV,VV,CV,4,2,2,0,0,0,1,2,1,1,0,0,0,0,2,1,1,1,1,0,1,1,1,1,2,2,2,1,2,311,101,111,101,11,1,101,2,2,2,2,4,4,2,-1,CCKCC,CK,CKC,CL,CL,L,CK,CC,C,C,C,C,,C,CC,,C,,,,,K,K,K,L,L,L,K,2,1,0,1,1,1,0,T,7,sekunda
5,5,1,2,2,2,2,Sch3n,heits,o,pe,ra,ti,on,on,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCD,C,LC,LLC,ALLC,KALLC,ø,CVVC,CVVC,VV,CV,CVC,CVV,VVC,1,1,0,1,2,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,2,2,2,1,1,2,2,2,1101,201,1,101,11,101,1001,2,2,4,2,3,3,3,-1,CLC,CDA,L,CK,CK,AL,LC,C,C,,C,C,A,,C,A,,,,,C,L,D,L,K,K,L,L,1,1,1,0,1,1,1,T,7,prima
6,3,7,2,3,3,5,Schwan,ger,schafts,un,ter,bre,chung,ung,ø,N,NV,ø,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,CVCC,VC,CVC,CCVC,CVC,3,2,3,1,2,3,2,1,1,2,1,1,1,1,2,1,1,0,1,2,1,1,1,1,1,1,1,1,2,201,1011,301,1001,111,111,1101,2,3,1,3,2,2,2,1,CCK,CKC,CKCA,KC,CKC,CCK,CKC,CC,C,C,,C,CC,C,,C,CA,C,C,,C,K,K,K,K,K,K,K,1,0,2,1,0,1,1,T,7,prima
3,3,5,3,3,3,4,Seh,nen,schei,den,ent,z2n,dung,ung,ø,N,NV,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVV,CVC,VCC,CVC,CVC,0,2,0,2,2,2,2,0,1,0,1,2,1,1,1,1,1,1,0,1,1,2,1,2,1,1,1,1,2,101,2001,101,1101,1101,1101,1101,2,2,3,2,2,2,2,1,CL,CKC,CD,CKC,KCC,AKC,CKC,C,C,C,C,,A,C,,C,,C,CC,C,C,L,K,D,K,K,K,K,1,0,1,0,2,1,1,T,7,prima
2,3,3,1,3,2,2,Se,kun,d1r,e,mis,si,on,on,ø,N,AN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,LLC,CLLC,KCLLC,ø,CVV,CVC,CVVC,VV,CVC,CVV,VVC,0,2,1,0,2,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,2,1,2,2,1,2,2,2,101,1101,111,1,1001,101,1001,2,2,2,4,3,3,3,1,CL,CKC,CLC,L,CK,CL,LC,C,C,C,,C,C,,,C,C,,,,C,L,K,L,L,K,L,L,1,1,1,1,1,1,1,T,7,undef
2,3,3,2,2,2,3,Se,kun,d1r,li,te,ra,tur,ur,ø,N,AN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVC,CVVC,CVC,CV,CVC,CVVC,0,2,1,2,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,101,1101,111,11,101,11,111,2,2,2,4,2,3,3,-1,CL,CKC,CLC,CK,CK,CK,CLC,C,C,C,C,C,C,C,,C,C,,,,C,L,K,L,K,K,K,L,1,1,1,1,0,1,1,T,7,undef
2,3,3,2,6,3,4,Se,kun,den,ge,schwin,dig,keit,eit,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVC,CVC,CV,CCVC,CVC,CVVC,0,2,2,1,3,2,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,101,1101,1101,101,1201,201,201,2,2,2,2,2,2,2,-1,CL,CKC,CKC,CK,CCKC,CKC,CDC,C,C,C,C,CC,C,C,,C,C,,C,C,C,L,K,K,K,K,K,D,1,1,0,0,1,1,1,T,7,sekunda
3,2,2,3,2,4,3,Sen,sa,ti,ons,be,d2rf,nis,is,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,CCCKC,noacc,CVC,CVC,CVV,VVCC,CV,CVCC,CVC,2,2,0,1,1,3,2,1,1,0,2,0,2,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,2,1101,101,101,1101,101,211,1101,2,2,3,2,2,2,2,1,CKC,CK,AL,LCC,CK,CKCC,CKC,C,C,A,,C,C,C,C,,,CC,,CC,C,K,K,L,L,K,K,K,1,1,1,2,0,2,1,T,7,undef
2,2,2,2,3,2,4,Se,ri,en,an,fer,ti,gung,ung,ø,N,NV,ø,ø,C,CL,CLC,CLCL,CLCLK,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVV,VC,VC,CVC,CVC,CVC,0,0,1,1,2,2,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,2,101,11,1001,1001,111,101,1101,2,4,3,3,2,3,2,1,CL,CL,KC,KC,CKC,CK,CKC,C,C,,,C,C,C,,,C,C,C,,C,L,L,K,K,K,K,K,1,1,0,1,1,1,1,T,7,prima
2,2,2,3,3,2,2,Se,ri,en,pro,duk,ti,on,on,ø,N,NN,SAS,ø,C,CL,CLC,CLCL,CLCLK,C,LC,LLC,ALLC,CALLC,ø,CVV,CVV,VC,CCVV,CVC,CVV,VVC,0,0,1,1,2,0,0,0,0,1,0,1,0,1,1,1,0,2,1,1,0,2,2,1,2,1,2,2,2,101,11,1001,111,201,101,1001,2,4,3,2,2,3,3,1,CL,CL,KC,CCL,CKC,AL,LC,C,C,,CC,C,A,,,,C,,C,,C,L,L,K,L,K,L,L,1,1,0,1,1,1,1,T,7,prima
2,2,2,2,2,1,2,Se,xu,al,hy,gi,e,ne,e,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCL,K,CK,LCK,LLCK,CLLCK,ø,CVC,CCVV,VVC,CVV,CVV,VV,CV,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,1,0,1,1,2,2,2,2,2,1,2,101,201,11,101,101,1,1001,2,2,4,3,3,4,3,1,CK,CCL,LC,CL,CL,L,CK,C,CC,,C,C,,C,,,C,,,,,K,L,L,L,L,L,K,1,1,1,1,1,1,0,T,7,undef
2,2,2,2,2,2,3,Se,xu,al,p1,da,go,gik,ik,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,VVC,CVC,CVC,CVV,CVC,2,1,0,2,2,0,2,1,0,1,1,1,0,1,1,2,0,1,1,1,1,1,2,2,1,1,2,1,2,101,201,11,101,101,101,201,2,2,4,2,2,2,2,1,CK,CCL,LC,CK,CK,CL,CKC,C,CC,,C,C,C,C,,,C,,,,C,K,L,L,K,K,L,K,1,1,1,1,1,1,1,T,7,undef
2,2,2,2,3,2,3,Se,xu,al,pa,tho,lo,gie,ie,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCL,L,CL,LCL,CLCL,LCLCL,ø,CVC,CCVV,VVC,CVC,CVV,CVV,CVV,2,1,0,2,0,0,0,1,0,1,1,0,0,0,1,2,0,1,1,1,1,1,2,2,1,2,2,2,2,101,201,11,101,101,11,101,2,2,4,2,2,3,3,-1,CK,CCL,LC,CK,CL,CL,CL,C,CC,,C,C,C,C,,,C,,,,,K,L,L,K,L,L,L,1,1,1,1,1,1,1,T,7,undef
2,2,2,3,3,2,3,Se,xu,al,psy,cho,lo,gie,ie,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCL,L,CL,LCL,CLCL,LCLCL,ø,CVC,CCVV,VVC,CCVV,CVV,CVV,CVV,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,2,1,1,1,1,2,2,2,2,2,2,2,101,201,11,201,101,11,101,2,2,4,2,2,3,3,-1,CK,CCL,LC,CCL,CL,CL,CL,C,CC,,CC,C,C,C,,,C,,,,,K,L,L,L,L,L,L,1,1,1,1,1,1,1,T,7,undef
2,2,1,2,3,2,5,si,tu,a,ti,ons,ge,recht,echt,ø,A,NA,SAS,ø,C,CL,CLC,CLCL,CLCLK,C,CC,KCC,CKCC,KCKCC,ø,CVV,CVV,VC,CVV,VVCC,CV,CVCC,0,0,1,0,1,1,3,0,0,1,0,2,0,2,1,1,0,1,0,1,1,2,2,1,2,2,1,1,2,101,101,1,101,1101,101,211,3,3,4,3,2,2,2,1,CL,CL,K,AL,LCC,CK,CKCC,C,C,,A,,C,C,,,,,CC,,CC,L,L,K,L,L,K,K,1,1,1,1,2,0,2,F,7,antepaenultima
2,2,1,2,3,2,3,Si,tu,a,ti,ons,ko,mik,ik,ø,N,NN,SAS,ø,C,CL,CLC,CLCL,CLCLK,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,VC,CVV,VVCC,CVV,CVC,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,1,0,1,0,1,1,2,2,1,2,2,2,1,2,101,101,1,101,1101,101,1101,3,3,4,3,2,2,2,1,CL,CL,K,AL,LCC,CL,CKC,C,C,,A,,C,C,,,,,CC,,C,L,L,K,L,L,L,K,1,1,1,1,2,1,1,T,7,antepaenultima
2,2,2,2,4,2,4,So,li,da,ri,t1ts,ge,f2hl,2hl,ø,N,NN,SAS,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVV,CVC,CVV,CVVC,CV,CVVC,0,0,2,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,101,11,101,11,201,101,111,2,4,2,4,2,2,3,1,CL,CL,CK,CL,CLA,CK,CLC,C,C,C,C,C,C,C,,,,,A,,C,L,L,K,L,L,K,L,1,1,1,1,1,0,1,T,7,antepaenultima
2,2,2,2,2,3,3,So,zi,al,de,mo,kra,tie,ie,ø,N,AN,SS,ø,C,CL,CLA,CLAL,CLALL,L,CL,KCL,CKCL,CCKCL,ø,CVV,CVV,VVC,CVV,CVV,CCVC,CVV,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,1,1,2,1,2,2,2,2,2,1,2,2,101,101,11,101,1001,111,101,2,3,4,2,3,2,3,1,CL,AL,LC,CL,CL,CCK,CL,C,A,,C,C,CC,C,,,C,,,,,L,L,L,L,L,K,L,1,1,1,1,1,1,1,T,7,undef
2,2,2,2,2,3,5,so,zi,al,de,mo,kra,tisch,isch,ø,A,R,SA,ø,C,CL,CLA,CLAL,CLALL,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,VVC,CVV,CVV,CCVV,CVC,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,1,1,2,1,2,2,2,2,2,2,1,1,101,101,11,101,1001,111,201,2,3,4,2,3,3,2,1,CL,AL,LC,CL,CL,CCL,CKC,C,A,,C,C,CC,C,,,C,,,,C,L,L,L,L,L,L,K,1,1,1,1,1,1,1,F,7,undef
2,2,2,2,2,1,2,So,zi,al,hy,gi,e,ne,e,ø,N,AN,SS,ø,C,CL,CLA,CLAL,CLALL,K,CK,LCK,LLCK,CLLCK,ø,CVV,CVV,VVC,CVV,CVV,VV,CV,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,1,2,101,101,11,101,101,1,1001,2,3,4,3,3,4,3,1,CL,AL,LC,CL,CL,L,CK,C,A,,C,C,,C,,,C,,,,,L,L,L,L,L,L,K,1,1,1,1,1,1,0,T,7,undef
2,2,1,2,2,2,2,So,zi,a,li,sa,ti,on,on,ø,N,R,SA,ø,C,CL,CLA,CLAL,CLALK,C,LC,LLC,ALLC,KALLC,ø,CVV,CVV,VC,CVV,CVC,CVV,VVC,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,2,2,1,2,1,2,2,1,101,101,1,11,101,101,1001,2,3,4,4,2,3,3,1,CL,AL,K,CL,CK,AL,LC,C,A,,C,C,A,,,,,,,,C,L,L,K,L,K,L,L,1,1,1,1,1,1,1,T,7,ultima
2,2,2,1,2,2,3,So,zi,al,3,ko,no,mie,ie,ø,N,AN,SS,ø,C,CL,CLA,CLAL,CLALL,L,CL,LCL,CLCL,LCLCL,ø,CVV,CVV,VVC,VV,CVV,CVV,CVV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,101,101,11,1,101,1001,1001,2,3,4,4,2,3,3,1,CL,AL,LC,L,CL,CL,CL,C,A,,,C,C,C,,,C,,,,,L,L,L,L,L,L,L,1,1,1,1,1,1,1,T,7,undef
2,2,2,2,2,2,3,So,zi,al,p1,da,go,gik,ik,ø,N,AN,SS,ø,C,CL,CLA,CLAL,CLALL,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,VVC,CVC,CVC,CVV,CVC,0,0,0,2,2,0,2,0,0,1,1,1,0,1,1,1,0,1,1,1,1,2,2,2,1,1,2,1,2,101,101,11,101,101,101,201,2,3,4,2,2,2,2,1,CL,AL,LC,CK,CK,CL,CKC,C,A,,C,C,C,C,,,C,,,,C,L,L,L,K,K,L,K,1,1,1,1,1,1,1,T,7,undef
2,2,2,3,3,2,3,So,zi,al,psy,cho,lo,gie,ie,ø,N,AN,SS,ø,C,CL,CLA,CLAL,CLALL,L,CL,LCL,CLCL,LCLCL,ø,CVV,CVV,VVC,CCVV,CVV,CVV,CVV,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,1,1,2,2,2,2,2,2,2,2,101,101,11,201,101,11,101,2,3,4,2,2,3,3,-1,CL,AL,LC,CCL,CL,CL,CL,C,A,,CC,C,C,C,,,C,,,,,L,L,L,L,L,L,L,1,1,1,1,1,1,1,T,7,undef
2,2,2,3,2,3,4,So,zi,al,ver,si,che,rung,ung,ø,N,AN,SS,ø,C,CL,CLA,CLAL,CLALL,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVV,VVC,CVC,CVC,CV,CVC,0,0,0,2,2,1,2,0,0,1,1,1,0,1,1,1,0,1,1,1,1,2,2,2,1,1,1,1,2,101,101,11,111,101,101,1011,2,3,4,2,3,2,3,1,CL,AL,LC,CKC,CK,CK,CKC,C,A,,C,C,C,C,,,C,C,,,C,L,L,L,K,K,K,K,1,1,1,1,1,0,1,T,7,undef
2,2,1,3,2,1,6,so,zi,o,lin,gu,i,stisch,isch,ø,A,ø,SS,ø,C,CL,CLA,CLAL,CLALL,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVV,VV,CVC,CVV,VC,CVC,0,0,0,2,0,1,2,0,0,0,1,0,1,1,1,1,0,1,1,0,1,2,2,2,1,2,1,1,2,101,101,1,1011,101,101,201,2,3,4,3,3,3,2,1,CL,AL,L,CKC,CL,KC,CKC,C,A,,C,C,,C,,,,C,,C,C,L,L,L,K,L,K,K,1,1,1,1,1,1,1,F,7,paenultima
2,2,1,1,2,2,5,so,zi,o,3,ko,no,misch,isch,ø,A,ø,SS,ø,C,CL,CLA,CLAL,CLALL,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,VV,VV,CVV,CVV,CVC,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,2,2,2,2,2,1,2,101,101,1,1,101,1001,1101,2,3,4,4,2,3,2,1,CL,AL,L,L,CL,CL,CKC,C,A,,,C,C,C,,,,,,,C,L,L,L,L,L,L,K,1,1,1,1,1,1,1,F,7,paenultima
4,5,2,2,2,2,3,Span,nungs,k3,ef,fi,zi,ent,ent,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCK,C,CC,KCC,LKCC,ALKCC,ø,CCVC,CVCC,CVV,VC,CVV,CVV,VCC,3,3,0,1,0,0,2,1,2,0,1,0,0,2,2,1,1,0,1,1,0,1,1,2,1,2,2,1,2,201,2101,101,1,101,101,1101,2,2,2,4,3,3,2,-1,CCK,CKCC,CL,K,CL,AL,KCC,CC,C,C,,C,A,,,CC,,,,,CC,K,K,L,K,L,L,K,1,2,1,1,1,1,2,T,7,prima
