syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
tat,ø,t,at,tat,ktat,aktat,C,LC,CLC,CCLC,KCCLC,Trak,ø,T,Tr,Tra,Trak,Trakt,C,CC,CCK,CCKC,CCKCC,12,12,3,4,0,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,4,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,N,T,1,Traktat,ultima
tor,ø,r,or,tor,ktor,aktor,C,KC,CKC,CCKC,KCCKC,Trak,ø,T,Tr,Tra,Trak,Trakt,C,CC,CCK,CCKC,CCKCC,12,11,3,3,0,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Traktor,paenultima
lern,ø,n,rn,ern,lern,llern,C,CC,KCC,CKCC,KCKCC,tr1l,ø,t,tr,tra,trae,trael,C,CC,CCK,CCKC,CCKCK,11,17,3,4,3,light,schwa,c,c,CCK,CKCC,CC,C,,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,traellern,paenultima
pen,ø,n,en,pen,mpen,ampen,C,KC,CKC,CCKC,KCCKC,tram,ø,t,tr,tra,tram,tramp,C,CC,CCK,CCKC,CCKCC,14,10,3,3,-2,light,schwa,c,c,CCKC,CKC,CC,C,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,N,F,1,trampen,paenultima
peln,ø,n,ln,eln,peln,mpeln,C,CC,KCC,CKCC,CCKCC,tram,ø,t,tr,tra,tram,tramp,C,CC,CCK,CCKC,CCKCC,14,14,3,3,0,light,schwa,c,c,CCKC,CKCC,CC,C,C,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,trampeln,paenultima
pel,ø,l,el,pel,mpel,ampel,C,KC,CKC,CCKC,KCCKC,Tram,ø,T,Tr,Tra,Tram,Tramp,C,CC,CCK,CCKC,CCKCC,14,11,3,3,-1,light,schwa,c,c,CCKC,CKC,CC,C,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Trampel,paenultima
way,ø,y,ay,way,mway,amway,L,CL,CCL,KCCL,CKCCL,Tram,ø,T,Tr,Tra,Tram,Tramw,C,CC,CCK,CCKC,CCKCC,14,7,3,3,-3,light,light,c,o,CCKC,CL,CC,C,C,,K,L,4,3,1,0,2,1,1,2,CCVC,CVV,3,0,N,ø,T,0,Tramway,paenultima
nen,ø,n,en,nen,enen,aenen,C,KC,CKC,LCKC,CLCKC,tr1,ø,t,tr,tra,trae,traen,C,CC,CCL,CCLC,CCLCK,11,12,3,4,1,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,N,F,1,traenen,paenultima
ce,ø,e,ce,nce,ance,rance,K,CK,NCK,CNCK,CCNCK,Tran,ø,T,Tr,Tra,Tran,Tranc,C,CC,CCN,CCNC,CCNCK,13,7,4,3,-3,light,schwa,o,o,CCN,CK,CC,C,,,N,K,4,2,0,0,2,1,2,1,CCVV,CV,1,1,N,ø,T,0,Trance,paenultima
che,ø,e,he,che,nche,anche,K,CK,NCK,CNCK,CCNCK,Tran,ø,T,Tr,Tra,Tran,Tranc,C,CC,CCN,CCNC,CCNCK,13,7,4,3,-3,light,schwa,o,o,CCN,CK,CC,C,,,N,K,4,3,0,0,2,1,2,1,CCVV,CV,1,1,N,R,T,1,Tranche,paenultima
chen,chen,n,en,hen,chen,nchen,C,KC,CKC,CCKC,LCCKC,Tr1n,ø,T,Tr,Tra,Trae,Traen,C,CC,CCL,CCLC,CCLCC,14,10,3,3,-2,light,schwa,c,c,CCLC,CKC,CC,C,C,C,L,K,4,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,N,T,1,Traenchen,paenultima
ne,ø,e,ne,ene,aene,raene,K,CK,LCK,CLCK,CCLCK,Tr1,ø,T,Tr,Tra,Trae,Traen,C,CC,CCL,CCLC,CCLCK,11,9,3,4,-1,light,schwa,o,o,CCL,CK,CC,C,,,L,K,3,2,0,0,2,1,2,1,CCVV,CV,1,1,N,N,T,1,Traene,paenultima
nig,ø,g,ig,nig,anig,ranig,C,KC,CKC,LCKC,CLCKC,tra,ø,t,tr,tra,tran,trani,C,CC,CCL,CCLC,CCLCK,15,12,5,4,-1,light,light,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,A,N,F,1,tranig,paenultima
ken,ø,n,en,ken,nken,enken,C,KC,CKC,CCKC,KCCKC,tr1n,ø,t,tr,tra,trae,traen,C,CC,CCK,CCKC,CCKCC,14,10,3,3,-2,light,schwa,c,c,CCKC,CKC,CC,C,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,traenken,paenultima
chen,chen,n,en,hen,chen,kchen,C,KC,CKC,CCKC,CCCKC,Tr1nk,ø,T,Tr,Tra,Trae,Traen,C,CC,CCK,CCKC,CCKCC,15,10,3,3,-2,heavy,schwa,c,c,CCKCC,CKC,CC,C,CC,C,K,K,5,4,2,1,2,1,1,1,CCVCC,CVC,4,2,N,N,T,1,Traenkchen,paenultima
ke,ø,e,ke,nke,enke,aenke,K,CK,CCK,KCCK,CKCCK,Tr1n,ø,T,Tr,Tra,Trae,Traen,C,CC,CCK,CCKC,CCKCC,14,7,3,3,-3,light,schwa,c,o,CCKC,CK,CC,C,C,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,V,T,1,Traenke,paenultima
kung,ø,g,ng,ung,kung,nkung,C,KC,CKC,CCKC,KCCKC,Tr1n,ø,T,Tr,Tra,Trae,Traen,C,CC,CCK,CCKC,CCKCC,14,12,3,4,-1,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,4,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Traenkung,paenultima
lein,lein,n,in,ein,lein,nlein,C,DC,CDC,CCDC,LCCDC,Tr1n,ø,T,Tr,Tra,Trae,Traen,C,CC,CCL,CCLC,CCLCC,14,17,3,5,2,light,light,c,c,CCLC,CDC,CC,C,C,C,L,D,4,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,N,T,1,Traenlein,paenultima
fer,ø,r,er,fer,sfer,nsfer,C,LC,CLC,CCLC,CCCLC,Trans,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,15,11,3,3,-2,heavy,light,c,c,CCKCC,CLC,CC,C,CC,C,K,L,5,3,2,1,2,1,1,2,CCVCC,CVVC,4,1,N,ø,T,0,Transfer,ultima
sit,ø,t,it,sit,nsit,ansit,C,LC,CLC,CCLC,KCCLC,Tran,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,14,10,3,3,-2,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,4,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,ø,T,0,Transit,ultima
port,ø,t,rt,ort,port,sport,C,CC,KCC,CKCC,CCKCC,Trans,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,15,12,3,3,-1,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,N,T,1,Transport,ultima
pez,ø,z,ez,pez,apez,rapez,A,LA,CLA,KCLA,CKCLA,Tra,ø,T,Tr,Tra,Trap,Trape,C,CC,CCK,CCKC,CCKCL,11,8,3,2,-1,light,light,c,c,CCK,CLA,CC,C,,A,K,L,3,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,ø,T,0,Trapez,ultima
pe,ø,e,pe,ppe,appe,rappe,K,CK,KCK,CKCK,CCKCK,Trap,ø,T,Tr,Tra,Trap,Trapp,C,CC,CCK,CCKC,CCKCK,11,7,3,3,-2,light,schwa,c,o,CCK,CK,CC,C,,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,N,T,1,Trappe,paenultima
peln,ø,n,ln,eln,peln,ppeln,C,CC,KCC,CKCC,KCKCC,trap,ø,t,tr,tra,trap,trapp,C,CC,CCK,CCKC,CCKCK,11,14,3,3,2,light,schwa,c,c,CCK,CKCC,CC,C,,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,trappeln,paenultima
per,ø,r,er,per,pper,apper,C,KC,CKC,KCKC,CKCKC,Trap,ø,T,Tr,Tra,Trap,Trapp,C,CC,CCK,CCKC,CCKCK,11,11,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,ø,T,0,Trapper,paenultima
pist,ø,t,st,ist,pist,ppist,C,CC,KCC,CKCC,KCKCC,Trap,ø,T,Tr,Tra,Trap,Trapp,C,CC,CCK,CCKC,CCKCK,11,11,3,2,0,light,heavy,c,c,CCK,CKCC,CC,C,,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,N,T,1,Trappist,ultima
sant,ø,t,nt,ant,sant,ssant,C,CC,KCC,CKCC,KCKCC,Tras,ø,T,Tr,Tra,Tras,Trass,C,CC,CCK,CCKC,CCKCK,11,11,3,2,0,light,heavy,c,c,CCK,CKCC,CC,C,,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,R,T,1,Trassant,ultima
sat,ø,t,at,sat,ssat,assat,C,LC,CLC,KCLC,CKCLC,Tras,ø,T,Tr,Tra,Tras,Trass,C,CC,CCK,CCKC,CCKCL,11,12,3,4,1,light,light,c,c,CCK,CLC,CC,C,,C,K,L,4,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,R,T,1,Trassat,ultima
se,ø,e,se,sse,asse,rasse,K,CK,KCK,CKCK,CCKCK,Tras,ø,T,Tr,Tra,Tras,Trass,C,CC,CCK,CCKC,CCKCK,11,7,3,3,-2,light,schwa,c,o,CCK,CK,CC,C,,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,R,T,1,Trasse,paenultima
see,ø,e,ee,see,ssee,assee,L,CL,KCL,CKCL,CCKCL,Tras,ø,T,Tr,Tra,Tras,Trass,C,CC,CCK,CCKC,CCKCL,11,7,3,3,-2,light,light,c,o,CCK,CL,CC,C,,,K,L,4,3,1,0,2,1,1,2,CCVC,CVV,3,0,N,N,T,1,Trassee,ultima
schen,ø,n,en,hen,chen,schen,C,KC,AKC,LAKC,CLAKC,trat,ø,t,tr,tra,trat,trats,C,CC,CCL,CCLA,CCLAK,15,10,5,3,-2,light,schwa,o,c,CCL,AKC,CC,A,,C,L,K,4,5,0,1,2,1,2,1,CCVV,CVC,1,2,V,V,F,1,tratschen,paenultima
en,ø,n,en,uen,auen,rauen,C,KC,DKC,CDKC,CCDKC,tra2,ø,t,tr,tra,trau,traue,C,CC,CCD,CCDK,CCDKC,15,9,5,4,-3,light,schwa,o,c,CCD,KC,CC,,,C,D,K,4,2,0,1,2,0,2,1,CCVV,VC,1,1,V,V,F,1,trauen,paenultima
chen,chen,n,en,hen,chen,bchen,C,KC,CKC,CCKC,DCCKC,Tr1ub,ø,T,Tr,Tra,Trae,Traeu,C,CC,CCD,CCDC,CCDCC,16,10,4,3,-3,light,schwa,c,c,CCDC,CKC,CC,C,C,C,D,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,N,T,1,Traeubchen,paenultima
be,ø,e,be,ube,aube,raube,K,CK,DCK,CDCK,CCDCK,Trau,ø,T,Tr,Tra,Trau,Traub,C,CC,CCD,CCDC,CCDCK,15,7,5,3,-4,light,schwa,o,o,CCD,CK,CC,C,,,D,K,4,2,0,0,2,1,2,1,CCVV,CV,1,1,N,N,T,1,Traube,paenultima
big,ø,g,ig,big,ubig,aubig,C,KC,CKC,DCKC,CDCKC,trau,ø,t,tr,tra,trau,traub,C,CC,CCD,CCDC,CCDCK,15,10,5,3,-2,light,light,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,A,N,F,1,traubig,paenultima
lein,lein,n,in,ein,lein,blein,C,DC,CDC,CCDC,DCCDC,Tr1ub,ø,T,Tr,Tra,Trae,Traeu,C,CC,CCD,CCDC,CCDCC,16,17,4,5,1,light,light,c,c,CCDC,CDC,CC,C,C,C,D,D,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,N,T,1,Traeublein,paenultima
ern,ø,n,rn,ern,uern,auern,C,CC,KCC,DKCC,CDKCC,tra2,ø,t,tr,tra,trau,traue,C,CC,CCD,CCDK,CCDKC,15,13,5,4,-1,light,schwa,o,c,CCD,KCC,CC,,,CC,D,K,4,3,0,2,2,0,2,1,CCVV,VCC,1,2,V,V,F,1,trauern,paenultima
er,er,r,er,uer,auer,rauer,C,KC,DKC,CDKC,CCDKC,Tra2,ø,T,Tr,Tra,Trau,Traue,C,CC,CCD,CCDK,CCDKC,15,10,5,5,-2,light,schwa,o,c,CCD,KC,CC,,,C,D,K,4,2,0,1,2,0,2,1,CCVV,VC,1,1,N,V,T,1,Trauer,paenultima
fe,ø,e,fe,ufe,aufe,raufe,K,CK,DCK,CDCK,CCDCK,Trau,ø,T,Tr,Tra,Trau,Trauf,C,CC,CCD,CCDC,CCDCK,15,7,5,3,-4,light,schwa,o,o,CCD,CK,CC,C,,,D,K,4,2,0,0,2,1,2,1,CCVV,CV,1,1,N,V,T,1,Traufe,paenultima
feln,ø,n,ln,eln,feln,ufeln,C,CC,KCC,CKCC,DCKCC,tr1u,ø,t,tr,tra,trae,traeu,C,CC,CCD,CCDC,CCDCK,15,14,5,3,0,light,schwa,o,c,CCD,CKCC,CC,C,,CC,D,K,4,4,0,2,2,1,2,1,CCVV,CVCC,1,3,V,V,F,1,traeufeln,paenultima
lich,ø,h,ch,ich,lich,ulich,C,KC,CKC,DCKC,CDCKC,trau,ø,t,tr,tra,trau,traul,C,CC,CCD,CCDC,CCDCK,15,13,5,4,-1,light,light,o,c,CCD,CKC,CC,C,,C,D,K,4,4,0,1,2,1,2,1,CCVV,CVC,1,2,A,V,F,1,traulich,paenultima
men,ø,n,en,men,umen,eumen,C,KC,CKC,DCKC,CDCKC,tr1u,ø,t,tr,tra,trae,traeu,C,CC,CCD,CCDC,CCDCK,15,12,5,4,-1,light,schwa,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,N,F,1,traeumen,paenultima
ma,ø,a,ma,uma,auma,rauma,L,CL,DCL,CDCL,CCDCL,Trau,ø,T,Tr,Tra,Trau,Traum,C,CC,CCD,CCDC,CCDCL,15,13,5,6,-1,light,light,o,o,CCD,CL,CC,C,,,D,L,4,2,0,0,2,1,2,2,CCVV,CVV,1,0,N,N,T,1,Trauma,paenultima
mer,ø,r,er,mer,umer,eumer,C,KC,CKC,DCKC,CDCKC,Tr1u,ø,T,Tr,Tra,Trae,Traeu,C,CC,CCD,CCDC,CCDCK,15,13,5,4,-1,light,schwa,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,V,T,1,Traeumer,paenultima
haft,ø,t,ft,aft,haft,mhaft,C,CC,KCC,CKCC,CCKCC,traum,ø,t,tr,tra,trau,traum,C,CC,CCD,CCDC,CCDCC,18,9,4,2,-4,light,heavy,c,c,CCDC,CKCC,CC,C,C,CC,D,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,A,N,F,1,traumhaft,paenultima
rig,ø,g,ig,rig,urig,aurig,C,KC,CKC,DCKC,CDCKC,trau,ø,t,tr,tra,trau,traur,C,CC,CCD,CCDC,CCDCK,15,13,5,4,-1,light,light,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,A,V,F,1,traurig,paenultima
ung,ung,g,ng,ung,uung,auung,C,KC,DKC,CDKC,CCDKC,Trau,ø,T,Tr,Tra,Trau,Trauu,C,CC,CCD,CCDK,CCDKC,15,11,5,5,-2,light,light,o,c,CCD,KC,CC,,,C,D,K,4,3,0,1,2,0,2,1,CCVV,VC,1,1,N,V,T,1,Trauung,paenultima
vers,ø,s,rs,ers,vers,avers,C,CC,KCC,CKCC,KCKCC,tra,ø,t,tr,tra,trav,trave,C,CC,CCK,CCKC,CCKCK,11,12,3,3,1,light,heavy,c,c,CCK,CKCC,CC,C,,CC,K,K,3,4,1,2,2,1,1,1,CCVC,CVCC,3,3,A,ø,F,0,travers,ultima
vers,ø,s,rs,ers,vers,avers,C,LC,CLC,KCLC,CKCLC,Tra,ø,T,Tr,Tra,Trav,Trave,C,CC,CCK,CCKC,CCKCL,11,11,3,3,0,light,light,c,c,CCK,CLC,CC,C,,C,K,L,3,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,A,T,1,Travers,ultima
ler,ler,r,er,ler,wler,awler,C,KC,CKC,LCKC,CLCKC,Traw,ø,T,Tr,Tra,Traw,Trawl,C,CC,CCL,CCLC,CCLCK,11,14,3,4,2,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,N,T,1,Trawler,paenultima
cken,ø,n,en,ken,cken,ecken,C,KC,CKC,KCKC,CKCKC,tre,ø,t,tr,tre,trec,treck,C,CC,CCK,CCKC,CCKCK,11,10,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,3,4,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,trecken,paenultima
cker,ø,r,er,ker,cker,ecker,C,KC,CKC,KCKC,CKCKC,Tre,ø,T,Tr,Tre,Trec,Treck,C,CC,CCK,CCKC,CCKCK,11,11,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,3,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Trecker,paenultima
fen,ø,n,en,fen,ffen,effen,C,KC,CKC,KCKC,CKCKC,tref,ø,t,tr,tre,tref,treff,C,CC,CCK,CCKC,CCKCK,11,10,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,treffen,paenultima
fen,ø,n,en,fen,ffen,effen,C,KC,CKC,KCKC,CKCKC,Tref,ø,T,Tr,Tre,Tref,Treff,C,CC,CCK,CCKC,CCKCK,11,10,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,F,T,1,Treffen,paenultima
fend,ø,d,nd,end,fend,ffend,C,CC,KCC,CKCC,KCKCC,tref,ø,t,tr,tre,tref,treff,C,CC,CCK,CCKC,CCKCK,11,11,3,2,0,light,schwa,c,c,CCK,CKCC,CC,C,,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,A,F,F,1,treffend,paenultima
fer,ø,r,er,fer,ffer,effer,C,KC,CKC,KCKC,CKCKC,Tref,ø,T,Tr,Tre,Tref,Treff,C,CC,CCK,CCKC,CCKCK,11,11,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Treffer,paenultima
lich,ø,h,ch,ich,lich,flich,C,KC,CKC,CCKC,KCCKC,treff,ø,t,tr,tre,tref,treff,C,CC,CCK,CCKC,CCKCC,12,13,3,4,1,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,5,4,1,1,2,1,1,1,CCVC,CVC,3,2,A,V,F,1,trefflich,paenultima
ben,ø,n,en,ben,iben,eiben,C,KC,CKC,DCKC,CDCKC,trei,ø,t,tr,tre,trei,treib,C,CC,CCD,CCDC,CCDCK,15,10,5,3,-2,light,schwa,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,V,F,1,treiben,paenultima
ben,ø,n,en,ben,iben,eiben,C,KC,CKC,DCKC,CDCKC,Trei,ø,T,Tr,Tre,Trei,Treib,C,CC,CCD,CCDC,CCDCK,15,10,5,3,-2,light,schwa,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,F,T,1,Treiben,paenultima
ber,ø,r,er,ber,iber,eiber,C,KC,CKC,DCKC,CDCKC,Trei,ø,T,Tr,Tre,Trei,Treib,C,CC,CCD,CCDC,CCDCK,15,11,5,3,-2,light,schwa,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,V,T,1,Treiber,paenultima
del,ø,l,el,del,idel,eidel,C,KC,CKC,DCKC,CDCKC,Trei,ø,T,Tr,Tre,Trei,Treid,C,CC,CCD,CCDC,CCDCK,15,11,5,3,-2,light,schwa,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,N,T,1,Treidel,paenultima
ler,ler,r,er,ler,dler,idler,C,KC,CKC,CCKC,DCCKC,Treid,ø,T,Tr,Tre,Trei,Treid,C,CC,CCD,CCDC,CCDCC,15,15,5,3,0,light,schwa,o,c,CCD,CCKC,CC,CC,,C,D,K,5,3,0,1,2,2,2,1,CCVV,CCVC,1,3,N,N,T,1,Treidler,paenultima
ma,ø,a,ma,ema,rema,Trema,L,CL,LCL,CLCL,CCLCL,Tre,ø,T,Tr,Tre,Trem,Trema,C,CC,CCL,CCLC,CCLCL,11,13,3,6,1,light,light,o,o,CCL,CL,CC,C,,,L,L,3,2,0,0,2,1,2,2,CCVV,CVV,1,0,N,N,T,1,Trema,paenultima
mor,ø,r,or,mor,emor,remor,C,KC,CKC,LCKC,CLCKC,Tre,ø,T,Tr,Tre,Trem,Tremo,C,CC,CCL,CCLC,CCLCK,11,13,3,4,1,light,light,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,ø,T,0,Tremor,paenultima
coat,ø,t,at,oat,coat,hcoat,C,LC,CLC,ACLC,CACLC,Trench,ø,T,Tr,Tre,Tren,Trenc,C,CC,CCK,CCKC,CCKCA,15,8,3,2,-3,heavy,light,c,c,CCKCA,CLC,CC,C,CA,C,K,L,6,4,2,1,2,1,1,2,CCVCC,CVVC,4,1,N,ø,T,0,Trenchcoat,paenultima
deln,ø,n,ln,eln,deln,ndeln,C,CC,KCC,CKCC,CCKCC,tren,ø,t,tr,tre,tren,trend,C,CC,CCK,CCKC,CCKCC,14,14,3,3,0,light,schwa,c,c,CCKC,CKCC,CC,C,C,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,trendeln,paenultima
nen,ø,n,en,nen,nnen,ennen,C,KC,CKC,KCKC,CKCKC,tren,ø,t,tr,tre,tren,trenn,C,CC,CCK,CCKC,CCKCK,11,12,3,4,1,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,trennen,paenultima
bar,bar,r,ar,bar,nbar,nnbar,C,LC,CLC,CCLC,KCCLC,trenn,ø,t,tr,tre,tren,trenn,C,CC,CCK,CCKC,CCKCC,14,15,3,5,1,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,A,V,F,1,trennbar,paenultima
ner,ø,r,er,ner,nner,enner,C,KC,CKC,KCKC,CKCKC,Tren,ø,T,Tr,Tre,Tren,Trenn,C,CC,CCK,CCKC,CCKCK,11,13,3,4,1,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Trenner,paenultima
nung,ø,g,ng,ung,nung,nnung,C,KC,CKC,KCKC,CKCKC,Tren,ø,T,Tr,Tre,Tren,Trenn,C,CC,CCK,CCKC,CCKCK,11,14,3,4,2,light,light,c,c,CCK,CKC,CC,C,,C,K,K,4,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Trennung,paenultima
se,ø,e,se,nse,ense,rense,K,CK,CCK,KCCK,CKCCK,Tren,ø,T,Tr,Tre,Tren,Trens,C,CC,CCK,CCKC,CCKCC,14,7,3,3,-3,light,schwa,c,o,CCKC,CK,CC,C,C,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,ø,T,0,Trense,paenultima
zen,ø,n,en,zen,nzen,enzen,C,KC,AKC,CAKC,KCAKC,tren,ø,t,tr,tre,tren,trenz,C,CC,CCK,CCKC,CCKCA,14,10,3,3,-2,light,schwa,c,c,CCKC,AKC,CC,A,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,trenzen,paenultima
chen,chen,n,en,hen,chen,pchen,C,KC,CKC,CCKC,KCCKC,Trepp,ø,T,Tr,Tre,Trep,Trepp,C,CC,CCK,CCKC,CCKCC,12,10,3,3,-1,light,schwa,c,c,CCKC,CKC,CC,C,C,C,K,K,5,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Treppchen,paenultima
pe,ø,e,pe,ppe,eppe,reppe,K,CK,KCK,CKCK,CCKCK,Trep,ø,T,Tr,Tre,Trep,Trepp,C,CC,CCK,CCKC,CCKCK,11,7,3,3,-2,light,schwa,c,o,CCK,CK,CC,C,,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,N,T,1,Treppe,paenultima
sen,ø,n,en,sen,esen,resen,C,KC,CKC,LCKC,CLCKC,Tre,ø,T,Tr,Tre,Tres,Trese,C,CC,CCL,CCLC,CCLCK,11,10,3,3,0,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,ø,T,0,Tresen,paenultima
sor,ø,r,or,sor,esor,resor,C,LC,CLC,LCLC,CLCLC,Tre,ø,T,Tr,Tre,Tres,Treso,C,CC,CCL,CCLC,CCLCL,11,11,3,3,0,light,light,o,c,CCL,CLC,CC,C,,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,N,ø,T,0,Tresor,ultima
spe,ø,e,pe,spe,espe,respe,K,CK,CCK,KCCK,CKCCK,Tre,ø,T,Tr,Tre,Tres,Tresp,C,CC,CCK,CCKC,CCKCC,12,7,3,3,-2,light,schwa,c,o,CCKC,CK,CC,C,C,,K,K,3,3,1,0,2,1,1,1,CCVC,CV,3,1,N,N,T,1,Trespe,paenultima
spig,ø,g,ig,pig,spig,espig,C,KC,CKC,CCKC,KCCKC,tre,ø,t,tr,tre,tres,tresp,C,CC,CCK,CCKC,CCKCC,12,10,3,3,-1,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,3,4,1,1,2,1,1,1,CCVC,CVC,3,2,A,N,F,1,trespig,paenultima
