syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,son,ø,s,so,son,sond,sonde,C,CK,CKC,CKCC,CKCCK,ø,10,11,11,14,11,7,3,3,5,4,5,3,-1,light,schwa,light,light,light,schwa,c,c,o,c,o,o,CKC,CKC,CL,CKC,CD,CK,C,C,C,C,C,C,C,C,,C,,,K,K,L,K,D,K,3,3,2,3,3,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,1,2,1,CVC,CVC,CVV,CVC,CVV,CV,2,2,0,2,0,1,ADV,A,F,1,sonderbarerweise,multa
del,ø,l,el,del,ndel,andel,C,KC,CKC,CCKC,KCCKC,ø,Sor,ø,S,So,Sor,Sort,Sorti,C,CK,CKC,CKCC,CKCCL,ø,11,9,13,10,10,11,3,4,3,3,3,3,0,light,light,heavy,light,light,schwa,c,o,c,c,c,c,CKC,CL,CKCA,CLC,CKC,CKC,C,C,C,C,C,C,C,,CA,C,C,C,K,L,K,L,K,K,3,2,5,4,3,3,1,0,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,CVC,CVV,CVCC,CVVC,CVC,CVC,2,0,3,1,2,2,N,NN,T,2,Sortimentsbuchhandel,undef
krat,ø,t,at,rat,krat,okrat,C,LC,CLC,CCLC,LCCLC,ø,So,ø,S,So,Soz,Sozi,Sozia,C,CL,CLA,CLAL,CLALL,ø,7,9,14,7,9,16,3,4,7,3,4,4,1,light,light,light,light,light,light,o,o,c,o,o,c,CL,AL,LC,CL,CL,CCLC,C,A,,C,C,CC,,,C,,,C,L,L,L,L,L,L,2,2,2,2,2,4,0,0,1,0,0,1,1,1,0,1,1,2,2,2,2,2,2,2,CVV,CVV,VVC,CVV,CVV,CCVVC,0,0,0,0,0,1,N,AN,T,2,Sozialdemokrat,undef
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,So,ø,S,So,Soz,Sozi,Sozia,C,CL,CLA,CLAL,CLALL,ø,7,9,10,12,9,15,3,4,10,6,4,5,1,light,light,light,light,light,light,o,o,o,o,o,c,CL,AL,L,CL,CL,CKC,C,A,,C,C,C,,,,,,C,L,L,L,L,L,K,2,2,1,2,3,4,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,1,CVV,CVV,VV,CVV,CVV,CVC,0,0,0,0,0,2,N,V,T,1,Sozialisierung,undef
ral,ø,l,al,ral,eral,beral,C,LC,CLC,LCLC,CLCLC,ø,so,ø,s,so,soz,sozi,sozia,C,CL,CLA,CLAL,CLALL,ø,7,9,14,12,7,18,3,4,7,6,3,6,1,light,light,light,light,light,light,o,o,c,o,o,c,CL,AL,LC,CL,CL,CLC,C,A,,C,C,C,,,C,,,C,L,L,L,L,L,L,2,2,2,2,2,3,0,0,1,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,CVV,CVV,VVC,CVV,CVV,CVVC,0,0,0,0,0,1,A,AA,F,2,sozialliberal,undef
tik,ø,k,ik,tik,itik,litik,C,LC,CLC,LCLC,CLCLC,noacc,So,ø,S,So,Soz,Sozi,Sozia,C,CL,CLA,CLAL,CLALL,ø,7,9,14,7,12,10,3,4,7,3,6,3,0,light,light,light,light,light,light,o,o,c,o,o,c,CL,AL,LC,CL,CL,CLC,C,A,,C,C,C,,,C,,,C,L,L,L,L,L,L,2,2,2,2,2,3,0,0,1,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,CVV,CVV,VVC,CVV,CVV,CVVC,0,0,0,0,0,1,N,AN,T,2,Sozialpolitik,undef
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,so,ø,s,so,soz,sozi,sozia,C,CL,CLA,CLAL,CLALL,ø,7,9,14,7,12,10,3,4,7,3,6,3,0,light,light,light,light,light,light,o,o,c,o,o,c,CL,AL,LC,CL,CL,CKC,C,A,,C,C,C,,,C,,,C,L,L,L,L,L,K,2,2,2,2,2,5,0,0,1,0,0,1,1,1,0,1,1,1,2,2,2,2,2,1,CVV,CVV,VVC,CVV,CVV,CVC,0,0,0,0,0,2,A,AA,F,2,sozialpolitisch,undef
dung,ø,g,ng,ung,dung,ldung,C,KC,CKC,CCKC,KCCKC,ø,Spe,ø,S,Sp,Spe,Spez,Spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,14,11,13,12,2,4,7,5,4,4,0,light,light,light,light,light,light,o,o,c,c,c,c,CCL,AL,LC,DC,CKC,CKC,CC,A,,,C,C,,,C,C,C,C,L,L,L,D,K,K,3,2,2,3,3,4,0,0,1,1,1,1,2,1,0,0,1,1,2,2,2,2,1,1,CCVV,CVV,VVC,VVC,CVC,CVC,1,0,0,0,2,2,N,AN,T,2,Spezialausbildung,undef
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Spe,ø,S,Sp,Spe,Spez,Spezi,C,CC,CCL,CCLA,CCLAL,ø,8,9,10,12,9,15,2,4,10,6,4,5,1,light,light,light,light,light,light,o,o,o,o,o,c,CCL,AL,L,CL,CL,CKC,CC,A,,C,C,C,,,,,,C,L,L,L,L,L,K,3,2,1,2,3,4,0,0,0,0,0,1,2,1,0,1,1,1,2,2,2,2,2,1,CCVV,CVV,VV,CVV,CVV,CVC,1,0,0,0,0,2,N,V,T,1,Spezialisierung,undef
wehr,ø,r,hr,ehr,wehr,bwehr,C,LC,CLC,CCLC,KCCLC,ø,Spi,ø,S,Sp,Spi,Spio,Spion,C,CC,CCL,CCLL,CCLLC,ø,10,6,13,7,7,11,3,6,6,3,3,3,0,light,light,light,schwa,light,light,o,o,o,o,c,c,CCL,L,CL,CK,KC,CLC,CC,,C,C,,C,,,,,C,C,L,L,L,K,K,L,3,1,2,2,2,4,0,0,0,0,1,1,2,0,1,1,0,1,2,2,2,1,1,2,CCVV,VV,CVV,CV,VC,CVVC,1,0,0,1,1,1,N,NN,T,2,Spionageabwehr,undef
her,ø,r,er,her,eher,teher,C,KC,LKC,CLKC,CCLKC,ø,Sta,ø,S,St,Sta,Stat,Stati,C,CC,CCK,CCKA,CCKAL,ø,8,9,10,11,8,10,2,4,3,3,2,5,0,light,light,heavy,light,light,schwa,c,o,c,c,o,c,CCK,AL,LCC,CLC,CCL,KC,CC,A,,C,CC,,,,CC,C,,C,K,L,L,L,L,K,3,2,3,3,3,3,1,0,2,1,0,1,2,1,0,1,2,0,1,2,2,2,2,1,CCVC,CVV,VVCC,CVVC,CCVV,VC,3,0,1,1,1,1,N,NN,T,2,Stationsvorsteher,undef
te,ø,e,te,mte,amte,eamte,K,CK,CCK,KCCK,KKCCK,ø,Sub,ø,S,Su,Sub,Suba,Subal,C,CK,CKC,CKCK,CKCKC,ø,10,10,14,7,9,7,3,5,3,3,4,3,-1,light,light,heavy,schwa,light,schwa,c,c,c,o,c,o,CKC,KC,CKCC,CK,KC,CK,C,,C,C,,C,C,C,CC,,C,,K,K,K,K,K,K,3,2,4,2,2,2,1,1,2,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,CVC,VC,CVCC,CV,VC,CV,2,1,3,1,1,1,N,AN,T,2,Subalternbeamte,undef
ner,ø,r,er,ner,aner,kaner,C,KC,CKC,LCKC,CLCKC,ø,S2d,ø,S,Su,Sue,Sued,Sueda,C,CL,CLC,CLCK,CLCKC,ø,10,6,9,12,11,13,3,6,4,6,5,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,CLC,K,CL,CL,CL,CKC,C,,C,C,C,C,C,,,,,C,L,K,L,L,L,K,3,1,2,2,2,3,1,1,0,0,0,1,1,0,1,1,1,1,2,1,2,2,2,1,CVVC,VC,CVV,CVV,CVV,CVC,1,1,0,0,0,2,N,NN,T,2,Suedamerikaner,multa
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Sup,ø,S,Su,Sup,Supp,Suppl,C,CK,CKC,CKCC,CKCCL,ø,9,11,13,12,7,15,4,3,3,6,3,5,0,light,light,heavy,light,schwa,light,c,o,c,o,o,c,CK,CCL,CKCC,CL,CK,CKC,C,CC,C,C,C,C,,,CC,,,C,K,L,K,L,K,K,3,3,4,3,2,4,1,0,2,0,0,1,1,2,1,1,1,1,1,2,1,2,1,1,CVC,CCVV,CVCC,CVV,CV,CVC,2,1,3,0,1,2,N,NV,T,2,Supplementlieferung,undef
ne,ø,e,ne,ine,hine,chine,K,CK,LCK,CLCK,KCLCK,ø,Ta,ø,T,Ta,Tab,Tabe,Tabel,C,CK,CKC,CKCK,CKCKC,ø,7,7,16,9,9,9,3,3,5,4,4,4,0,light,light,light,light,light,schwa,c,c,c,c,o,o,CK,CK,CLC,CK,CL,CK,C,C,C,C,C,C,,,C,,,,K,K,L,K,L,K,2,3,4,2,4,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,1,CVC,CVC,CVVC,CVC,CVV,CV,2,2,1,2,0,1,N,VN,T,2,Tabelliermaschine,undef
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,Te,ø,T,Te,Tel,Tele,Telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,10,11,12,12,3,5,3,3,4,4,0,light,light,light,light,light,light,o,o,c,c,c,c,CL,CL,CLC,CKC,CKC,CKC,C,C,C,C,C,C,,,C,C,C,C,L,L,L,K,K,K,2,2,3,3,3,4,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,CVV,CVV,CVVC,CVC,CVC,CVC,0,0,1,2,2,2,N,NV,T,2,Telefonverbindung,undef
le,ø,e,le,ale,rale,trale,K,CK,LCK,CLCK,CCLCK,ø,Te,ø,T,Te,Tel,Tele,Telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,10,10,15,10,3,5,3,3,5,5,0,light,light,light,light,light,schwa,o,o,c,c,o,o,CL,CL,CLC,AKC,CCL,CK,C,C,C,A,CC,C,,,C,C,,,L,L,L,K,L,K,2,2,3,3,3,2,0,0,1,1,0,0,1,1,1,1,2,1,2,2,2,1,2,1,CVV,CVV,CVVC,CVC,CCVV,CV,0,0,1,2,1,1,N,NN,T,2,Telefonzentrale,undef
se,ø,e,se,sse,esse,resse,K,CK,KCK,CKCK,CCKCK,ø,Te,ø,T,Te,Tel,Tele,Teleg,C,CL,CLC,CLCL,CLCLC,ø,7,10,14,6,11,7,3,5,3,6,3,3,-1,light,light,light,light,light,schwa,o,o,c,c,c,o,CL,CL,CCKC,K,CCK,CK,C,C,CC,,CC,C,,,C,,,,L,L,K,K,K,K,2,2,5,1,4,2,0,0,1,1,1,0,1,1,2,0,2,1,2,2,1,1,1,1,CVV,CVV,CCVC,VC,CCVC,CV,0,0,3,1,3,1,N,NN,T,2,Telegrammadresse,undef
nung,ø,g,ng,ung,nung,fnung,C,KC,CKC,CCKC,KCCKC,ø,Te,ø,T,Te,Tes,Test,Testa,C,CK,CKC,CKCC,CKCCK,ø,8,7,13,10,7,14,2,3,3,5,3,4,0,light,light,heavy,light,light,light,c,c,c,c,c,c,CKC,CK,CKCA,KC,KC,CKC,C,C,C,,,C,C,,CA,C,C,C,K,K,K,K,K,K,2,3,5,2,3,4,1,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,CVC,CVC,CVCC,VC,VC,CVC,2,2,3,1,1,2,N,NV,T,2,Testamentseroeffnung,undef
cker,ø,r,er,ker,cker,ecker,C,KC,CKC,KCKC,CKCKC,ø,Te,ø,T,Te,Tes,Test,Testa,C,CK,CKC,CKCC,CKCCK,ø,8,7,13,11,12,11,2,3,3,3,3,3,0,light,light,heavy,light,light,schwa,c,c,c,c,c,c,CKC,CK,CKCA,CKC,CCCK,CKC,C,C,C,C,CCC,C,C,,CA,C,,C,K,K,K,K,K,K,2,3,5,4,4,4,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,CVC,CVC,CVCC,CVC,CCCVC,CVC,2,2,3,2,4,2,N,NN,T,2,Testamentsvollstrecker,undef
be,ø,e,be,abe,gabe,ngabe,K,CK,LCK,CLCK,CCLCK,ø,To,ø,T,To,Tol,Tole,Toler,C,CL,CLC,CLCL,CLCLC,ø,7,10,14,9,11,7,3,5,3,4,5,3,-1,light,light,heavy,light,light,schwa,o,o,c,c,o,o,CL,CL,CKCA,KC,CL,CK,C,C,C,,C,C,,,CA,C,,,L,L,K,K,L,K,2,2,4,2,2,2,0,0,2,1,0,0,1,1,1,0,1,1,2,2,1,1,2,1,CVV,CVV,CVCC,VC,CVV,CV,0,0,3,1,0,1,N,NN,T,2,Toleranzangabe,undef
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Tor,ø,T,To,Tor,Tors,Torsi,C,CK,CKC,CKCC,CKCCL,ø,11,9,10,8,10,12,3,4,3,2,3,4,0,light,light,heavy,light,light,light,c,o,c,c,c,c,CKC,CL,LCC,CKC,CKC,CDC,C,C,,C,C,C,C,,CC,C,C,C,K,L,L,K,K,D,3,2,3,2,4,4,1,0,2,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2,CVC,CVV,VVCC,CVC,CVC,CVVC,2,0,1,2,2,1,N,NN,T,2,Torsionsfestigkeit,undef
ce,ø,e,ce,nce,ance,hance,K,CK,NCK,CNCK,CCNCK,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,10,11,9,7,8,3,5,2,4,3,-1,light,schwa,light,schwa,light,schwa,o,c,o,c,o,o,L,CKC,CL,CKCC,CN,CK,,C,C,C,C,C,,C,,CC,,,L,K,L,K,N,K,1,3,2,4,4,2,0,1,0,2,0,0,0,1,1,1,1,1,2,1,2,1,2,1,VV,CVC,CVV,CVCC,CVV,CV,0,2,0,3,0,1,N,ø,T,2,Ueberlebenschance,undef
$e,ø,e,se,sse,esse,oesse,K,CK,LCK,CLCK,CCLCK,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,10,11,11,7,8,3,5,2,3,3,-1,light,schwa,light,schwa,light,schwa,o,c,o,c,o,o,L,CKC,CL,CKCC,CCL,CK,,C,C,C,CC,C,,C,,CC,,,L,K,L,K,L,K,1,3,2,4,3,2,0,1,0,2,0,0,0,1,1,1,2,1,2,1,2,1,2,1,VV,CVC,CVV,CVCC,CCVV,CV,0,2,0,3,1,1,N,F,T,1,Ueberlebensgroesse,undef
beit,ø,t,it,eit,beit,rbeit,C,DC,CDC,CCDC,KCCDC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,7,13,10,12,8,3,3,3,5,4,0,light,schwa,light,heavy,light,light,o,c,c,c,c,c,L,CKC,CK,AKCC,KC,CDC,,C,C,A,,C,,C,,CC,C,C,L,K,K,K,K,D,1,3,3,5,2,4,0,1,1,2,1,1,0,1,1,1,0,1,2,1,1,1,1,2,VV,CVC,CVC,CVCC,VC,CVVC,0,2,2,3,1,1,N,NN,T,2,Uebersetzungsarbeit,undef
ro,ø,o,ro,ero,uero,buero,L,CL,LCL,CLCL,CCLCL,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,7,13,9,10,8,3,3,3,4,5,0,light,schwa,light,heavy,light,light,o,c,c,c,o,o,L,CKC,CK,AKCC,CL,CL,,C,C,A,C,C,,C,,CC,,,L,K,K,K,L,L,1,3,3,5,2,2,0,1,1,2,0,0,0,1,1,1,1,1,2,1,1,1,2,2,VV,CVC,CVC,CVCC,CVV,CVV,0,2,2,3,0,0,N,NN,T,2,Uebersetzungsbuero,undef
ler,ler,r,er,ler,hler,ehler,C,KC,CKC,LCKC,CLCKC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,7,13,7,14,8,3,3,3,3,4,0,light,schwa,light,heavy,light,schwa,o,c,c,c,o,c,L,CKC,CK,AKCC,CL,CKC,,C,C,A,C,C,,C,,CC,,C,L,K,K,K,L,K,1,3,3,5,3,3,0,1,1,2,0,1,0,1,1,1,1,1,2,1,1,1,2,1,VV,CVC,CVC,CVCC,CVV,CVC,0,2,2,3,0,2,N,NN,T,2,Uebersetzungsfehler,undef
merk,ø,k,rk,erk,merk,rmerk,C,CC,KCC,CKCC,CCKCC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,15,13,11,14,8,3,5,3,3,3,0,light,schwa,light,heavy,light,heavy,o,c,o,c,c,c,L,CKC,CCL,CKCC,CKC,CKCC,,C,CC,C,C,C,,C,,CC,C,CC,L,K,L,K,K,K,1,3,3,5,3,4,0,1,0,2,1,2,0,1,2,1,1,1,2,1,2,1,1,1,VV,CVC,CCVV,CVCC,CVC,CVCC,0,2,1,3,2,3,N,NN,T,2,Uebertragungsvermerk,undef
ter,ø,r,er,ter,eter,aeter,C,KC,CKC,LCKC,CLCKC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCA,ø,8,11,11,13,7,11,8,3,5,3,3,3,0,light,schwa,light,heavy,light,schwa,o,c,o,c,o,c,L,CKC,AD,CKCC,CL,CKC,,C,A,C,C,C,,C,,CC,,C,L,K,D,K,L,K,1,3,3,5,2,3,0,1,0,2,0,1,0,1,1,1,1,1,2,1,2,1,2,1,VV,CVC,CVV,CVCC,CVV,CVC,0,2,0,3,0,2,N,NN,T,2,Ueberzeugungstaeter,undef
dit,ø,t,it,dit,edit,redit,C,LC,CLC,LCLC,CLCLC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCA,ø,8,11,9,12,11,10,8,3,4,4,3,3,0,light,schwa,light,heavy,light,light,o,c,o,c,o,c,L,CKC,AL,KCC,CCL,CLC,,C,A,,CC,C,,C,,CC,,C,L,K,L,K,L,L,1,3,3,5,3,3,0,1,0,2,0,1,0,1,1,0,2,1,2,1,2,1,2,2,VV,CVC,CVV,VCC,CCVV,CVVC,0,2,0,2,1,1,N,NN,T,2,Ueberziehungskredit,undef
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,unb,unbe,unbek,K,KC,KCC,KCCK,KCCKC,ø,11,7,10,11,11,7,5,3,3,3,5,3,-1,light,schwa,light,schwa,light,schwa,c,o,c,c,o,o,KC,CK,CKC,CKC,CD,CK,,C,C,C,C,C,C,,C,C,,,K,K,K,K,D,K,2,2,4,3,3,2,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,VC,CV,CVC,CVC,CVV,CV,1,1,2,2,0,1,ADV,A,F,1,unbekannterweise,multa
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Une,Uner,Uners,K,KC,KCK,KCKC,KCKCC,ø,11,10,9,11,13,12,5,5,4,3,4,4,0,light,light,light,schwa,light,light,c,c,c,c,c,c,KC,KC,CK,CKC,CKC,CDC,,,C,C,C,C,C,C,,C,C,C,K,K,K,K,K,D,2,2,5,3,4,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,VC,VC,CVC,CVC,CVC,CVVC,1,1,2,2,2,1,N,A,T,1,Unerschuetterlichkeit,undef
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,ung,unge,unger,K,KC,KCC,KCCK,KCCKC,ø,11,7,11,11,11,7,5,3,3,3,5,3,-1,light,schwa,light,schwa,light,schwa,c,o,c,c,o,o,KC,CK,CKC,CKC,CD,CK,,C,C,C,C,C,C,,C,C,,,K,K,K,K,D,K,2,2,4,3,3,2,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,VC,CV,CVC,CVC,CVV,CV,1,1,2,2,0,1,ADV,ø,F,2,ungerechterweise,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,ung,ungl,unglu,K,KC,KCC,KCCC,KCCCK,ø,11,14,12,11,11,7,5,3,6,3,5,3,-1,light,light,light,schwa,light,schwa,c,c,c,c,o,o,KC,CCKC,CK,CKC,CD,CK,,CC,C,C,C,C,C,C,,C,,,K,K,K,K,D,K,2,5,2,4,3,2,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,2,1,VC,CCVC,CVC,CVC,CVV,CV,1,3,2,2,0,1,ADV,A,F,1,ungluecklicherweise,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,unn,unno,unnoe,K,KC,KCC,KCCL,KCCLC,ø,11,9,9,11,11,7,5,4,4,3,5,3,-1,light,light,light,schwa,light,schwa,c,o,o,c,o,o,KC,CL,CL,CKC,CD,CK,,C,C,C,C,C,C,,,C,,,K,L,L,K,D,K,2,2,2,3,3,2,1,0,0,1,0,0,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CV,1,0,0,2,0,1,ADV,A,F,1,unnoetigerweise,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,unr,unri,unric,K,KC,KCC,KCCK,KCCKC,ø,11,13,9,11,11,7,5,4,4,3,5,3,-1,light,light,light,schwa,light,schwa,c,c,o,c,o,o,KC,CKC,CL,CKC,CD,CK,,C,C,C,C,C,C,C,,C,,,K,K,L,K,D,K,2,4,2,3,3,2,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVV,CVC,CVV,CV,1,2,0,2,0,1,ADV,ø,F,2,unrichtigerweise,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,uns,unsc,unsch,K,KC,KCC,KCCK,KCCKC,ø,11,13,9,11,11,7,5,4,4,3,5,3,-1,light,light,light,schwa,light,schwa,c,c,o,c,o,o,KC,CKC,CL,CKC,CD,CK,,C,C,C,C,C,C,C,,C,,,K,K,L,K,D,K,2,5,2,3,3,2,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVV,CVC,CVV,CV,1,2,0,2,0,1,ADV,A,F,1,unschuldigerweise,multa
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,ADCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,16,11,10,5,3,4,4,5,3,0,light,schwa,light,heavy,light,schwa,c,c,o,c,o,c,KC,CKC,CL,CKCC,AD,CKC,,C,C,C,A,C,C,C,,CC,,C,K,K,L,K,D,K,2,3,3,5,3,4,1,1,0,2,0,1,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVV,CVCC,CVV,CVC,1,2,0,3,0,2,N,NN,T,2,Unterfuehrungszeichen,undef
sik,ø,k,ik,sik,usik,musik,C,LC,CLC,LCLC,CLCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,11,10,5,3,3,3,5,3,-1,light,schwa,light,heavy,light,light,c,c,c,c,o,c,KC,CKC,CKC,CKCC,CL,CLC,,C,C,C,C,C,C,C,C,CC,,C,K,K,K,K,L,L,2,3,3,5,2,3,1,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,2,2,VC,CVC,CVC,CVCC,CVV,CVVC,1,2,2,3,0,1,N,NN,T,2,Unterhaltungsmusik,undef
gramm,ø,m,mm,amm,ramm,gramm,C,KC,CKC,CCKC,LCCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,11,14,5,3,3,3,3,3,0,light,schwa,light,heavy,light,light,c,c,c,c,o,c,KC,CKC,CKC,CKCC,CCL,CCKC,,C,C,C,CC,CC,C,C,C,CC,,C,K,K,K,K,L,K,2,3,3,5,3,5,1,1,1,2,0,1,0,1,1,1,2,2,1,1,1,1,2,1,VC,CVC,CVC,CVCC,CCVV,CCVC,1,2,2,3,1,3,N,NN,T,2,Unterhaltungsprogramm,undef
man,ø,n,an,man,oman,roman,C,LC,CLC,LCLC,CLCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,10,16,5,3,3,3,5,5,0,light,schwa,light,heavy,light,light,c,c,c,c,o,c,KC,CKC,CKC,CKCC,CL,CLC,,C,C,C,C,C,C,C,C,CC,,C,K,K,K,K,L,L,2,3,3,5,2,3,1,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,2,2,VC,CVC,CVC,CVCC,CVV,CVVC,1,2,2,3,0,1,N,NN,T,2,Unterhaltungsroman,undef
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,10,12,5,3,3,3,3,4,0,light,schwa,light,heavy,light,light,c,c,c,c,c,c,KC,CKC,CKC,CKCC,CKC,CKC,,C,C,C,C,C,C,C,C,CC,C,C,K,K,K,K,K,K,2,3,3,5,3,4,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVCC,CVC,CVC,1,2,2,3,2,2,N,NN,T,2,Unterhaltungssendung,undef
de,ø,e,de,nde,ende,uende,K,CK,CCK,KCCK,CKCCK,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,10,13,12,7,5,3,5,3,4,3,-1,light,schwa,light,heavy,light,schwa,c,c,c,c,c,o,KC,CKC,CK,CKCC,CKC,CK,,C,C,C,C,C,C,C,,CC,C,,K,K,K,K,K,K,2,3,3,5,3,2,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVCC,CVC,CV,1,2,2,3,2,1,N,NN,T,2,Unterlassungssuende,undef
