syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_open0,syl_open1,syl_open2,syl_phoncat0,syl_phoncat1,syl_phoncat2,onset_phoncat0,onset_phoncat1,onset_phoncat2,koda_phoncat0,koda_phoncat1,koda_phoncat2,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,syl_len0,syl_len1,syl_len2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,syl_cv0,syl_cv1,syl_cv2,cv_ratio0,cv_ratio1,cv_ratio2,pos,comp_struct,nomen,comp_len,Word,stress_class
fern,ø,n,rn,ern,fern,efern,C,CC,KCC,CKCC,LCKCC,aus,aus,a,au,aus,ausl,ausli,D,DC,DCC,DCCL,DCCLC,11,12,14,5,6,3,1,light,light,schwa,c,o,c,DC,CL,CKCC,,C,C,C,,CC,D,L,K,3,3,4,1,0,2,0,1,1,2,2,1,VVC,CVV,CVCC,0,0,3,V,V,F,1,ausliefern,antepaenultima
gen,ø,n,en,gen,egen,iegen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,ausli,D,DC,DCC,DCCL,DCCLC,11,12,10,5,6,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,3,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausliegen,antepaenultima
ben,ø,n,en,ben,oben,loben,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,10,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausloben,antepaenultima
bung,ø,g,ng,ung,bung,obung,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausl,Auslo,D,DC,DCC,DCCL,DCCLC,11,10,12,5,5,4,0,light,light,light,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,4,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Auslobung,antepaenultima
feln,ø,n,ln,eln,feln,ffeln,C,CC,KCC,CKCC,KCKCC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCK,DCCKC,11,10,14,5,5,3,1,light,light,schwa,c,c,c,DC,CK,CKCC,,C,C,C,,CC,D,K,K,3,3,4,1,1,2,0,1,1,2,1,1,VVC,CVC,CVCC,0,2,3,V,V,F,1,ausloeffeln,antepaenultima
sen,ø,n,en,sen,osen,losen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,10,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,auslosen,antepaenultima
sen,ø,n,en,sen,esen,oesen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,10,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausloesen,antepaenultima
bar,bar,r,ar,bar,sbar,esbar,C,LC,CLC,CCLC,LCCLC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,11,15,5,3,5,2,light,light,light,c,c,c,DC,CLC,CLC,,C,C,C,C,C,D,L,L,3,3,3,1,1,1,0,1,1,2,2,2,VVC,CVVC,CVVC,0,1,1,A,V,F,1,ausloesbar,antepaenultima
bar,bar,r,ar,bar,sbar,osbar,C,LC,CLC,CCLC,LCCLC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,11,15,5,3,5,2,light,light,light,c,c,c,DC,CLC,CLC,,C,C,C,C,C,D,L,L,3,3,3,1,1,1,0,1,1,2,2,2,VVC,CVVC,CVVC,0,1,1,A,V,F,1,auslosbar,antepaenultima
schen,ø,n,en,hen,chen,schen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,10,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,5,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausloeschen,antepaenultima
ser,ø,r,er,ser,eser,oeser,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausl,Auslo,D,DC,DCC,DCCL,DCCLC,11,10,11,5,5,3,0,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Ausloeser,antepaenultima
sung,ø,g,ng,ung,sung,osung,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausl,Auslo,D,DC,DCC,DCCL,DCCLC,11,10,12,5,5,4,0,light,light,light,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,4,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Auslosung,antepaenultima
sung,ø,g,ng,ung,sung,esung,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausl,Auslo,D,DC,DCC,DCCL,DCCLC,11,10,12,5,5,4,0,light,light,light,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,4,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Ausloesung,antepaenultima
ten,ø,n,en,ten,oten,loten,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,auslo,D,DC,DCC,DCCL,DCCLC,11,10,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausloten,antepaenultima
ten,ø,n,en,ten,ften,eften,C,KC,CKC,CCKC,LCCKC,aus,aus,a,au,aus,ausl,auslu,D,DC,DCC,DCCL,DCCLC,11,13,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CLC,CKC,,C,C,C,C,C,D,L,K,3,3,3,1,1,1,0,1,1,2,2,1,VVC,CVVC,CVC,0,1,2,V,V,F,1,auslueften,antepaenultima
gen,ø,n,en,gen,ugen,lugen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausl,auslu,D,DC,DCC,DCCL,DCCLC,11,12,10,5,6,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,auslugen,antepaenultima
schen,ø,n,en,hen,chen,schen,C,KC,CKC,CCKC,KCCKC,aus,aus,a,au,aus,ausl,auslu,D,DC,DCC,DCCK,DCCKC,11,13,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CKC,CKC,,C,C,C,C,C,D,K,K,3,3,5,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,auslutschen,antepaenultima
chen,chen,n,en,hen,chen,achen,C,KC,CKC,KCKC,CKCKC,aus,aus,a,au,aus,ausm,ausma,D,DC,DCC,DCCK,DCCKC,11,9,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CK,CKC,,C,C,C,,C,D,K,K,3,2,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausmachen,antepaenultima
len,ø,n,en,len,hlen,ahlen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausm,ausma,D,DC,DCC,DCCL,DCCLC,11,13,13,5,6,4,1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,3,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausmahlen,antepaenultima
lung,ø,g,ng,ung,lung,hlung,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausm,Ausma,D,DC,DCC,DCCL,DCCLC,11,13,15,5,6,5,2,light,light,light,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,3,4,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Ausmahlung,antepaenultima
len,ø,n,en,len,alen,malen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausm,ausma,D,DC,DCC,DCCL,DCCLC,11,13,13,5,6,4,1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausmalen,antepaenultima
lung,ø,g,ng,ung,lung,alung,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausm,Ausma,D,DC,DCC,DCCL,DCCLC,11,13,15,5,6,5,2,light,light,light,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,4,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Ausmalung,antepaenultima
ren,ø,n,en,ren,eren,aeren,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausm,ausma,D,DC,DCC,DCCL,DCCLC,11,9,13,5,4,4,1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,2,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausmaeren,antepaenultima
chen,chen,n,en,hen,chen,rchen,C,KC,CKC,CCKC,KCCKC,aus,aus,a,au,aus,ausm,ausma,D,DC,DCC,DCCK,DCCKC,11,13,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CKC,CKC,,C,C,C,C,C,D,K,K,3,3,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,N,F,1,ausmarchen,antepaenultima
ern,ø,n,rn,ern,uern,auern,C,CC,KCC,DKCC,CDKCC,aus,aus,a,au,aus,ausm,ausma,D,DC,DCC,DCCD,DCCDK,11,13,13,5,6,4,1,light,light,schwa,c,o,c,DC,CD,KCC,,C,,C,,CC,D,D,K,3,3,3,1,0,2,0,1,0,2,2,1,VVC,CVV,VCC,0,0,2,V,V,F,1,ausmauern,antepaenultima
$eln,ø,n,ln,eln,seln,sseln,C,CC,KCC,CKCC,DCKCC,aus,aus,a,au,aus,ausm,ausme,D,DC,DCC,DCCD,DCCDC,11,13,14,5,6,3,1,light,light,schwa,c,o,c,DC,CD,CKCC,,C,C,C,,CC,D,D,K,3,3,4,1,0,2,0,1,1,2,2,1,VVC,CVV,CVCC,0,0,3,V,V,F,1,ausmeisseln,antepaenultima
geln,ø,n,ln,eln,geln,rgeln,C,CC,KCC,CKCC,CCKCC,aus,aus,a,au,aus,ausm,ausme,D,DC,DCC,DCCK,DCCKC,11,13,14,5,4,3,1,light,light,schwa,c,c,c,DC,CKC,CKCC,,C,C,C,C,CC,D,K,K,3,3,4,1,1,2,0,1,1,2,1,1,VVC,CVC,CVCC,0,2,3,V,V,F,1,ausmergeln,antepaenultima
lung,ø,g,ng,ung,lung,glung,C,KC,CKC,CCKC,CCCKC,Aus,ø,A,Au,Aus,Ausm,Ausme,D,DC,DCC,DCCK,DCCKC,11,13,16,5,4,4,2,light,light,light,c,c,c,DC,CKC,CCKC,,C,CC,C,C,C,D,K,K,3,4,4,1,1,1,0,1,2,2,1,1,VVC,CVC,CCVC,0,2,3,N,V,T,1,Ausmerglung,antepaenultima
zen,ø,n,en,zen,rzen,erzen,C,KC,AKC,CAKC,KCAKC,aus,aus,a,au,aus,ausm,ausme,D,DC,DCC,DCCK,DCCKC,11,13,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CKC,AKC,,C,A,C,C,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausmerzen,antepaenultima
zung,ø,g,ng,ung,zung,rzung,C,KC,AKC,CAKC,KCAKC,Aus,ø,A,Au,Aus,Ausm,Ausme,D,DC,DCC,DCCK,DCCKC,11,13,12,5,4,4,0,light,light,light,c,c,c,DC,CKC,AKC,,C,A,C,C,C,D,K,K,3,3,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,N,V,T,1,Ausmerzung,antepaenultima
sen,ø,n,en,sen,ssen,essen,C,KC,CKC,KCKC,CKCKC,aus,aus,a,au,aus,ausm,ausme,D,DC,DCC,DCCK,DCCKC,11,9,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CK,CKC,,C,C,C,,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausmessen,antepaenultima
sung,ø,g,ng,ung,sung,ssung,C,KC,CKC,KCKC,CKCKC,Aus,ø,A,Au,Aus,Ausm,Ausme,D,DC,DCC,DCCK,DCCKC,11,9,12,5,4,4,0,light,light,light,c,c,c,DC,CK,CKC,,C,C,C,,C,D,K,K,3,3,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,N,V,T,1,Ausmessung,antepaenultima
ten,ø,n,en,ten,eten,ieten,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausm,ausmi,D,DC,DCC,DCCL,DCCLC,11,11,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,3,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausmieten,antepaenultima
sten,ø,n,en,ten,sten,isten,C,KC,CKC,CCKC,KCCKC,aus,aus,a,au,aus,ausm,ausmi,D,DC,DCC,DCCK,DCCKC,11,12,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CKC,CKC,,C,C,C,C,C,D,K,K,3,2,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausmisten,antepaenultima
teln,ø,n,ln,eln,teln,tteln,C,CC,KCC,CKCC,KCKCC,aus,aus,a,au,aus,ausm,ausmi,D,DC,DCC,DCCK,DCCKC,11,11,14,5,5,3,1,light,light,schwa,c,c,c,DC,CK,CKCC,,C,C,C,,CC,D,K,K,3,3,4,1,1,2,0,1,1,2,1,1,VVC,CVC,CVCC,0,2,3,V,N,F,1,ausmitteln,antepaenultima
tig,ø,g,ig,tig,ttig,ittig,C,KC,CKC,KCKC,CKCKC,aus,aus,a,au,aus,ausm,ausmi,D,DC,DCC,DCCK,DCCKC,11,11,10,5,5,3,-1,light,light,light,c,c,c,DC,CK,CKC,,C,C,C,,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,A,A,F,1,ausmittig,antepaenultima
lung,ø,g,ng,ung,lung,tlung,C,KC,CKC,CCKC,KCCKC,Aus,ø,A,Au,Aus,Ausm,Ausmi,D,DC,DCC,DCCK,DCCKC,11,11,16,5,5,4,2,light,light,light,c,c,c,DC,CK,CCKC,,C,CC,C,,C,D,K,K,3,4,4,1,1,1,0,1,2,2,1,1,VVC,CVC,CCVC,0,2,3,N,V,T,1,Ausmittlung,antepaenultima
geln,ø,n,ln,eln,geln,ugeln,C,CC,KCC,CKCC,LCKCC,aus,aus,a,au,aus,ausm,ausmu,D,DC,DCC,DCCL,DCCLC,11,11,14,5,5,3,1,light,light,schwa,c,o,c,DC,CL,CKCC,,C,C,C,,CC,D,L,K,3,2,4,1,0,2,0,1,1,2,2,1,VVC,CVV,CVCC,0,0,3,V,V,F,1,ausmugeln,antepaenultima
den,ø,n,en,den,nden,enden,C,KC,CKC,CCKC,KCCKC,aus,aus,a,au,aus,ausm,ausmu,D,DC,DCC,DCCK,DCCKC,11,14,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CKC,CKC,,C,C,C,C,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausmuenden,antepaenultima
zen,ø,n,en,zen,nzen,enzen,C,KC,AKC,CAKC,KCAKC,aus,aus,a,au,aus,ausm,ausmu,D,DC,DCC,DCCK,DCCKC,11,14,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CKC,AKC,,C,A,C,C,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausmuenzen,antepaenultima
zung,ø,g,ng,ung,zung,nzung,C,KC,AKC,CAKC,KCAKC,Aus,ø,A,Au,Aus,Ausm,Ausmu,D,DC,DCC,DCCK,DCCKC,11,14,12,5,4,4,0,light,light,light,c,c,c,DC,CKC,AKC,,C,A,C,C,C,D,K,K,3,3,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,N,V,T,1,Ausmuenzung,antepaenultima
stern,ø,n,rn,ern,tern,stern,C,CC,KCC,CKCC,CCKCC,aus,aus,a,au,aus,ausm,ausmu,D,DC,DCC,DCCK,DCCKC,11,12,14,5,4,3,1,light,light,schwa,c,c,c,DC,CKC,CKCC,,C,C,C,C,CC,D,K,K,3,2,5,1,1,2,0,1,1,2,1,1,VVC,CVC,CVCC,0,2,3,V,V,F,1,ausmustern,antepaenultima
me,ø,e,me,hme,ahme,nahme,K,CK,LCK,CLCK,CCLCK,Aus,ø,A,Au,Aus,Ausn,Ausna,D,DC,DCC,DCCL,DCCLC,11,13,9,5,6,4,-1,light,light,schwa,c,o,o,DC,CL,CK,,C,C,C,,,D,L,K,3,3,2,1,0,0,0,1,1,2,2,1,VVC,CVV,CV,0,0,1,N,V,T,1,Ausnahme,antepaenultima
los,los,s,os,los,slos,mslos,C,LC,CLC,CCLC,CCCLC,aus,aus,a,au,aus,ausn,ausna,D,DC,DCC,DCCL,DCCLC,11,17,11,5,4,3,0,light,heavy,light,c,c,c,DC,CLCC,CLC,,C,C,C,CC,C,D,L,L,3,5,3,1,2,1,0,1,1,2,2,2,VVC,CVVCC,CVVC,0,1,1,A,N,F,1,ausnahmslos,antepaenultima
men,ø,n,en,men,hmen,ehmen,C,KC,CKC,LCKC,CLCKC,aus,aus,a,au,aus,ausn,ausne,D,DC,DCC,DCCL,DCCLC,11,9,12,5,4,4,0,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,3,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,ausnehmen,antepaenultima
mend,ø,d,nd,end,mend,hmend,C,CC,KCC,CKCC,LCKCC,aus,aus,a,au,aus,ausn,ausne,D,DC,DCC,DCCL,DCCLC,11,9,13,5,4,3,1,light,light,schwa,c,o,c,DC,CL,CKCC,,C,C,C,,CC,D,L,K,3,3,4,1,0,2,0,1,1,2,2,1,VVC,CVV,CVCC,0,0,3,A,F,F,1,ausnehmend,antepaenultima
mer,ø,r,er,mer,hmer,ehmer,C,KC,CKC,LCKC,CLCKC,Aus,ø,A,Au,Aus,Ausn,Ausne,D,DC,DCC,DCCL,DCCLC,11,9,13,5,4,4,1,light,light,schwa,c,o,c,DC,CL,CKC,,C,C,C,,C,D,L,K,3,3,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,N,V,T,1,Ausnehmer,antepaenultima
tern,ø,n,rn,ern,tern,htern,C,CC,KCC,CKCC,CCKCC,aus,aus,a,au,aus,ausn,ausnu,D,DC,DCC,DCCK,DCCKC,11,12,14,5,4,3,1,light,light,schwa,c,c,c,DC,CKC,CKCC,,C,C,C,C,CC,D,K,K,3,4,4,1,1,2,0,1,1,2,1,1,VVC,CVC,CVCC,0,2,3,V,A,F,1,ausnuechtern,antepaenultima
zen,ø,n,en,zen,tzen,utzen,C,KC,AKC,KAKC,CKAKC,aus,aus,a,au,aus,ausn,ausnu,D,DC,DCC,DCCK,DCCKA,11,11,10,5,5,3,-1,light,light,schwa,c,c,c,DC,CK,AKC,,C,A,C,,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausnutzen,antepaenultima
zen,ø,n,en,zen,tzen,etzen,C,KC,AKC,KAKC,CKAKC,aus,aus,a,au,aus,ausn,ausnu,D,DC,DCC,DCCK,DCCKA,11,11,10,5,5,3,-1,light,light,schwa,c,c,c,DC,CK,AKC,,C,A,C,,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausnuetzen,antepaenultima
zung,ø,g,ng,ung,zung,tzung,C,KC,AKC,KAKC,CKAKC,Aus,ø,A,Au,Aus,Ausn,Ausnu,D,DC,DCC,DCCK,DCCKA,11,11,12,5,5,4,0,light,light,light,c,c,c,DC,CK,AKC,,C,A,C,,C,D,K,K,3,3,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,N,V,T,1,Ausnutzung,antepaenultima
zung,ø,g,ng,ung,zung,tzung,C,KC,AKC,KAKC,CKAKC,Aus,ø,A,Au,Aus,Ausn,Ausnu,D,DC,DCC,DCCK,DCCKA,11,11,12,5,5,4,0,light,light,light,c,c,c,DC,CK,AKC,,C,A,C,,C,D,K,K,3,3,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,N,V,T,1,Ausnuetzung,antepaenultima
cken,ø,n,en,ken,cken,acken,C,KC,CKC,KCKC,CKCKC,aus,aus,a,au,aus,ausp,auspa,D,DC,DCC,DCCK,DCCKC,11,7,10,5,3,3,-1,light,light,schwa,c,c,c,DC,CK,CKC,,C,C,C,,C,D,K,K,3,2,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,auspacken,antepaenultima
ken,ø,n,en,ken,rken,arken,C,KC,CKC,CCKC,KCCKC,aus,aus,a,au,aus,ausp,auspa,D,DC,DCC,DCCK,DCCKC,11,11,10,5,3,3,-1,light,light,schwa,c,c,c,DC,CKC,CKC,,C,C,C,C,C,D,K,K,3,3,3,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,ausparken,antepaenultima
schen,ø,n,en,hen,chen,schen,C,KC,CKC,CCKC,DCCKC,aus,aus,a,au,aus,ausp,auspe,D,DC,DCC,DCCD,DCCDC,11,12,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CDC,CKC,,C,C,C,C,C,D,D,K,3,4,5,1,1,1,0,1,1,2,2,1,VVC,CVVC,CVC,0,1,2,V,V,F,1,auspeitschen,antepaenultima
schung,ø,g,ng,ung,hung,chung,C,KC,CKC,CCKC,DCCKC,Aus,ø,A,Au,Aus,Ausp,Auspe,D,DC,DCC,DCCD,DCCDC,11,12,12,5,4,4,0,light,light,light,c,c,c,DC,CDC,CKC,,C,C,C,C,C,D,D,K,3,4,6,1,1,1,0,1,1,2,2,1,VVC,CVVC,CVC,0,1,2,N,V,T,1,Auspeitschung,antepaenultima
deln,ø,n,ln,eln,deln,ndeln,C,CC,KCC,CKCC,CCKCC,aus,aus,a,au,aus,ausp,auspe,D,DC,DCC,DCCK,DCCKC,11,10,14,5,3,3,1,light,light,schwa,c,c,c,DC,CKC,CKCC,,C,C,C,C,CC,D,K,K,3,3,4,1,1,2,0,1,1,2,1,1,VVC,CVC,CVCC,0,2,3,V,V,F,1,auspendeln,antepaenultima
len,ø,n,en,len,hlen,ehlen,C,KC,CKC,LCKC,ALCKC,aus,aus,a,au,aus,ausp,auspf,D,DC,DCA,DCAL,DCALC,11,7,13,5,3,4,1,light,light,schwa,c,o,c,DC,AL,CKC,,A,C,C,,C,D,L,K,3,4,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,auspfaehlen,antepaenultima
fen,ø,n,en,fen,ifen,eifen,C,KC,CKC,DCKC,ADCKC,aus,aus,a,au,aus,ausp,auspf,D,DC,DCA,DCAD,DCADC,11,11,10,5,5,3,-1,light,light,schwa,c,o,c,DC,AD,CKC,,A,C,C,,C,D,D,K,3,4,3,1,0,1,0,1,1,2,2,1,VVC,CVV,CVC,0,0,2,V,V,F,1,auspfeifen,antepaenultima
zen,ø,n,en,zen,nzen,anzen,C,KC,AKC,CAKC,KCAKC,aus,aus,a,au,aus,ausp,auspf,D,DC,DCA,DCAC,DCACK,11,14,10,5,3,3,-1,light,light,schwa,c,c,c,DC,ACKC,AKC,,AC,A,C,C,C,D,K,K,3,5,3,1,1,1,0,2,1,2,1,1,VVC,CCVC,CVC,0,3,2,V,V,F,1,auspflanzen,antepaenultima
cken,ø,n,en,ken,cken,ecken,C,KC,CKC,KCKC,CKCKC,aus,aus,a,au,aus,ausp,auspf,D,DC,DCA,DCAC,DCACK,11,13,10,5,4,3,-1,light,light,schwa,c,c,c,DC,ACK,CKC,,AC,C,C,,C,D,K,K,3,4,4,1,1,1,0,2,1,2,1,1,VVC,CCVC,CVC,0,3,2,V,V,F,1,auspfluecken,antepaenultima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,KCKC,CKCKC,aus,aus,a,au,aus,ausp,auspi,D,DC,DCC,DCCK,DCCKC,11,9,10,5,4,3,-1,light,light,schwa,c,c,c,DC,CK,CKC,,C,C,C,,C,D,K,K,3,2,4,1,1,1,0,1,1,2,1,1,VVC,CVC,CVC,0,2,2,V,V,F,1,auspichen,antepaenultima
dern,ø,n,rn,ern,dern,udern,C,CC,KCC,CKCC,DCKCC,aus,aus,a,au,aus,ausp,auspl,D,DC,DCC,DCCC,DCCCD,11,15,14,5,5,3,1,light,light,schwa,c,o,c,DC,CCD,CKCC,,CC,C,C,,CC,D,D,K,3,4,4,1,0,2,0,2,1,2,2,1,VVC,CCVV,CVCC,0,1,3,V,V,F,1,ausplaudern,antepaenultima
schen,ø,n,en,hen,chen,schen,C,KC,CKC,DCKC,CDCKC,aus,aus,a,au,aus,ausp,auspl,D,DC,DCC,DCCC,DCCCD,11,15,10,5,5,3,-1,light,light,schwa,c,o,c,DC,CCD,CKC,,CC,C,C,,C,D,D,K,3,4,5,1,0,1,0,2,1,2,2,1,VVC,CCVV,CVC,0,1,2,V,V,F,1,ausplauschen,antepaenultima
dern,ø,n,rn,ern,dern,ndern,C,CC,KCC,CKCC,CCKCC,aus,aus,a,au,aus,ausp,auspl,D,DC,DCC,DCCC,DCCCK,11,16,14,5,4,3,1,light,light,schwa,c,c,c,DC,CCKC,CKCC,,CC,C,C,C,CC,D,K,K,3,4,4,1,1,2,0,2,1,2,1,1,VVC,CCVC,CVCC,0,3,3,V,V,F,1,auspluendern,antepaenultima
stern,ø,n,rn,ern,tern,stern,C,CC,KCC,CKCC,CCKCC,aus,aus,a,au,aus,ausp,auspo,D,DC,DCC,DCCK,DCCKC,11,11,15,5,3,3,2,light,light,schwa,c,c,c,DC,CKC,CCKCC,,C,CC,C,C,CC,D,K,K,3,3,5,1,1,2,0,1,2,2,1,1,VVC,CVC,CCVCC,0,2,4,V,V,F,1,auspolstern,antepaenultima
