syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
1,2,2,3,3,E,pi,go,nen,tum,um,ø,N,N,SAA,ø,L,LC,LCL,LCLC,LCLCL,C,LC,CLC,CCLC,KCCLC,noacc,VV,CVV,CVV,CVC,CVVC,0,0,0,2,1,0,0,0,1,1,0,1,1,1,1,2,2,2,1,2,1,1,101,101,2001,1101,4,3,2,2,2,1,L,CL,CL,CKC,CLC,,C,C,C,C,,,,C,C,L,L,L,K,L,1,1,1,0,1,T,5,antepaenultima
1,2,3,2,3,E,pi,lep,ti,ker,er,ø,N,N,SA,ø,L,LC,LCL,LCLC,LCLCK,C,KC,CKC,LCKC,CLCKC,ø,VV,CVV,CVC,CVV,CVC,0,0,2,0,2,0,0,1,0,1,0,1,1,1,1,2,2,1,2,1,1,1,101,111,101,111,4,3,2,3,2,1,L,CL,CKC,CL,CKC,,C,C,C,C,,,C,,C,L,L,K,L,K,1,1,1,1,0,T,5,antepaenultima
1,2,2,3,4,e,pi,so,den,haft,aft,ø,A,N,SAA,ø,L,LC,LCL,LCLC,LCLCL,C,CC,KCC,CKCC,CCKCC,ø,VV,CVV,CVV,CVC,CVCC,0,0,0,2,3,0,0,0,1,2,0,1,1,1,1,2,2,2,1,1,1,1,101,101,1101,301,4,3,2,2,1,1,L,CL,CL,CKC,CKCC,,C,C,C,C,,,,C,CC,L,L,L,K,K,1,1,1,0,2,F,5,antepaenultima
1,2,3,2,5,e,po,che,ma,chend,end,ø,A,ø,SS,ø,L,LC,LCK,LCKC,LCKCK,C,CC,KCC,CKCC,KCKCC,ø,VV,CVC,CV,CVC,CVCC,0,2,1,2,3,0,1,0,1,2,0,1,1,1,1,2,1,1,1,1,2,1,101,101,1001,1201,4,2,2,3,2,1,L,CK,CK,CK,CKCC,,C,C,C,C,,,,,CC,L,K,K,K,K,1,1,0,1,0,F,5,sekunda
3,3,2,3,3,erb,ein,ge,ses,sen,en,ø,A,A,S,ø,K,KC,KCC,KCCD,KCCDC,C,KC,CKC,KCKC,CKCKC,ø,VCC,VVC,CV,CVC,CVC,2,0,1,2,2,2,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,111,1001,101,101,1101,2,4,2,2,2,1,KCC,DC,CK,CK,CKC,,,C,C,C,CC,C,,,C,K,D,K,K,K,2,1,0,1,0,F,5,prima
1,2,2,2,2,E,re,mi,ta,ge,e,ø,N,N,SA,ø,L,LC,LCL,LCLC,LCLCL,K,CK,LCK,CLCK,LCLCK,ø,VV,CVV,CVV,CVV,CV,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,1,11,1001,101,101,4,3,3,3,2,1,L,CL,CL,CL,CK,,C,C,C,C,,,,,,L,L,L,L,K,1,1,1,1,0,T,5,paenultima
2,3,5,2,3,er,fah,rungs,ge,m1$,1$,er,ADV,NA,SAS,noacc,K,KC,KCC,KCCL,KCCLC,C,LC,CLC,KCLC,CKCLC,ø,VC,CVV,CVCC,CV,CVVC,1,0,3,1,1,1,0,2,0,1,0,1,1,1,1,1,2,1,1,2,2,11,101,1111,101,1101,3,3,2,2,2,1,KC,CL,CKCC,CK,CLC,,C,C,C,C,C,,CC,,C,K,L,K,K,L,1,1,2,0,1,F,5,sekunda
2,4,2,3,4,Er,folg,lo,sig,keit,eit,er,N,A,SAA,noacc,K,KC,KCC,KCCK,KCCKC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVCC,CVV,CVC,CVVC,1,3,0,2,1,1,2,0,1,1,0,1,1,1,1,1,1,2,1,2,1,11,211,11,201,201,3,2,3,2,2,1,KC,CKCC,CL,CKC,CDC,,C,C,C,C,C,CC,,C,C,K,K,L,K,D,1,2,1,1,1,T,5,sekunda
2,4,3,4,5,er,folg,ver,spre,chend,end,er,A,ø,SS,noacc,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,KCKCC,ø,VC,CVCC,CVC,CCCVC,CVCC,1,3,2,4,3,1,2,1,1,2,0,1,1,3,1,1,1,1,1,1,2,11,211,111,211,1201,3,2,2,2,2,1,KC,CKCC,CKC,CCCK,CKCC,,C,C,CCC,C,C,CC,C,,CC,K,K,K,K,K,1,2,1,1,0,F,5,sekunda
2,3,5,3,3,er,hal,tungs,w2r,dig,ig,er,A,N,SAA,noacc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVCC,CVC,CVC,1,2,3,2,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,11,111,1201,111,201,3,2,2,3,2,1,KC,CKC,CKCC,CKC,CKC,,C,C,C,C,C,C,CC,C,C,K,K,K,K,K,1,1,2,1,1,F,5,sekunda
2,2,5,3,2,Er,ho,lungs,rei,se,e,er,N,NN,SAS,noacc,K,KC,KCC,KCCL,KCCLC,K,CK,DCK,CDCK,CCDCK,ø,VC,CVV,CVCC,CVV,CV,1,0,3,0,1,1,0,2,0,0,0,1,1,1,1,1,2,1,2,1,2,11,101,1111,11,101,3,2,2,4,2,1,KC,CL,CKCC,CD,CK,,C,C,C,C,C,,CC,,,K,L,K,D,K,1,1,2,1,0,T,5,sekunda
2,2,5,2,4,Er,ho,lungs,ur,laub,aub,er,N,NN,SAS,noacc,K,KC,KCC,KCCL,KCCLC,C,DC,CDC,CCDC,LCCDC,ø,VC,CVV,CVCC,VVC,CVVC,1,0,3,0,1,1,0,2,1,1,0,1,1,0,1,1,2,1,2,2,2,11,101,1111,11,111,3,2,2,4,3,1,KC,CL,CKCC,LC,CDC,,C,C,,C,C,,CC,C,C,K,L,K,L,D,1,1,2,1,1,T,5,sekunda
2,2,2,5,4,Er,in,ne,rungs,bild,ild,ø,N,NN,SAS,ø,K,KC,KCK,KCKC,KCKCK,C,CC,KCC,CKCC,CCKCC,ø,VC,VC,CV,CVCC,CVCC,1,1,1,3,3,1,1,0,2,2,0,0,1,1,1,1,1,1,1,1,2,11,1,1001,1111,211,3,5,3,2,2,1,KC,K,CK,CKCC,CKCC,,,C,C,C,C,,,CC,CC,K,K,K,K,K,1,1,0,2,2,T,5,sekunda
2,2,2,5,3,er,in,ne,rungs,los,os,ø,A,N,SAA,ø,K,KC,KCK,KCKC,KCKCK,C,LC,CLC,CCLC,CCCLC,ø,VC,VC,CV,CVCC,CVVC,1,1,1,3,1,1,1,0,2,1,0,0,1,1,1,1,1,1,1,2,1,11,1,1001,1111,111,3,5,3,2,2,1,KC,K,CK,CKCC,CLC,,,C,C,C,C,,,CC,C,K,K,K,K,L,1,1,0,2,1,F,5,sekunda
2,3,4,3,2,Er,mes,sens,fra,ge,e,ø,N,NN,SAS,ø,K,KC,KCC,KCCK,KCCKC,K,CK,LCK,CLCK,CCLCK,ø,VC,CVC,CVCC,CCVV,CV,1,2,3,1,1,1,1,2,0,0,0,1,1,2,1,1,1,1,2,1,2,11,1001,1201,111,101,3,3,2,3,2,-1,KC,CK,CKCC,CCL,CK,,C,C,CC,C,C,,CC,,,K,K,K,L,K,1,1,0,1,0,T,5,sekunda
2,4,5,2,4,Er,mitt,lungs,ar,beit,eit,er,N,NN,SAS,noacc,K,KC,KCC,KCCK,KCCKC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVC,CCVCC,VC,CVVC,1,2,4,1,1,1,1,2,1,1,0,1,2,0,1,1,1,1,1,2,2,11,1001,1211,11,201,3,3,2,3,2,-1,KC,CK,CCKCC,KC,CDC,,C,CC,,C,C,,CC,C,C,K,K,K,K,D,1,1,2,1,1,T,5,sekunda
2,3,5,2,4,Er,3ff,nungs,bi,lanz,anz,er,N,NN,SAS,noacc,K,KC,KCK,KCKC,KCKCC,A,CA,KCA,CKCA,LCKCA,ø,VC,VC,CVCC,CVV,CVCC,1,1,3,0,3,1,1,2,0,2,0,0,1,1,1,1,1,1,2,1,2,11,101,2101,101,1111,3,2,2,3,2,1,KC,KC,CKCC,CL,CKCA,,,C,C,C,C,C,CC,,CA,K,K,K,L,K,1,1,2,1,2,T,5,sekunda
1,2,2,3,3,e,ro,ti,sie,ren,en,ø,V,N,SA,ø,L,LC,LCL,LCLC,LCLCL,C,KC,CKC,LCKC,CLCKC,ø,VV,CVV,CVV,CVV,CVC,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,2,2,2,2,1,1,1,11,101,101,1011,4,3,3,3,3,1,L,CL,CL,CL,CKC,,C,C,C,C,,,,,C,L,L,L,L,K,1,1,1,1,0,F,5,paenultima
1,2,2,3,4,E,ro,ti,sie,rung,ung,ø,N,V,SA,ø,L,LC,LCL,LCLC,LCLCL,C,KC,CKC,LCKC,CLCKC,ø,VV,CVV,CVV,CVV,CVC,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,2,2,2,2,1,1,1,11,101,101,1011,4,3,3,3,3,1,L,CL,CL,CL,CKC,,C,C,C,C,,,,,C,L,L,L,L,K,1,1,1,1,1,T,5,paenultima
1,2,2,2,3,E,ro,to,ma,nie,ie,ø,N,NN,SAS,ø,L,LC,LCL,LCLC,LCLCL,L,CL,KCL,CKCL,LCKCL,ø,VV,CVV,CVV,CVC,CVV,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,1,11,101,1001,1001,4,3,2,3,3,1,L,CL,CL,CK,CL,,C,C,C,C,,,,,,L,L,L,K,L,1,1,1,1,1,T,5,ultima
2,4,5,3,4,Er,pres,sungs,ver,such,uch,er,N,NN,SAS,noacc,K,KC,KCC,KCCC,KCCCK,C,LC,CLC,CCLC,KCCLC,ø,VC,CCVC,CVCC,CVC,CVVC,1,3,3,2,1,1,1,2,1,1,0,2,1,1,1,1,1,1,1,2,2,11,111,1201,111,201,3,2,2,2,2,1,KC,CCK,CKCC,CKC,CLC,,CC,C,C,C,C,,CC,C,C,K,K,K,K,L,1,1,2,1,1,T,5,sekunda
2,4,3,3,2,er,prob,ter,wei,se,e,ø,ADV,ø,SAS,ø,K,KC,KCC,KCCC,KCCCL,K,CK,DCK,CDCK,CCDCK,ø,VC,CCVVC,CVC,CVV,CV,1,1,2,0,1,1,1,1,0,0,0,2,1,1,1,1,2,1,2,1,2,11,211,111,101,101,3,2,2,3,2,1,KC,CCLC,CKC,CD,CK,,CC,C,C,C,C,C,C,,,K,L,K,D,K,1,1,0,1,0,F,5,sekunda
2,5,5,2,5,Er,sch3p,fungs,zu,stand,and,er,N,NN,SAS,noacc,K,KC,KCC,KCCK,KCCKA,C,CC,KCC,CKCC,CCKCC,ø,VC,CVC,CVCC,CVV,CCVCC,1,2,3,0,4,1,1,2,0,2,0,1,1,1,2,1,1,1,2,1,2,11,101,1201,101,1301,3,2,2,3,1,1,KC,CK,AKCC,AL,CCKCC,,C,A,A,CC,C,,CC,,CC,K,K,K,L,K,1,1,2,1,2,T,5,sekunda
4,2,2,3,2,Erst,ge,b1,ren,de,e,ø,N,ø,SSA,ø,L,LC,LCC,LCCC,LCCCC,K,CK,CCK,KCCK,CKCCK,ø,VVCCC,CV,CVV,CVC,CV,1,1,0,2,1,3,0,0,1,0,0,1,1,1,1,2,1,2,1,1,2,211,101,101,1011,101,2,2,2,3,2,1,LCCC,CK,CL,CKC,CK,,C,C,C,C,CCC,,,C,,L,K,L,K,K,2,0,1,0,0,T,5,prima
4,2,2,2,2,Erst,ge,bo,re,ne,e,ø,N,ø,SSA,ø,L,LC,LCC,LCCC,LCCCC,K,CK,KCK,CKCK,LCKCK,ø,VVCCC,CV,CVV,CV,CV,1,1,0,1,1,3,0,0,0,0,0,1,1,1,1,2,1,2,1,1,2,211,101,101,11,1001,2,2,2,3,3,1,LCCC,CK,CL,CK,CK,,C,C,C,C,CCC,,,,,L,K,L,K,K,2,0,1,0,0,T,5,prima
4,3,2,2,2,Erst,kom,mu,ni,on,on,ø,N,ø,SS,ø,L,LC,LCC,LCCC,LCCCC,C,LC,LLC,CLLC,LCLLC,ø,VVCCC,CVC,CVV,CVV,VVC,1,2,0,0,0,3,1,0,0,1,0,1,1,1,0,2,1,2,2,2,2,211,101,1001,1001,1001,2,2,3,3,3,1,LCCC,CK,CL,CL,LC,,C,C,C,,CCC,,,,C,L,K,L,L,L,2,1,1,1,1,T,5,prima
2,4,2,3,4,Er,trag,f1,hig,keit,eit,er,N,A,SA,noacc,K,KC,KCC,KCCC,KCCCL,C,DC,CDC,CCDC,KCCDC,ø,VC,CCVVC,CVV,VC,CVVC,1,1,0,1,1,1,1,0,1,1,0,2,1,0,1,1,2,2,1,2,1,11,211,101,101,201,3,2,2,3,2,1,KC,CCLC,CL,KC,CDC,,CC,C,,C,C,C,,C,C,K,L,L,K,D,1,1,1,1,1,T,5,sekunda
2,5,4,2,4,Er,trags,stei,ge,rung,ung,er,N,NV,ø,noacc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVVCC,CCVV,CV,CVC,1,2,1,1,2,1,2,0,0,1,0,2,2,1,1,1,2,2,1,1,2,11,311,201,101,1011,3,2,2,2,3,1,KC,CCLCC,CCD,CK,CKC,,CC,CC,C,C,C,CC,,,C,K,L,D,K,K,1,2,1,0,1,T,5,sekunda
1,3,3,2,5,E,rup,tiv,ge,stein,ein,ø,N,AN,SS,ø,L,LC,LCK,LCKC,LCKCC,C,DC,CDC,CCDC,KCCDC,ø,VV,CVC,CVVC,CV,CCVVC,0,2,1,1,1,0,1,1,0,1,0,1,1,1,2,2,1,2,1,2,2,1,111,201,101,1201,4,3,2,2,2,1,L,CKC,CLC,CK,CCDC,,C,C,C,CC,,C,C,,C,L,K,L,K,D,1,1,1,0,1,T,5,antepaenultima
2,4,3,2,3,er,w1hn,ter,ma,$en,en,ø,ADV,F,SAA,ø,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVVC,CVC,CVV,CVC,1,1,2,0,2,1,1,1,0,1,0,1,1,1,1,1,2,1,2,1,1,11,1101,111,1001,1101,3,2,2,4,2,1,KC,CLC,CKC,CL,CKC,,C,C,C,C,C,C,C,,C,K,L,K,L,K,1,1,0,1,0,F,5,sekunda
2,5,2,3,4,Er,werbs,lo,sig,keit,eit,er,N,A,SAA,noacc,K,KC,KCC,KCCK,KCCKC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVCCC,CVV,CVC,CVVC,1,4,0,2,1,1,3,0,1,1,0,1,1,1,1,1,1,2,1,2,1,11,311,11,201,201,3,2,3,2,2,1,KC,CKCCC,CL,CKC,CDC,,C,C,C,C,C,CCC,,C,C,K,K,L,K,D,1,2,1,1,1,T,5,sekunda
2,5,2,2,2,Er,werbs,t1,ti,ge,e,er,N,A,SA,noacc,K,KC,KCC,KCCK,KCCKC,K,CK,KCK,CKCK,LCKCK,ø,VC,CVCCC,CVV,CVC,CV,1,4,0,2,1,1,3,0,1,0,0,1,1,1,1,1,1,2,1,1,1,11,311,101,101,101,3,2,2,3,2,-1,KC,CKCCC,CL,CK,CK,,C,C,C,C,C,CCC,,,,K,K,L,K,K,1,2,1,1,0,T,5,sekunda
2,5,2,2,3,er,werbs,un,f1,hig,ig,er,A,NA,SAS,noacc,K,KC,KCC,KCCK,KCCKC,C,KC,LKC,CLKC,CCLKC,ø,VC,CVCCC,VC,CVV,VC,1,4,1,0,1,1,3,1,0,1,0,1,0,1,0,1,1,1,2,1,2,11,311,1001,101,101,3,2,3,2,3,-1,KC,CKCCC,KC,CL,KC,,C,,C,,C,CCC,C,,C,K,K,K,L,K,1,2,1,1,1,F,5,sekunda
3,3,3,2,3,erz,kon,ser,va,tiv,iv,ø,A,A,AS,ø,K,KC,KCA,KCAC,KCACK,C,LC,CLC,KCLC,CKCLC,ø,VCC,CVC,CVC,CVC,CVVC,2,2,2,2,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,111,1101,111,101,201,2,2,2,2,2,-1,KCA,CKC,CKC,CK,CLC,,C,C,C,C,CA,C,C,,C,K,K,K,K,L,2,1,0,1,1,F,5,multa
1,2,4,2,4,E,ta,blis,se,ment,ent,ø,N,ø,ø,ø,L,LC,LCK,LCKC,LCKCC,N,CN,KCN,CKCN,KCKCN,ø,VV,CVC,CCVC,CV,CVV,0,2,3,1,0,0,1,1,0,0,0,1,2,1,1,2,1,1,1,2,0,1,101,111,101,1001,4,2,3,2,3,1,L,CK,CCK,CK,CN,,C,CC,C,C,,,,,,L,K,K,K,N,1,1,1,0,1,T,5,ultima
1,2,2,2,3,E,ty,mo,lo,gie,ie,ø,N,ø,ø,ø,L,LC,LCL,LCLC,LCLCL,L,CL,LCL,CLCL,LCLCL,ø,VV,CVV,CVV,CVV,CVV,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,0,1,101,1001,11,101,4,3,3,3,3,1,L,CL,CL,CL,CL,,C,C,C,C,,,,,,L,L,L,L,L,1,1,1,1,1,T,5,ultima
1,2,2,2,5,e,ty,mo,lo,gisch,isch,ø,A,N,SA,ø,L,LC,LCL,LCLC,LCLCL,C,KC,CKC,LCKC,CLCKC,ø,VV,CVV,CVV,CVV,CVC,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,2,2,2,2,1,1,1,101,1001,11,201,4,3,3,3,2,1,L,CL,CL,CL,CKC,,C,C,C,C,,,,,C,L,L,L,L,K,1,1,1,1,1,F,5,paenultima
2,2,2,2,2,Eu,ro,vi,si,on,on,ø,N,N,S,ø,D,DC,DCL,DCLC,DCLCL,C,LC,LLC,CLLC,LCLLC,ø,VV,CVV,CVV,CVV,VVC,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,1,1,11,101,101,1001,6,3,3,3,3,1,D,CL,CL,CL,LC,,C,C,C,,,,,,C,D,L,L,L,L,1,1,1,1,1,T,5,ultima
1,2,2,2,3,e,va,ku,ie,ren,en,ø,V,ø,ø,ø,L,LC,LCK,LCKC,LCKCL,C,KC,CKC,LCKC,LLCKC,ø,VV,CVC,CVV,VV,CVC,0,2,0,0,2,0,1,0,0,1,0,1,1,0,1,2,1,2,2,1,0,1,101,101,1,1011,4,2,3,5,3,1,L,CK,CL,L,CKC,,C,C,,C,,,,,C,L,K,L,L,K,1,1,1,1,0,F,5,paenultima
1,2,2,2,4,E,va,ku,ie,rung,ung,ø,N,V,SA,ø,L,LC,LCK,LCKC,LCKCL,C,KC,CKC,LCKC,LLCKC,ø,VV,CVC,CVV,VV,CVC,0,2,0,0,2,0,1,0,0,1,0,1,1,0,1,2,1,2,2,1,1,1,101,101,1,1011,4,2,3,5,3,1,L,CK,CL,L,CKC,,C,C,,C,,,,,C,L,K,L,L,K,1,1,1,1,1,T,5,paenultima
1,2,2,2,3,e,va,lu,ie,ren,en,ø,V,ø,ø,ø,L,LC,LCK,LCKC,LCKCL,C,KC,CKC,LCKC,LLCKC,ø,VV,CVC,CVV,VV,CVC,0,2,0,0,2,0,1,0,0,1,0,1,1,0,1,2,1,2,2,1,0,1,101,11,1,1011,4,2,4,5,3,1,L,CK,CL,L,CKC,,C,C,,C,,,,,C,L,K,L,L,K,1,1,1,1,0,F,5,paenultima
1,3,2,2,2,E,van,ge,li,um,um,ø,N,R,SA,ø,L,LC,LCK,LCKC,LCKCC,C,KC,LKC,CLKC,LCLKC,ø,VV,CVC,CVV,CVV,VC,0,2,0,0,1,0,1,0,0,1,0,1,1,1,0,2,1,2,2,1,1,1,1101,101,11,1001,4,2,2,4,3,1,L,CKC,CL,CL,KC,,C,C,C,,,C,,,C,L,K,L,L,K,1,1,1,1,1,T,5,antepaenultima
1,2,2,3,3,e,va,po,rie,ren,en,ø,V,R,SA,ø,L,LC,LCK,LCKC,LCKCL,C,KC,CKC,LCKC,CLCKC,ø,VV,CVC,CVV,CVV,CVC,0,2,0,0,2,0,1,0,0,1,0,1,1,1,1,2,1,2,2,1,1,1,101,101,11,1011,4,2,2,4,3,1,L,CK,CL,CL,CKC,,C,C,C,C,,,,,C,L,K,L,L,K,1,1,1,1,0,F,5,paenultima
1,2,2,2,2,E,vo,lu,ti,on,on,ø,N,ø,ø,ø,L,LC,LCL,LCLC,LCLCL,C,LC,LLC,ALLC,LALLC,ø,VV,CVV,CVV,CVV,VVC,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,1,101,11,101,1001,4,2,4,3,3,1,L,CL,CL,AL,LC,,C,C,A,,,,,,C,L,L,L,L,L,1,1,1,1,1,T,5,ultima
2,2,2,2,2,Ex,al,ta,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,ALLC,KALLC,ø,VC,CCVC,CVC,CVV,VVC,1,3,2,0,0,1,1,1,0,1,0,2,1,1,0,1,1,1,2,2,1,1,211,101,101,1001,4,2,2,3,3,1,K,CCKC,CK,AL,LC,,CC,C,A,,,C,,,C,K,K,K,L,L,1,1,1,1,1,T,5,ultima
2,1,2,2,3,Ex,a,mi,na,tor,or,ø,N,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVC,CVV,CVV,CVC,1,3,0,0,2,1,1,0,0,1,0,2,1,1,1,1,1,2,2,1,1,1,201,1001,1001,111,4,2,3,4,2,1,K,CCK,CL,CL,CKC,,CC,C,C,C,,,,,C,K,K,L,L,K,1,1,1,1,1,T,5,paenultima
2,1,2,3,3,ex,a,mi,nie,ren,en,ø,V,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVC,CVV,CVV,CVC,1,3,0,0,2,1,1,0,0,1,0,2,1,1,1,1,1,2,2,1,1,1,201,1001,1001,1011,4,2,3,3,3,1,K,CCK,CL,CL,CKC,,CC,C,C,C,,,,,C,K,K,L,L,K,1,1,1,1,0,F,5,paenultima
1,2,2,3,3,e,xe,ku,tie,ren,en,ø,V,R,SA,ø,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,1,1,201,101,101,1011,4,2,3,3,3,1,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
1,2,2,2,2,E,xe,ku,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCL,KCCLC,C,LC,LLC,ALLC,LALLC,ø,VC,CCVV,CVV,CVV,VVC,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,1,2,2,2,2,1,1,201,101,101,1001,4,2,3,3,3,1,K,CCL,CL,AL,LC,,CC,C,A,,,,,,C,K,L,L,L,L,1,1,1,1,1,T,5,ultima
1,2,2,2,2,E,xe,ku,ti,ve,e,ø,N,A,SA,ø,K,KC,KCC,KCCL,KCCLC,K,CK,LCK,CLCK,LCLCK,ø,VC,CCVV,CVV,CVV,CV,1,1,0,0,1,1,0,0,0,0,0,2,1,1,1,1,2,2,2,1,1,1,201,101,101,101,4,2,3,3,2,1,K,CCL,CL,CL,CK,,CC,C,C,C,,,,,,K,L,L,L,K,1,1,1,1,0,T,5,paenultima
2,2,2,2,2,Ex,ha,la,ti,on,on,ø,N,ø,ø,ø,K,KC,KCC,KCCC,KCCCK,C,LC,LLC,ALLC,KALLC,ø,VCC,CVC,CVC,CVV,VVC,2,2,2,0,0,2,1,1,0,1,0,1,1,1,0,1,1,1,2,2,0,201,101,11,101,1001,2,2,3,3,3,1,KCC,CK,CK,AL,LC,,C,C,A,,CC,,,,C,K,K,K,L,L,2,1,1,1,1,T,5,ultima
2,2,2,2,2,Ex,hi,bi,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCL,C,LC,LLC,ALLC,LALLC,ø,VCC,CVV,CVV,CVV,VVC,2,0,0,0,0,2,0,0,0,1,0,1,1,1,0,1,2,2,2,2,1,201,101,101,101,1001,2,3,3,3,3,1,KCC,CL,CL,AL,LC,,C,C,A,,CC,,,,C,K,L,L,L,L,2,1,1,1,1,T,5,ultima
1,2,4,2,2,e,xi,sten,ti,al,al,ø,A,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,ALLC,CALLC,ø,VC,CCVC,CVC,CVV,VVC,1,3,2,0,0,1,1,1,0,1,0,2,1,1,0,1,1,1,2,2,1,1,301,1101,101,11,4,2,2,3,4,-1,K,CCKC,CKC,AL,LC,,CC,C,A,,,C,C,,C,K,K,K,L,L,1,1,1,1,1,F,5,ultima
1,2,4,2,3,e,xi,sten,ti,ell,ell,ø,A,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,LKC,ALKC,CALKC,ø,VC,CCVC,CVC,CVV,VC,1,3,2,0,1,1,1,1,0,1,0,2,1,1,0,1,1,1,2,1,1,1,301,1101,101,11,4,2,2,3,3,-1,K,CCKC,CKC,AL,KC,,CC,C,A,,,C,C,,C,K,K,K,L,K,1,1,1,1,1,F,5,ultima
2,3,2,2,2,Ex,kla,ma,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCC,C,LC,LLC,ALLC,KALLC,ø,VCC,CCVC,CVC,CVV,VVC,2,3,2,0,0,2,1,1,0,1,0,2,1,1,0,1,1,1,2,2,1,201,111,1001,101,1001,2,2,3,3,3,1,KCC,CCK,CK,AL,LC,,CC,C,A,,CC,,,,C,K,K,K,L,L,2,1,1,1,1,T,5,ultima
2,3,2,2,3,Ex,klu,si,vi,t1t,1t,ø,N,A,SA,ø,K,KC,KCC,KCCC,KCCCC,C,LC,CLC,LCLC,CLCLC,ø,VCC,CCVV,CVV,CVV,CVVC,2,1,0,0,1,2,0,0,0,1,0,2,1,1,1,1,2,2,2,2,1,201,111,101,101,201,2,3,3,3,2,-1,KCC,CCL,CL,CL,CLC,,CC,C,C,C,CC,,,,C,K,L,L,L,L,2,1,1,1,1,T,5,ultima
2,3,2,2,2,Ex,kul,pa,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCK,C,LC,LLC,ALLC,KALLC,ø,VCC,CVC,CVC,CVV,VVC,2,2,2,0,0,2,1,1,0,1,0,1,1,1,0,1,1,1,2,2,1,201,111,101,101,1001,2,3,2,3,3,1,KCC,CKC,CK,AL,LC,,C,C,A,,CC,C,,,C,K,K,K,L,L,2,1,1,1,1,T,5,ultima
2,2,3,2,3,ex,pa,tri,ie,ren,en,ø,V,ø,ø,ø,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,LCKC,LLCKC,ø,VCC,CVC,CVV,VV,CVC,2,2,0,0,2,2,1,0,0,1,0,1,1,0,1,1,1,2,2,1,0,201,201,11,1,1011,2,2,4,5,3,1,KCC,CKC,CL,L,CKC,,C,C,,C,CC,C,,,C,K,K,L,L,K,2,1,1,1,0,F,5,paenultima
