syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
ste,ø,e,te,ste,dste,ndste,K,CK,CCK,CCCK,CCCCK,ø,sechs,ø,s,se,sec,sech,sechs,C,CK,CKC,CKCC,CKCCC,ø,9,11,11,8,2,5,2,2,-1,heavy,light,schwa,schwa,c,o,c,o,CKCC,CD,CKCC,CCK,C,C,C,CC,CC,,CC,,K,D,K,K,5,3,4,3,2,0,2,0,1,1,1,2,1,2,1,1,CVCC,CVV,CVCC,CCV,3,0,3,2,X,ø,F,1,sechstausendste,multa
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,CDCKC,ø,sei,ø,s,se,sei,sein,seine,C,CD,CDC,CDCK,CDCKC,ø,11,10,15,10,5,3,5,3,0,light,schwa,light,schwa,o,c,o,c,CD,CKC,CCD,CKC,C,C,CC,C,,C,,C,D,K,D,K,3,3,4,4,0,1,0,1,1,1,2,1,2,1,2,1,CVV,CVC,CCVV,CVC,0,2,1,2,X,ø,F,2,seinesgleichen,multa
ben,ø,n,en,ben,lben,alben,C,KC,CKC,CCKC,KCCKC,ø,sei,ø,s,se,sei,sein,seine,C,CD,CDC,CDCK,CDCKC,ø,11,10,11,10,5,3,3,3,-1,light,schwa,light,schwa,o,c,c,c,CD,CKC,CKC,CKC,C,C,C,C,,C,C,C,D,K,K,K,3,3,3,3,0,1,1,1,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CVC,0,2,2,2,ADV,ø,F,1,seinethalben,multa
gen,ø,n,en,gen,egen,wegen,C,KC,CKC,LCKC,CLCKC,ø,sei,ø,s,se,sei,sein,seine,C,CD,CDC,CDCK,CDCKC,ø,11,10,7,10,5,3,3,3,-1,light,schwa,light,schwa,o,c,o,c,CD,CKC,CL,CKC,C,C,C,C,,C,,C,D,K,L,K,3,3,2,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,ADV,ø,F,1,seinetwegen,multa
len,ø,n,en,len,llen,illen,C,KC,CKC,KCKC,CKCKC,ø,sei,ø,s,se,sei,sein,seine,C,CD,CDC,CDCK,CDCKC,ø,11,10,9,13,5,3,4,4,0,light,schwa,light,schwa,o,c,c,c,CD,CKC,CK,CKC,C,C,C,C,,C,,C,D,K,K,K,3,3,3,3,0,1,1,1,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CVC,0,2,2,2,ADV,ø,F,1,seinetwillen,multa
lei,ø,i,ei,lei,rlei,erlei,D,CD,CCD,KCCD,CKCCD,ø,sie,ø,s,si,sie,sieb,siebe,C,CL,CLC,CLCK,CLCKC,ø,9,7,13,14,4,3,4,7,2,light,schwa,schwa,light,o,o,c,o,CL,CK,CKC,CD,C,C,C,C,,,C,,L,K,K,D,3,2,3,3,0,0,1,0,1,1,1,1,2,1,1,2,CVV,CV,CVC,CVV,0,1,2,0,X,ø,F,1,siebenerlei,multa
send,ø,d,nd,end,send,usend,C,CC,KCC,CKCC,DCKCC,ø,sie,ø,s,si,sie,sieb,siebe,C,CL,CLC,CLCK,CLCKC,ø,9,10,11,11,4,3,5,2,0,light,schwa,light,schwa,o,c,o,c,CL,CKC,CD,CKCC,C,C,C,C,,C,,CC,L,K,D,K,3,3,3,4,0,1,0,2,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVCC,0,2,0,3,X,ø,F,2,siebentausend,multa
stalt,ø,t,lt,alt,talt,stalt,L,CL,CCL,KCCL,CKCCL,ø,sol,ø,s,so,sol,solc,solch,C,CK,CKC,CKCC,CKCCK,ø,11,11,7,8,3,3,3,2,-2,light,schwa,schwa,heavy,c,c,o,c,CKC,CKC,CK,CCL,C,C,C,CC,C,C,,,K,K,K,L,3,4,2,5,1,1,0,2,1,1,1,2,1,1,1,1,CVC,CVC,CV,CCVCC,2,2,1,4,ADV,ø,F,2,solchergestalt,multa
$en,ø,n,en,sen,ssen,assen,C,KC,CKC,LCKC,CLCKC,ø,sol,ø,s,so,sol,solc,solch,C,CK,CKC,CKCC,CKCCK,ø,11,11,13,10,3,3,6,3,0,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,4,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,ADV,A,F,1,solchermassen,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,sol,ø,s,so,sol,solc,solch,C,CK,CKC,CKCC,CKCCK,ø,11,11,11,7,3,3,5,3,-2,light,schwa,light,schwa,c,c,o,o,CKC,CKC,CD,CK,C,C,C,C,C,C,,,K,K,D,K,3,4,3,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,ADV,A,F,1,solcherweise,multa
ber,ø,r,er,ber,eber,ueber,C,KC,CKC,LCKC,CLCKC,ø,som,ø,s,so,som,somm,somme,C,CK,CKC,CKCK,CKCKC,ø,7,14,8,11,3,3,8,3,0,light,schwa,light,schwa,c,c,o,c,CK,CKCC,L,CKC,C,C,,C,,CC,,C,K,K,L,K,3,4,1,3,1,2,0,1,1,1,0,1,1,1,2,1,CVC,CVCC,VV,CVC,2,3,0,2,ADV,ø,F,2,sommersueber,multa
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,CDCKC,ø,son,ø,s,so,son,sond,sonde,C,CK,CKC,CKCC,CKCCK,ø,10,11,15,10,3,3,5,3,0,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CCD,CKC,C,C,CC,C,C,C,,C,K,K,D,K,3,3,4,4,1,1,0,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CVC,2,2,1,2,ADV,ø,F,2,sondergleichen,multa
weit,ø,t,it,eit,weit,lweit,C,DC,CDC,CCDC,KCCDC,ø,sperr,ø,s,sp,spe,sper,sperr,C,CC,CCK,CCKC,CCKCK,ø,12,6,13,12,3,6,4,4,0,light,light,schwa,light,c,c,c,c,CCKC,K,CKC,CDC,CC,,C,C,C,,C,C,K,K,K,D,5,2,3,4,1,1,1,1,2,0,1,1,1,1,1,2,CCVC,VC,CVC,CVVC,3,1,2,1,ADV,NA,F,2,sperrangelweit,multa
dig,ø,g,ig,dig,ndig,endig,C,KC,CKC,CCKC,KCCKC,noacc,spring,ø,s,sp,spr,spri,sprin,C,CC,CCC,CCCK,CCCKC,ø,17,10,10,10,3,5,3,3,-2,light,light,light,light,c,o,c,c,CCCKC,CL,CKC,CKC,CCC,C,C,C,C,,C,C,K,L,K,K,6,2,3,3,1,0,1,1,3,1,1,1,1,2,1,1,CCCVC,CVV,CVC,CVC,4,0,2,2,A,ø,F,2,springlebendig,multa
lig,ø,g,ig,lig,ilig,eilig,C,KC,CKC,DCKC,CDCKC,noacc,stink,ø,s,st,sti,stin,stink,C,CC,CCK,CCKC,CCKCC,ø,14,13,11,13,2,4,5,4,-1,heavy,light,light,light,c,c,o,c,CCKCC,CKC,CD,CKC,CC,C,C,C,CC,C,,C,K,K,D,K,5,4,3,3,2,1,0,1,2,1,1,1,1,1,2,1,CCVCC,CVC,CVV,CVC,4,2,0,2,A,ø,F,2,stinklangweilig,multa
ken,ø,n,en,ken,nken,unken,C,KC,CKC,CCKC,KCCKC,ø,stock,ø,s,st,sto,stoc,stock,C,CC,CCK,CCKC,CCKCC,ø,9,7,16,10,2,3,4,3,1,light,schwa,light,schwa,c,o,c,c,CCKC,CK,CCKC,CKC,CC,C,CC,C,C,,C,C,K,K,K,K,5,2,4,3,1,0,1,1,2,1,2,1,1,1,1,1,CCVC,CV,CCVC,CVC,3,1,3,2,A,ø,F,2,stockbetrunken,multa
a,a,a,ea,rea,orea,korea,L,LL,CLL,LCLL,CLCLL,ø,S2d,ø,S,Su,Sue,Sued,Suedk,C,CL,CLC,CLCC,CLCCL,ø,10,7,10,10,3,3,5,10,0,light,light,light,light,c,o,o,o,CLC,CL,CL,L,C,C,C,,C,,,,L,L,L,L,3,2,2,1,1,0,0,0,1,1,1,0,2,2,2,2,CVVC,CVV,CVV,VV,1,0,0,0,N,ø,T,0,Suedkorea,multa
lei,ø,i,ei,lei,rlei,erlei,D,CD,CCD,KCCD,CKCCD,ø,tau,ø,t,ta,tau,taus,tause,C,CD,CDC,CDCK,CDCKC,ø,11,10,11,14,5,3,3,7,1,light,schwa,schwa,light,o,c,c,o,CD,CKC,CKC,CD,C,C,C,C,,C,C,,D,K,K,D,3,3,3,3,0,1,1,0,1,1,1,1,2,1,1,2,CVV,CVC,CVC,CVV,0,2,2,0,X,ø,F,1,tausenderlei,multa
ein,ø,n,in,ein,dein,ndein,C,DC,CDC,CCDC,KCCDC,ø,tau,ø,t,ta,tau,taus,tause,C,CD,CDC,CDCK,CDCKC,ø,11,11,12,13,5,2,4,6,0,light,schwa,heavy,light,o,c,c,c,CD,CKCC,KCC,DC,C,C,,,,CC,CC,C,D,K,K,D,3,4,3,3,0,2,2,1,1,1,0,0,2,1,1,2,CVV,CVCC,VCC,VVC,0,3,2,0,X,ø,F,3,tausendundein,multa
lig,ø,g,ig,lig,ilig,eilig,C,KC,CKC,DCKC,CDCKC,noacc,tod,ø,t,to,tod,todl,todla,C,CL,CLC,CLCC,CLCCK,ø,8,13,11,13,2,4,5,4,1,light,light,light,light,c,c,o,c,CLC,CKC,CD,CKC,C,C,C,C,C,C,,C,L,K,D,K,3,4,3,3,1,1,0,1,1,1,1,1,2,1,2,1,CVVC,CVC,CVV,CVC,1,2,0,2,A,NA,F,2,todlangweilig,multa
seits,ø,s,ts,its,eits,seits,A,DA,CDA,CCDA,KCCDA,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,7,14,12,5,3,4,4,1,light,schwa,schwa,light,c,o,c,c,KC,CK,CKC,CDA,,C,C,C,C,,C,A,K,K,K,D,2,2,3,5,1,0,1,1,0,1,1,1,1,1,1,2,VC,CV,CVC,CVVC,1,1,2,1,ADV,ø,F,2,unsererseits,multa
teils,ø,s,ls,ils,eils,teils,C,CC,DCC,CDCC,CCDCC,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,7,11,16,5,3,3,4,2,light,schwa,schwa,heavy,c,o,c,c,KC,CK,CKC,CDCC,,C,C,C,C,,C,CC,K,K,K,D,2,2,3,5,1,0,1,2,0,1,1,1,1,1,1,2,VC,CV,CVC,CVVCC,1,1,2,1,ADV,ø,F,2,unseresteils,multa
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,CDCKC,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,12,15,10,5,3,5,3,0,light,schwa,light,schwa,c,c,o,c,KC,CKCC,CCD,CKC,,C,CC,C,C,CC,,C,K,K,D,K,2,4,4,4,1,2,0,1,0,1,2,1,1,1,2,1,VC,CVCC,CCVV,CVC,1,3,1,2,X,ø,F,2,unsersgleichen,multa
ben,ø,n,en,ben,lben,alben,C,KC,CKC,CCKC,KCCKC,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,12,11,10,5,3,3,3,-1,light,schwa,light,schwa,c,c,c,c,KC,CKCC,CKC,CKC,,C,C,C,C,CC,C,C,K,K,K,K,2,4,3,3,1,2,1,1,0,1,1,1,1,1,1,1,VC,CVCC,CVC,CVC,1,3,2,2,ADV,ø,F,1,unserthalben,multa
gen,ø,n,en,gen,egen,wegen,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,12,7,10,5,3,3,3,-1,light,schwa,light,schwa,c,c,o,c,KC,CKCC,CL,CKC,,C,C,C,C,CC,,C,K,K,L,K,2,4,2,3,1,2,0,1,0,1,1,1,1,1,2,1,VC,CVCC,CVV,CVC,1,3,0,2,ADV,ø,F,2,unsertwegen,multa
len,ø,n,en,len,llen,illen,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,uns,unse,unser,K,KC,KCC,KCCK,KCCKC,ø,11,12,9,13,5,3,4,4,0,light,schwa,light,schwa,c,c,c,c,KC,CKCC,CK,CKC,,C,C,C,C,CC,,C,K,K,K,K,2,4,3,3,1,2,1,1,0,1,1,1,1,1,1,1,VC,CVCC,CVC,CVC,1,3,2,2,ADV,ø,F,2,unsertwillen,multa
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,CDCKC,ø,uns,ø,u,un,uns,unsr,unsre,K,KC,KCC,KCCC,KCCCK,ø,11,12,15,10,5,3,5,3,0,light,schwa,light,schwa,c,c,o,c,KC,CCKC,CCD,CKC,,CC,CC,C,C,C,,C,K,K,D,K,3,3,4,4,1,1,0,1,0,2,2,1,1,1,2,1,VC,CCVC,CCVV,CVC,1,3,1,2,X,ø,F,2,unsresgleichen,multa
ter,ø,r,er,ter,nter,unter,C,KC,CKC,CCKC,KCCKC,ø,un,ø,u,un,unt,unte,unten,K,KC,KCC,KCCK,KCCKC,ø,11,10,16,11,5,3,4,3,0,light,schwa,light,schwa,c,c,c,c,KC,CKC,CCKC,CKC,,C,CC,C,C,C,C,C,K,K,K,K,2,3,4,3,1,1,1,1,0,1,2,1,1,1,1,1,VC,CVC,CCVC,CVC,1,2,3,2,ADV,ø,F,2,untendrunter,multa
kel,ø,l,el,kel,nkel,enkel,C,KC,CKC,CCKC,KCCKC,ø,Ur,ø,U,Ur,Uru,Urur,Urure,L,LC,LCL,LCLC,LCLCK,acc,12,12,9,11,6,6,4,3,-1,light,light,light,schwa,c,c,c,c,LC,LC,KC,CKC,,,,C,C,C,C,C,L,L,K,K,2,2,2,3,1,1,1,1,0,0,0,1,2,2,1,1,VVC,VVC,VC,CVC,0,0,1,2,N,N,T,1,Ururenkel,multa
ser,ø,r,er,ser,nser,unser,C,KC,CKC,CCKC,KCCKC,ø,Va,ø,V,Va,Vat,Vate,Vater,C,CL,CLC,CLCK,CLCKC,ø,11,11,11,11,5,3,5,3,0,light,schwa,light,schwa,o,c,c,c,CL,CKC,KC,CKC,C,C,,C,,C,C,C,L,K,K,K,2,3,2,3,0,1,1,1,1,1,0,1,2,1,1,1,CVV,CVC,VC,CVC,0,2,1,2,N,ø,T,2,Vaterunser,multa
le,ø,e,le,ile,eile,seile,K,CK,DCK,CDCK,KCDCK,ø,Win,ø,W,Wi,Win,Wind,Winde,C,CK,CKC,CKCC,CKCCK,ø,12,8,10,10,4,2,10,5,-1,light,schwa,light,schwa,c,c,o,o,CKC,CKC,D,CK,C,C,,C,C,C,,,K,K,D,K,3,2,3,2,1,1,0,0,1,1,0,1,1,1,2,1,CVC,CVC,VV,CV,2,2,0,1,N,NN,T,2,Windeseile,multa
hin,ø,n,in,hin,shin,rshin,C,KC,CKC,CCKC,CCCKC,ø,wo,ø,w,wo,woa,woan,woand,C,CL,CLK,CLKC,CLKCC,ø,7,9,12,12,3,4,3,4,1,light,light,schwa,light,o,c,c,c,CL,KC,CKCC,CKC,C,,C,C,,C,CC,C,L,K,K,K,2,2,4,3,0,1,2,1,1,0,1,1,2,1,1,1,CVV,VC,CVCC,CVC,0,1,3,2,ADV,ø,F,2,woandershin,multa
ster,ø,r,er,ter,ster,uster,C,KC,CKC,CCKC,LCCKC,ø,zap,ø,z,za,zap,zapp,zappe,A,AK,AKC,AKCK,AKCKC,ø,7,10,10,11,3,3,3,3,1,light,schwa,light,schwa,c,c,c,c,AK,CKC,CLC,CKC,A,C,C,C,,C,C,C,K,K,L,K,3,3,2,4,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVVC,CVC,2,2,1,2,A,A,F,1,zappenduster,multa
erst,ø,t,st,rst,erst,rerst,C,CC,CCC,LCCC,CLCCC,ø,zu,zu,z,zu,zua,zual,zuall,A,AL,ALK,ALKC,ALKCK,acc,9,6,14,12,4,6,4,3,1,light,light,schwa,heavy,o,c,c,c,AL,K,CKC,LCCC,A,,C,,,,C,CCC,L,K,K,L,2,2,3,4,0,1,1,3,1,0,1,0,2,1,1,2,CVV,VC,CVC,VVCCC,0,1,2,1,ADV,ø,F,2,zuallererst,multa
letzt,ø,t,zt,tzt,etzt,letzt,C,AC,KAC,CKAC,CCKAC,ø,zu,zu,z,zu,zua,zual,zuall,A,AL,ALK,ALKC,ALKCK,acc,9,6,14,12,4,6,4,3,1,light,light,schwa,heavy,o,c,c,c,AL,K,CKC,CKAC,A,,C,C,,,C,AC,L,K,K,K,2,2,3,5,0,1,1,2,1,0,1,1,2,1,1,1,CVV,VC,CVC,CVCC,0,1,2,3,ADV,ø,F,2,zuallerletzt,multa
meist,ø,t,st,ist,eist,meist,C,CC,DCC,CDCC,CCDCC,ø,zu,zu,z,zu,zua,zual,zuall,A,AL,ALK,ALKC,ALKCK,acc,9,6,14,15,4,6,4,3,2,light,light,schwa,heavy,o,c,c,c,AL,K,CKC,CDCC,A,,C,C,,,C,CC,L,K,K,D,2,2,3,5,0,1,1,2,1,0,1,1,2,1,1,2,CVV,VC,CVC,CVVCC,0,1,2,1,ADV,ø,F,2,zuallermeist,multa
ste,ø,e,te,ste,este,teste,K,CK,CCK,KCCK,CKCCK,ø,zweit,ø,z,zw,zwe,zwei,zweit,A,AC,ACD,ACDC,ACDCC,ø,13,12,8,7,3,3,2,3,-3,light,light,schwa,schwa,c,c,c,o,ACDC,CCKC,CKC,CK,AC,CC,C,C,C,C,C,,D,K,K,K,5,7,2,3,1,1,1,0,2,2,1,1,2,1,1,1,CCVVC,CCVC,CVC,CV,1,3,2,1,A,ø,F,2,zweitschlechteste,multa
