syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_open0,syl_open1,syl_open2,syl_phoncat0,syl_phoncat1,syl_phoncat2,onset_phoncat0,onset_phoncat1,onset_phoncat2,koda_phoncat0,koda_phoncat1,koda_phoncat2,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,syl_len0,syl_len1,syl_len2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,syl_cv0,syl_cv1,syl_cv2,cv_ratio0,cv_ratio1,cv_ratio2,pos,comp_struct,nomen,comp_len,Word,stress_class
streich,ø,h,ch,ich,eich,reich,C,DC,CDC,CCDC,CCCDC,Ge,ø,G,Ge,Gen,Geni,Genie,C,CL,CLC,CLCL,CLCLC,7,11,17,3,5,3,5,light,light,light,o,o,c,CL,CL,CCCDC,C,C,CCC,,,C,L,L,D,2,3,7,0,0,1,1,1,3,2,2,2,CVV,CVV,CCCVVC,0,0,2,N,NN,T,2,Geniestreich,paenultima
typ,ø,p,yp,typ,otyp,notyp,C,LC,CLC,LCLC,CLCLC,Ge,ø,G,Ge,Gen,Geno,Genot,C,CL,CLC,CLCL,CLCLC,7,9,10,3,4,3,1,light,light,light,o,o,c,CL,CL,CLC,C,C,C,,,C,L,L,L,2,2,3,0,0,1,1,1,1,2,2,2,CVV,CVV,CVVC,0,0,1,N,NN,T,2,Genotyp,ultima
tun,ø,n,un,tun,gtun,ugtun,C,LC,CLC,CCLC,LCCLC,ge,ø,g,ge,gen,genu,genug,C,CK,CKC,CKCL,CKCLC,7,12,12,3,4,4,2,schwa,light,light,o,c,c,CK,CLC,CLC,C,C,C,,C,C,K,L,L,2,3,3,0,1,1,1,1,1,1,2,2,CV,CVVC,CVVC,1,1,1,V,BV,F,2,genugtun,paenultima
re,ø,e,re,ure,eure,aeure,K,CK,DCK,CDCK,CCDCK,Gerb,ø,G,Ge,Ger,Gerb,Gerbs,C,CK,CKC,CKCC,CKCCC,12,11,10,3,5,5,-1,heavy,light,schwa,c,o,o,CKCC,CD,CK,C,C,C,CC,,,K,D,K,4,3,2,2,0,0,1,1,1,1,2,1,CVCC,CVV,CV,3,0,1,N,VN,T,2,Gerbsaeure,paenultima
hof,ø,f,of,hof,shof,tshof,C,LC,CLC,ACLC,CACLC,Ge,ø,G,Ge,Ger,Geri,Geric,C,CK,CKC,CKCK,CKCKC,7,14,8,3,3,2,0,schwa,heavy,light,o,c,c,CK,CKCA,CLC,C,C,C,,CA,C,K,K,L,2,6,3,0,2,1,1,1,1,1,1,2,CV,CVCC,CVVC,1,3,1,N,NN,T,2,Gerichtshof,paenultima
stand,ø,d,nd,and,tand,stand,C,CC,KCC,CKCC,CCKCC,Ge,ø,G,Ge,Ger,Geri,Geric,C,CK,CKC,CKCK,CKCKC,7,14,12,3,3,2,2,schwa,heavy,heavy,o,c,c,CK,CKCA,CCKCC,C,C,CC,,CA,CC,K,K,K,2,6,5,0,2,2,1,1,2,1,1,1,CV,CVCC,CCVCC,1,3,4,N,NN,T,2,Gerichtsstand,paenultima
bier,ø,r,er,ier,bier,nbier,C,LC,CLC,CCLC,KCCLC,Ger,ø,G,Ge,Ger,Gers,Gerst,C,CK,CKC,CKCC,CKCCC,11,11,13,3,2,4,1,light,schwa,light,c,c,c,CKC,CCKC,CLC,C,CC,C,C,C,C,K,K,L,3,4,4,1,1,1,1,2,1,1,1,2,CVC,CCVC,CVVC,2,3,1,N,NN,T,2,Gerstenbier,antepaenultima
zeit,ø,t,it,eit,zeit,szeit,C,DC,ADC,AADC,CAADC,Ge,ø,G,Ge,Ges,Gesc,Gesch,C,CK,CKC,CKCK,CKCKC,7,9,12,3,2,4,2,schwa,heavy,light,o,c,c,CK,CKCA,ADC,C,C,A,,CA,C,K,K,D,2,7,4,0,2,1,1,1,1,1,1,2,CV,CVCC,CVVC,1,3,1,N,NN,T,2,Geschaeftszeit,paenultima
krank,ø,k,nk,ank,rank,krank,C,CC,KCC,CKCC,CCKCC,ge,ø,g,ge,ges,gesc,gesch,C,CK,CKC,CKCC,CKCCK,7,13,15,3,2,3,4,schwa,heavy,heavy,o,c,c,CK,CCKCA,CCKCC,C,CC,CC,,CA,CC,K,K,K,2,9,5,0,2,2,1,2,2,1,1,1,CV,CCVCC,CCVCC,1,4,4,A,NA,F,2,geschlechtskrank,paenultima
wort,ø,t,rt,ort,wort,swort,C,CC,KCC,CKCC,ACKCC,Ge,ø,G,Ge,Ges,Gesc,Gesch,C,CK,CKC,CKCC,CKCCK,7,13,12,3,2,3,2,schwa,heavy,heavy,o,c,c,CK,CCKCA,CKCC,C,CC,C,,CA,CC,K,K,K,2,9,4,0,2,2,1,2,1,1,1,1,CV,CCVCC,CVCC,1,4,3,N,NN,T,2,Geschlechtswort,paenultima
voll,ø,l,ll,oll,voll,kvoll,C,KC,CKC,CCKC,KCCKC,ge,ø,g,ge,ges,gesc,gesch,C,CK,CKC,CKCC,CKCCK,7,11,11,3,2,3,2,schwa,light,light,o,c,c,CK,CCKC,CKC,C,CC,C,,C,C,K,K,K,2,7,4,0,1,1,1,2,1,1,1,1,CV,CCVC,CVC,1,3,2,A,NA,F,2,geschmackvoll,paenultima
buch,ø,h,ch,uch,buch,zbuch,C,LC,CLC,ACLC,KACLC,Ge,ø,G,Ge,Ges,Gese,Geset,C,CK,CKC,CKCK,CKCKA,7,8,10,3,2,3,1,schwa,light,light,o,c,c,CK,CKA,CLC,C,C,C,,A,C,K,K,L,2,4,4,0,1,1,1,1,1,1,1,2,CV,CVC,CVVC,1,2,1,N,NN,T,2,Gesetzbuch,paenultima
kreis,ø,s,is,eis,reis,kreis,C,DC,CDC,CCDC,ACCDC,Ge,ø,G,Ge,Ges,Gesi,Gesic,C,CK,CKC,CKCK,CKCKC,7,11,16,3,2,4,4,schwa,heavy,light,o,c,c,CK,CKCA,CCDC,C,C,CC,,CA,C,K,K,D,2,6,5,0,2,1,1,1,2,1,1,2,CV,CVCC,CCVVC,1,3,1,N,NN,T,2,Gesichtskreis,paenultima
punkt,ø,t,kt,nkt,unkt,punkt,C,CC,CCC,KCCC,CKCCC,Ge,ø,G,Ge,Ges,Gesi,Gesic,C,CK,CKC,CKCK,CKCKC,7,11,14,3,2,2,3,schwa,heavy,heavy,o,c,c,CK,CKCA,CKCCC,C,C,C,,CA,CCC,K,K,K,2,6,5,0,2,3,1,1,1,1,1,1,CV,CVCC,CVCCC,1,3,4,N,NN,T,2,Gesichtspunkt,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,Ge,ø,G,Ge,Ges,Gesp,Gespr,C,CK,CKC,CKCC,CKCCC,7,14,9,3,2,2,1,schwa,heavy,light,o,c,c,CK,CCCLCC,CCKC,C,CCC,CC,,CC,C,K,L,K,2,7,5,0,2,1,1,3,2,1,2,1,CV,CCCVVCC,CCVC,1,2,3,N,NN,T,2,Gespraechsstoff,paenultima
haus,ø,s,us,aus,haus,shaus,C,DC,CDC,CCDC,CCCDC,Ge,ø,G,Ge,Gew,Gewa,Gewae,C,CK,CKC,CKCK,CKCKC,7,9,12,3,2,4,2,schwa,heavy,light,o,c,c,CK,CKCC,CDC,C,C,C,,CC,C,K,K,D,2,5,4,0,2,1,1,1,1,1,1,2,CV,CVCC,CVVC,1,3,1,N,NN,T,2,Gewaechshaus,paenultima
sucht,ø,t,ht,cht,ucht,sucht,C,CC,KCC,CKCC,CCKCC,Ge,ø,G,Ge,Gew,Gewi,Gewin,C,CK,CKC,CKCK,CKCKC,7,12,11,3,4,2,2,schwa,light,heavy,o,c,c,CK,CKC,CKCC,C,C,C,,C,CC,K,K,K,2,4,5,0,1,2,1,1,1,1,1,1,CV,CVC,CVCC,1,2,3,N,NN,T,2,Gewinnsucht,paenultima
ne,ø,e,ne,nne,anne,kanne,K,CK,KCK,CKCK,CCKCK,Gie$,ø,G,Gi,Gie,Gies,Giess,C,CL,CLC,CLCC,CLCCK,10,7,9,3,3,4,-1,light,light,schwa,c,c,o,CLC,CK,CK,C,C,C,C,,,L,K,K,4,3,2,1,1,0,1,1,1,2,1,1,CVVC,CVC,CV,1,2,1,N,VN,T,2,Giesskanne,antepaenultima
ge,ø,e,ge,nge,ange,lange,K,CK,KCK,CKCK,CCKCK,Gift,ø,G,Gi,Gif,Gift,Gifts,C,CK,CKC,CKCC,CKCCC,11,11,9,2,3,4,-1,heavy,light,schwa,c,c,o,CKCC,CCK,CK,C,CC,C,CC,,,K,K,K,4,6,2,2,1,0,1,2,1,1,1,1,CVCC,CCVC,CV,3,3,1,N,NN,T,2,Giftschlange,antepaenultima
druck,ø,k,ck,uck,ruck,druck,C,KC,CKC,CCKC,CCCKC,Gips,ø,G,Gi,Gip,Gips,Gipsa,C,CK,CKC,CKCC,CKCCK,11,7,14,2,3,3,1,heavy,light,light,c,c,c,CKCC,KC,CCKC,C,,CC,CC,C,C,K,K,K,4,2,5,2,1,1,1,0,2,1,1,1,CVCC,VC,CCVC,3,1,3,N,NN,T,2,Gipsabdruck,antepaenultima
ste,ø,e,te,ste,este,ueste,K,CK,CCK,KCCK,CKCCK,Gips,ø,G,Gi,Gip,Gips,Gipsb,C,CK,CKC,CKCC,CKCCC,11,10,7,2,3,3,-2,heavy,light,schwa,c,c,o,CKCC,CKC,CK,C,C,C,CC,C,,K,K,K,4,2,3,2,1,0,1,1,1,1,1,1,CVCC,CVC,CV,3,2,1,N,NN,T,2,Gipsbueste,antepaenultima
mer,ø,r,er,mer,mmer,ummer,C,KC,CKC,KCKC,CKCKC,Glanz,ø,G,Gl,Gla,Glan,Glanz,C,CC,CCK,CCKC,CCKCA,15,11,13,3,5,4,-1,heavy,light,schwa,c,c,c,CCKCA,CK,CKC,CC,C,C,CA,,C,K,K,K,5,3,3,2,1,1,2,1,1,1,1,1,CCVCC,CVC,CVC,4,2,2,N,NN,T,2,Glanznummer,antepaenultima
tig,ø,g,ig,tig,rtig,artig,C,KC,CKC,CCKC,LCCKC,glas,ø,g,gl,gla,glas,glasa,C,CC,CCL,CCLC,CCLCL,16,14,10,4,7,3,-3,light,light,light,c,c,c,CCLC,LC,CKC,CC,,C,C,C,C,L,L,K,4,2,3,1,1,1,2,0,1,2,2,1,CCVVC,VVC,CVC,1,0,2,A,NN,F,2,glasartig,antepaenultima
ge,ø,e,ge,uge,auge,sauge,K,CK,DCK,CDCK,LCDCK,Glas,ø,G,Gl,Gla,Glas,Glasa,C,CC,CCL,CCLC,CCLCD,16,10,7,4,10,3,-5,light,light,schwa,c,o,o,CCLC,D,CK,CC,,C,C,,,L,D,K,4,2,2,1,0,0,2,0,1,2,2,1,CCVVC,VV,CV,1,0,1,N,NN,T,2,Glasauge,antepaenultima
ser,ø,r,er,ser,eser,aeser,C,KC,CKC,LCKC,CLCKC,Glas,ø,G,Gl,Gla,Glas,Glasb,C,CC,CCL,CCLC,CCLCC,16,11,11,4,3,3,-3,light,light,schwa,c,o,c,CCLC,CCL,CKC,CC,CC,C,C,,C,L,L,K,4,3,3,1,0,1,2,2,1,2,2,1,CCVVC,CCVV,CVC,1,1,2,N,NV,T,2,Glasblaeser,antepaenultima
ber,ø,r,er,ber,iber,fiber,C,KC,CKC,LCKC,CLCKC,Glas,ø,G,Gl,Gla,Glas,Glasf,C,CC,CCL,CCLC,CCLCC,16,9,11,4,4,3,-3,light,light,schwa,c,o,c,CCLC,CL,CKC,CC,C,C,C,,C,L,L,K,4,2,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,N,NN,T,2,Glasfiber,antepaenultima
ter,ø,r,er,ter,tter,itter,C,KC,CKC,KCKC,CKCKC,Glas,ø,G,Gl,Gla,Glas,Glass,C,CC,CCL,CCLC,CCLCC,16,14,11,4,3,3,-3,light,light,schwa,c,c,c,CCLC,CCCK,CKC,CC,CCC,C,C,,C,L,K,K,4,5,3,1,1,1,2,3,1,2,1,1,CCVVC,CCCVC,CVC,1,4,2,N,NN,T,2,Glassplitter,antepaenultima
le,ø,e,le,lle,olle,wolle,K,CK,KCK,CKCK,CCKCK,Glas,ø,G,Gl,Gla,Glas,Glasw,C,CC,CCL,CCLC,CCLCC,16,7,10,4,3,5,-3,light,light,schwa,c,c,o,CCLC,CK,CK,CC,C,C,C,,,L,K,K,4,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,NN,T,2,Glaswolle,antepaenultima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,CDCKC,glatt,ø,g,gl,gla,glat,glatt,C,CC,CCK,CCKC,CCKCC,12,16,10,3,4,3,-1,light,light,schwa,c,o,c,CCKC,CCCD,CKC,CC,CCC,C,C,,C,K,D,K,5,5,4,1,0,1,2,3,1,1,2,1,CCVC,CCCVV,CVC,3,1,2,V,AV,F,2,glattstreichen,antepaenultima
fig,ø,g,ig,fig,pfig,epfig,C,KC,AKC,KAKC,CKAKC,glatz,ø,g,gl,gla,glat,glatz,C,CC,CCK,CCKA,CCKAC,12,7,10,3,3,3,-1,light,light,light,c,c,c,CCKA,CK,AKC,CC,C,A,A,,C,K,K,K,5,3,3,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,A,NN,F,2,glatzkoepfig,antepaenultima
trig,ø,g,ig,rig,trig,ltrig,C,KC,CKC,CCKC,CCCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCK,16,10,14,4,5,3,-1,light,light,light,c,c,c,CCDC,KC,CCKC,CC,,CC,C,C,C,D,K,K,6,2,4,1,1,1,2,0,2,2,1,1,CCVVC,VC,CCVC,1,1,3,A,AN,F,2,gleichaltrig,antepaenultima
tig,ø,g,ig,tig,rtig,artig,C,KC,CKC,CCKC,LCCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCL,16,14,10,4,7,3,-3,light,light,light,c,c,c,CCDC,LC,CKC,CC,,C,C,C,C,D,L,K,6,2,3,1,1,1,2,0,1,2,2,1,CCVVC,VVC,CVC,1,0,2,A,AN,F,2,gleichartig,antepaenultima
ben,ø,n,en,ben,iben,eiben,C,KC,CKC,DCKC,CDCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,15,10,4,5,3,-3,light,light,schwa,c,o,c,CCDC,CCD,CKC,CC,CC,C,C,,C,D,D,K,6,4,3,1,0,1,2,2,1,2,2,1,CCVVC,CCVV,CVC,1,1,2,V,AV,F,2,gleichbleiben,antepaenultima
kend,ø,d,nd,end,kend,nkend,C,CC,KCC,CKCC,CCKCC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,10,11,4,3,2,-3,light,light,schwa,c,c,c,CCDC,CKC,CKCC,CC,C,C,C,C,CC,D,K,K,6,3,4,1,1,2,2,1,1,2,1,1,CCVVC,CVC,CVCC,1,2,3,A,ø,F,2,gleichdenkend,antepaenultima
big,ø,g,ig,big,rbig,erbig,C,KC,CKC,CCKC,KCCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCK,16,10,10,4,5,3,-3,light,light,light,c,c,c,CCDC,KC,CKC,CC,,C,C,C,C,D,K,K,6,2,3,1,1,1,2,0,1,2,1,1,CCVVC,VC,CVC,1,1,2,A,AV,F,2,gleicherbig,antepaenultima
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,11,12,4,3,4,-2,light,light,light,c,c,c,CCDC,CKC,CKC,CC,C,C,C,C,C,D,K,K,6,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,A,AN,F,2,gleichfoermig,antepaenultima
sinnt,ø,t,nt,nnt,innt,sinnt,C,CC,KCC,CKCC,KCKCC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,7,13,4,3,3,-2,light,schwa,heavy,c,o,c,CCDC,CK,CKCC,CC,C,C,C,,CC,D,K,K,6,2,5,1,0,2,2,1,1,2,1,1,CCVVC,CV,CVCC,1,1,3,A,AA,F,2,gleichgesinnt,antepaenultima
wicht,ø,t,ht,cht,icht,wicht,C,CC,KCC,CKCC,KCKCC,Gleich,ø,G,Gl,Gle,Glei,Gleic,C,CC,CCD,CCDC,CCDCC,16,7,11,4,3,2,-3,light,schwa,heavy,c,o,c,CCDC,CK,CKCC,CC,C,C,C,,CC,D,K,K,6,2,5,1,0,2,2,1,1,2,1,1,CCVVC,CV,CVCC,1,1,3,N,AN,T,2,Gleichgewicht,antepaenultima
tig,ø,g,ig,tig,ltig,eltig,C,KC,CKC,CCKC,KCCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,13,10,4,4,3,-3,light,light,light,c,c,c,CCDC,CKC,CKC,CC,C,C,C,C,C,D,K,K,6,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,A,AA,F,2,gleichgueltig,antepaenultima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,7,12,4,3,4,-2,light,light,schwa,c,c,c,CCDC,CK,CKC,CC,C,C,C,,C,D,K,K,6,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,V,AV,F,2,gleichkommen,antepaenultima
fend,ø,d,nd,end,fend,ufend,C,CC,KCC,CKCC,DCKCC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,14,11,4,7,2,-3,light,light,schwa,c,o,c,CCDC,CD,CKCC,CC,C,C,C,,CC,D,D,K,6,3,4,1,0,2,2,1,1,2,2,1,CCVVC,CVV,CVCC,1,0,3,A,AA,F,2,gleichlaufend,antepaenultima
fig,ø,g,ig,fig,ufig,eufig,C,KC,CKC,DCKC,CDCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,14,10,4,7,3,-3,light,light,light,c,o,c,CCDC,CD,CKC,CC,C,C,C,,C,D,D,K,6,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,A,AV,F,2,gleichlaeufig,antepaenultima
tend,ø,d,nd,end,tend,utend,C,CC,KCC,CKCC,DCKCC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,14,11,4,7,2,-3,light,light,schwa,c,o,c,CCDC,CD,CKCC,CC,C,C,C,,CC,D,D,K,6,3,4,1,0,2,2,1,1,2,2,1,CCVVC,CVV,CVCC,1,0,3,A,ø,F,2,gleichlautend,antepaenultima
$ig,ø,g,ig,sig,ssig,essig,C,KC,CKC,LCKC,CLCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,9,10,4,4,3,-3,light,light,light,c,o,c,CCDC,CL,CKC,CC,C,C,C,,C,D,L,K,6,2,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,A,AA,F,2,gleichmaessig,antepaenultima
tig,ø,g,ig,tig,etig,uetig,C,KC,CKC,LCKC,CLCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,11,10,4,5,3,-3,light,light,light,c,o,c,CCDC,CL,CKC,CC,C,C,C,,C,D,L,K,6,2,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,A,AN,F,2,gleichmuetig,antepaenultima
mig,ø,g,ig,mig,amig,namig,C,KC,CKC,LCKC,CLCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,13,12,4,6,4,-2,light,light,light,c,o,c,CCDC,CL,CKC,CC,C,C,C,,C,D,L,K,6,2,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,A,AN,F,2,gleichnamig,antepaenultima
gig,ø,g,ig,gig,ngig,angig,C,KC,CKC,KCKC,CKCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,10,12,4,5,4,-2,light,light,light,c,c,c,CCDC,CK,CKC,CC,C,C,C,,C,D,K,K,6,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,A,AN,F,2,gleichrangig,antepaenultima
tig,ø,g,ig,tig,itig,eitig,C,KC,CKC,DCKC,CDCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,11,10,4,5,3,-3,light,light,light,c,o,c,CCDC,CD,CKC,CC,C,C,C,,C,D,D,K,6,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,A,AN,F,2,gleichseitig,antepaenultima
zen,ø,n,en,zen,tzen,etzen,C,KC,AKC,KAKC,CKAKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,7,10,4,3,3,-3,light,light,schwa,c,c,c,CCDC,CK,AKC,CC,C,A,C,,C,D,K,K,6,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,V,AV,F,2,gleichsetzen,antepaenultima
len,ø,n,en,len,llen,ellen,C,KC,CKC,KCKC,CKCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,8,13,4,2,4,-2,light,light,schwa,c,c,c,CCDC,CCK,CKC,CC,CC,C,C,,C,D,K,K,6,4,3,1,1,1,2,2,1,2,1,1,CCVVC,CCVC,CVC,1,3,2,V,AV,F,2,gleichstellen,antepaenultima
tig,ø,g,ig,tig,rtig,ertig,C,KC,CKC,CCKC,LCCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCC,16,11,10,4,3,3,-3,light,light,light,c,c,c,CCDC,CLC,CKC,CC,C,C,C,C,C,D,L,K,6,3,3,1,1,1,2,1,1,2,2,1,CCVVC,CVVC,CVC,1,1,2,A,AN,F,2,gleichwertig,antepaenultima
tig,ø,g,ig,tig,itig,eitig,C,KC,CKC,DCKC,ADCKC,gleich,ø,g,gl,gle,glei,gleic,C,CC,CCD,CCDC,CCDCA,16,11,10,4,5,3,-3,light,light,light,c,o,c,CCDC,AD,CKC,CC,A,C,C,,C,D,D,K,6,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,A,AN,F,2,gleichzeitig,antepaenultima
eck,ø,k,ck,eck,ieck,eieck,C,KC,DKC,CDKC,CCDKC,Gleis,ø,G,Gl,Gle,Glei,Gleis,C,CC,CCD,CCDC,CCDCC,16,15,7,4,5,3,-5,light,light,light,c,o,c,CCDC,CCD,KC,CC,CC,,C,,C,D,D,K,5,4,3,1,0,1,2,2,0,2,2,1,CCVVC,CCVV,VC,1,1,1,N,NN,T,2,Gleisdreieck,antepaenultima
cher,ø,r,er,her,cher,icher,C,KC,CKC,KCKC,CKCKC,gleit,ø,g,gl,gle,glei,gleit,C,CC,CCD,CCDC,CCDCC,16,9,11,4,4,3,-3,light,light,schwa,c,c,c,CCDC,CK,CKC,CC,C,C,C,,C,D,K,K,5,2,4,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,A,ø,F,2,gleitsicher,antepaenultima
klang,ø,g,ng,ang,lang,klang,C,KC,CKC,CCKC,CCCKC,Glo,ø,G,Gl,Glo,Gloc,Glock,C,CC,CCK,CCKC,CCKCK,11,10,14,3,3,3,1,light,schwa,light,c,c,c,CCK,CKC,CCKC,CC,C,CC,,C,C,K,K,K,3,4,5,1,1,1,2,1,2,1,1,1,CCVC,CVC,CCVC,3,2,3,N,NN,T,2,Glockenklang,antepaenultima
stuhl,ø,l,hl,uhl,tuhl,stuhl,C,LC,CLC,CCLC,CCCLC,Glo,ø,G,Gl,Glo,Gloc,Glock,C,CC,CCK,CCKC,CCKCK,11,10,14,3,3,3,1,light,schwa,light,c,c,c,CCK,CKC,CCLC,CC,C,CC,,C,C,K,K,L,3,4,5,1,1,1,2,1,2,1,1,2,CCVC,CVC,CCVVC,3,2,1,N,NN,T,2,Glockenstuhl,antepaenultima
turm,ø,m,rm,urm,turm,nturm,C,CC,KCC,CKCC,CCKCC,Glo,ø,G,Gl,Glo,Gloc,Glock,C,CC,CCK,CCKC,CCKCK,11,10,16,3,3,4,2,light,schwa,heavy,c,c,c,CCK,CKC,CKCC,CC,C,C,,C,CC,K,K,K,3,4,4,1,1,2,2,1,1,1,1,1,CCVC,CVC,CVCC,3,2,3,N,NN,T,2,Glockenturm,antepaenultima
gend,ø,d,nd,end,gend,ngend,C,CC,KCC,CKCC,KCKCC,gl2ck,ø,g,gl,glu,glue,gluec,C,CC,CCK,CCKC,CCKCC,14,13,13,3,4,3,-1,light,light,schwa,c,c,c,CCKC,CCK,CKCC,CC,CC,C,C,,CC,K,K,K,5,4,4,1,1,2,2,2,1,1,1,1,CCVC,CCVC,CVCC,3,3,3,A,NF,F,2,glueckbringend,antepaenultima
ne,ø,e,ne,nne,enne,henne,K,CK,KCK,CKCK,CCKCK,Gluck,ø,G,Gl,Glu,Gluc,Gluck,C,CC,CCK,CCKC,CCKCC,14,7,9,3,3,4,-3,light,light,schwa,c,c,o,CCKC,CK,CK,CC,C,C,C,,,K,K,K,5,3,2,1,1,0,2,1,1,1,1,1,CCVC,CVC,CV,3,2,1,N,NN,T,2,Gluckhenne,antepaenultima
che,ø,e,he,che,ache,sache,K,CK,KCK,CKCK,CCKCK,Gl2ck,ø,G,Gl,Glu,Glue,Gluec,C,CC,CCK,CCKC,CCKCC,14,7,7,3,3,3,-4,light,light,schwa,c,c,o,CCKC,CK,CK,CC,C,C,C,,,K,K,K,5,2,3,1,1,0,2,1,1,1,1,1,CCVC,CVC,CV,3,2,1,N,NN,T,2,Gluecksache,antepaenultima
ger,ø,r,er,ger,nger,inger,C,KC,CKC,KCKC,CKCKC,Gl2cks,ø,G,Gl,Glu,Glue,Gluec,C,CC,CCK,CCKC,CCKCC,15,13,13,3,4,4,-1,heavy,light,schwa,c,c,c,CCKCC,CCK,CKC,CC,CC,C,CC,,C,K,K,K,6,4,3,2,1,1,2,2,1,1,1,1,CCVCC,CCVC,CVC,4,3,2,N,NN,T,2,Gluecksbringer,antepaenultima
lig,ø,g,ig,lig,elig,selig,C,KC,CKC,LCKC,CLCKC,gl2ck,ø,g,gl,glu,glue,gluec,C,CC,CCK,CCKC,CCKCC,14,7,13,3,3,4,-1,light,light,light,c,o,c,CCKC,CL,CKC,CC,C,C,C,,C,K,L,K,5,2,3,1,0,1,2,1,1,1,2,1,CCVC,CVV,CVC,3,0,2,A,NA,F,2,glueckselig,antepaenultima
lend,ø,d,nd,end,lend,hlend,C,CC,KCC,CKCC,LCKCC,gl2ck,ø,g,gl,glu,glue,gluec,C,CC,CCK,CCKC,CCKCC,14,16,14,3,4,3,0,light,light,schwa,c,o,c,CCKC,CCCL,CKCC,CC,CCC,C,C,,CC,K,L,K,5,5,4,1,0,2,2,3,1,1,2,1,CCVC,CCCVV,CVCC,3,1,3,A,NA,F,2,glueckstrahlend,antepaenultima
